	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2888.74064474	2876.80994283	0.0015	100	100	0.01	4431	2	300
1	2751.99291014	2775.68306766	0.0015	100	100	0.01	4431	2	300
2	2725.66571946	2737.23402303	0.0015	100	100	0.01	4431	2	300
3	2711.4937813	2719.88728079	0.0015	100	100	0.01	4431	2	300
4	2702.25725712	2713.20543617	0.0015	100	100	0.01	4431	2	300
5	2695.64359559	2697.69420383	0.0015	100	100	0.01	4431	2	300
6	2691.04036477	2694.4855971	0.0015	100	100	0.01	4431	2	300
7	2687.79965166	2691.31364695	0.0015	100	100	0.01	4431	2	300
8	2684.15064475	2686.75211604	0.0015	100	100	0.01	4431	2	300
9	2682.41901954	2687.51677475	0.0015	100	100	0.01	4431	2	300
10	2679.57690938	2682.72020924	0.0015	100	100	0.01	4431	2	300
11	2677.50267318	2681.01391555	0.0015	100	100	0.01	4431	2	300
12	2676.2048925	2679.50870037	0.0015	100	100	0.01	4431	2	300
13	2674.18179186	2677.78136857	0.0015	100	100	0.01	4431	2	300
14	2672.60883357	2677.5391624	0.0015	100	100	0.01	4431	2	300
15	2671.75017575	2675.31382527	0.0015	100	100	0.01	4431	2	300
16	2670.86883029	2674.0181705	0.0015	100	100	0.01	4431	2	300
17	2670.58683527	2674.20390364	0.0015	100	100	0.01	4431	2	300
18	2668.8631018	2673.1374339	0.0015	100	100	0.01	4431	2	300
19	2668.05305269	2672.27311587	0.0015	100	100	0.01	4431	2	300
20	2666.5945601	2671.70049267	0.0015	100	100	0.01	4431	2	300
21	2666.1816787	2670.96732343	0.0015	100	100	0.01	4431	2	300
22	2665.88647386	2672.14423856	0.0015	100	100	0.01	4431	2	300
23	2665.03440124	2669.99323128	0.0015	100	100	0.01	4431	2	300
24	2664.75773907	2670.39633126	0.0015	100	100	0.01	4431	2	300
25	2664.26102181	2668.41237546	0.0015	100	100	0.01	4431	2	300
26	2663.85723581	2669.21813568	0.0015	100	100	0.01	4431	2	300
27	2663.04378324	2668.12672579	0.0015	100	100	0.01	4431	2	300
28	2662.75674184	2667.08839618	0.0015	100	100	0.01	4431	2	300
29	2661.72480125	2666.74716928	0.0015	100	100	0.01	4431	2	300
30	2661.53190295	2666.95399513	0.0015	100	100	0.01	4431	2	300
31	2661.23149768	2665.71261521	0.0015	100	100	0.01	4431	2	300
32	2660.93215674	2666.24694848	0.0015	100	100	0.01	4431	2	300
33	2661.06407868	2665.95000345	0.0015	100	100	0.01	4431	2	300
34	2660.64415424	2666.37762486	0.0015	100	100	0.01	4431	2	300
35	2659.92110173	2663.34839521	0.0015	100	100	0.01	4431	2	300
36	2659.54016522	2668.33907772	0.0015	100	100	0.01	4431	2	300
37	2659.24761319	2662.92841965	0.0015	100	100	0.01	4431	2	300
