	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2996.95027444	2946.42147261	0.0005	100	100	0.05	7525	2	300
1	2803.84733645	2827.84173199	0.0005	100	100	0.05	7525	2	300
2	2762.88539166	2784.00671037	0.0005	100	100	0.05	7525	2	300
3	2744.87181572	2750.73125532	0.0005	100	100	0.05	7525	2	300
4	2732.60293281	2735.84125164	0.0005	100	100	0.05	7525	2	300
5	2723.50902241	2724.94712792	0.0005	100	100	0.05	7525	2	300
6	2716.68626646	2718.97525497	0.0005	100	100	0.05	7525	2	300
7	2711.15095913	2715.22385548	0.0005	100	100	0.05	7525	2	300
8	2706.39680728	2711.58092165	0.0005	100	100	0.05	7525	2	300
9	2702.25624907	2706.14486035	0.0005	100	100	0.05	7525	2	300
10	2698.80437471	2702.8054414	0.0005	100	100	0.05	7525	2	300
11	2695.76020004	2697.86096028	0.0005	100	100	0.05	7525	2	300
12	2693.42344281	2697.06801487	0.0005	100	100	0.05	7525	2	300
13	2690.63977265	2694.43329686	0.0005	100	100	0.05	7525	2	300
14	2689.23270134	2693.62269443	0.0005	100	100	0.05	7525	2	300
15	2687.29326204	2691.56516221	0.0005	100	100	0.05	7525	2	300
16	2685.2190552	2689.38500043	0.0005	100	100	0.05	7525	2	300
17	2683.96642603	2687.51898882	0.0005	100	100	0.05	7525	2	300
18	2682.36235433	2686.46954031	0.0005	100	100	0.05	7525	2	300
19	2680.7874965	2684.5993685	0.0005	100	100	0.05	7525	2	300
20	2680.19573573	2685.80043114	0.0005	100	100	0.05	7525	2	300
21	2678.61564586	2684.5782333	0.0005	100	100	0.05	7525	2	300
22	2677.26393796	2682.09534462	0.0005	100	100	0.05	7525	2	300
23	2676.41955959	2680.37090749	0.0005	100	100	0.05	7525	2	300
24	2675.32921675	2680.59349932	0.0005	100	100	0.05	7525	2	300
25	2674.26624771	2680.35722908	0.0005	100	100	0.05	7525	2	300
26	2674.19775144	2679.36049394	0.0005	100	100	0.05	7525	2	300
27	2672.60095463	2677.3708258	0.0005	100	100	0.05	7525	2	300
28	2671.72732892	2679.40354718	0.0005	100	100	0.05	7525	2	300
29	2670.97718433	2676.76882637	0.0005	100	100	0.05	7525	2	300
30	2670.62634608	2675.76487577	0.0005	100	100	0.05	7525	2	300
31	2669.747855	2677.37195221	0.0005	100	100	0.05	7525	2	300
32	2669.36587145	2674.83832476	0.0005	100	100	0.05	7525	2	300
33	2668.57640398	2674.45255689	0.0005	100	100	0.05	7525	2	300
34	2668.02413537	2672.38084117	0.0005	100	100	0.05	7525	2	300
35	2667.42060956	2673.36856505	0.0005	100	100	0.05	7525	2	300
36	2666.83662238	2673.46555143	0.0005	100	100	0.05	7525	2	300
37	2666.391566	2673.15912974	0.0005	100	100	0.05	7525	2	300
38	2665.95834395	2672.15584761	0.0005	100	100	0.05	7525	2	300
39	2665.53431824	2670.59013737	0.0005	100	100	0.05	7525	2	300
40	2664.85485118	2671.63724951	0.0005	100	100	0.05	7525	2	300
41	2664.58217795	2670.81176851	0.0005	100	100	0.05	7525	2	300
42	2664.24552971	2670.17469826	0.0005	100	100	0.05	7525	2	300
43	2663.71373359	2670.56014355	0.0005	100	100	0.05	7525	2	300
44	2663.75078098	2668.9552107	0.0005	100	100	0.05	7525	2	300
45	2662.93728893	2668.77726112	0.0005	100	100	0.05	7525	2	300
46	2662.70905539	2669.03568188	0.0005	100	100	0.05	7525	2	300
47	2662.2292828	2668.815348	0.0005	100	100	0.05	7525	2	300
48	2662.05614474	2667.91052036	0.0005	100	100	0.05	7525	2	300
49	2661.77723157	2668.52855185	0.0005	100	100	0.05	7525	2	300
50	2661.20434373	2667.62341705	0.0005	100	100	0.05	7525	2	300
51	2661.08607862	2668.59745132	0.0005	100	100	0.05	7525	2	300
52	2660.78415723	2667.19794156	0.0005	100	100	0.05	7525	2	300
53	2660.40115414	2666.9172452	0.0005	100	100	0.05	7525	2	300
54	2660.22019643	2666.61166563	0.0005	100	100	0.05	7525	2	300
55	2659.80165547	2665.96329441	0.0005	100	100	0.05	7525	2	300
56	2659.47609564	2666.93064679	0.0005	100	100	0.05	7525	2	300
57	2659.43046261	2666.10601165	0.0005	100	100	0.05	7525	2	300
58	2659.40578708	2666.25135188	0.0005	100	100	0.05	7525	2	300
59	2658.86518567	2665.87120532	0.0005	100	100	0.05	7525	2	300
60	2658.82634466	2665.77703519	0.0005	100	100	0.05	7525	2	300
61	2658.35188033	2665.53329929	0.0005	100	100	0.05	7525	2	300
62	2658.08863397	2665.62702968	0.0005	100	100	0.05	7525	2	300
63	2657.91687049	2665.76250112	0.0005	100	100	0.05	7525	2	300
64	2657.95270496	2664.00702313	0.0005	100	100	0.05	7525	2	300
65	2657.64563389	2665.6522952	0.0005	100	100	0.05	7525	2	300
66	2657.3669437	2664.73395487	0.0005	100	100	0.05	7525	2	300
67	2657.00035123	2664.03980986	0.0005	100	100	0.05	7525	2	300
68	2657.03756176	2663.4970255	0.0005	100	100	0.05	7525	2	300
69	2656.60575047	2664.98323552	0.0005	100	100	0.05	7525	2	300
70	2656.29728254	2662.73672398	0.0005	100	100	0.05	7525	2	300
71	2656.76546868	2663.38625521	0.0005	100	100	0.05	7525	2	300
72	2656.25081013	2662.45333553	0.0005	100	100	0.05	7525	2	300
73	2656.1996978	2662.23874946	0.0005	100	100	0.05	7525	2	300
74	2655.97533474	2662.19032279	0.0005	100	100	0.05	7525	2	300
75	2655.62518428	2663.60270758	0.0005	100	100	0.05	7525	2	300
76	2655.93775745	2661.88060076	0.0005	100	100	0.05	7525	2	300
77	2655.51653527	2661.81693654	0.0005	100	100	0.05	7525	2	300
78	2655.15768097	2662.65662345	0.0005	100	100	0.05	7525	2	300
79	2655.15767252	2662.44671386	0.0005	100	100	0.05	7525	2	300
80	2655.10891302	2662.81058655	0.0005	100	100	0.05	7525	2	300
81	2654.60747725	2662.61723278	0.0005	100	100	0.05	7525	2	300
82	2654.8788356	2661.21437227	0.0005	100	100	0.05	7525	2	300
83	2654.5929303	2662.51718647	0.0005	100	100	0.05	7525	2	300
84	2654.39051054	2661.55443636	0.0005	100	100	0.05	7525	2	300
85	2654.45068069	2662.08837424	0.0005	100	100	0.05	7525	2	300
86	2654.37136292	2661.59850958	0.0005	100	100	0.05	7525	2	300
87	2654.07737652	2660.64207304	0.0005	100	100	0.05	7525	2	300
88	2653.73035045	2661.22058129	0.0005	100	100	0.05	7525	2	300
89	2653.73949983	2660.45030501	0.0005	100	100	0.05	7525	2	300
90	2653.90116364	2660.86881526	0.0005	100	100	0.05	7525	2	300
91	2653.89630479	2661.38132618	0.0005	100	100	0.05	7525	2	300
92	2653.74403265	2661.44331923	0.0005	100	100	0.05	7525	2	300
93	2653.51475509	2660.68524205	0.0005	100	100	0.05	7525	2	300
94	2653.15074559	2660.24219684	0.0005	100	100	0.05	7525	2	300
95	2653.15939156	2660.68391678	0.0005	100	100	0.05	7525	2	300
96	2652.95186612	2659.4435671	0.0005	100	100	0.05	7525	2	300
97	2652.97087897	2660.17967443	0.0005	100	100	0.05	7525	2	300
98	2652.76821334	2659.95572792	0.0005	100	100	0.05	7525	2	300
99	2652.57504994	2659.59076149	0.0005	100	100	0.05	7525	2	300
