	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	3034.63692108	2970.8767608	0.0005	128	50	1.0	8845	2	300
1	2820.39366621	2862.51423345	0.0005	128	50	1.0	8845	2	300
2	2774.36881359	2806.60882417	0.0005	128	50	1.0	8845	2	300
3	2754.56744249	2772.62139111	0.0005	128	50	1.0	8845	2	300
4	2741.26773395	2754.25739517	0.0005	128	50	1.0	8845	2	300
5	2731.25003465	2741.12826065	0.0005	128	50	1.0	8845	2	300
6	2723.60928339	2728.90313779	0.0005	128	50	1.0	8845	2	300
7	2717.20296435	2719.26861817	0.0005	128	50	1.0	8845	2	300
8	2711.9900966	2719.25404956	0.0005	128	50	1.0	8845	2	300
9	2707.68039222	2711.58458096	0.0005	128	50	1.0	8845	2	300
10	2703.9781306	2707.03756638	0.0005	128	50	1.0	8845	2	300
11	2700.68237331	2704.94582926	0.0005	128	50	1.0	8845	2	300
12	2697.47813148	2702.20616812	0.0005	128	50	1.0	8845	2	300
13	2695.08034919	2699.59235098	0.0005	128	50	1.0	8845	2	300
14	2692.68830375	2697.78601611	0.0005	128	50	1.0	8845	2	300
15	2690.81439342	2694.77159407	0.0005	128	50	1.0	8845	2	300
16	2688.53242054	2692.79190489	0.0005	128	50	1.0	8845	2	300
17	2686.83752938	2691.57159202	0.0005	128	50	1.0	8845	2	300
18	2685.53080075	2692.48765666	0.0005	128	50	1.0	8845	2	300
19	2683.83783372	2688.15099001	0.0005	128	50	1.0	8845	2	300
20	2682.40348465	2687.61283078	0.0005	128	50	1.0	8845	2	300
21	2681.28860991	2687.05362504	0.0005	128	50	1.0	8845	2	300
22	2680.247711	2685.06780061	0.0005	128	50	1.0	8845	2	300
23	2678.73850905	2683.69285989	0.0005	128	50	1.0	8845	2	300
24	2677.83164163	2682.88583275	0.0005	128	50	1.0	8845	2	300
25	2676.85959953	2684.47509672	0.0005	128	50	1.0	8845	2	300
26	2675.78259084	2683.36246854	0.0005	128	50	1.0	8845	2	300
27	2674.94845728	2680.13153531	0.0005	128	50	1.0	8845	2	300
28	2674.13337735	2682.88406074	0.0005	128	50	1.0	8845	2	300
29	2673.462228	2678.42553431	0.0005	128	50	1.0	8845	2	300
30	2672.43207213	2679.32860114	0.0005	128	50	1.0	8845	2	300
31	2671.75661978	2677.99333958	0.0005	128	50	1.0	8845	2	300
32	2671.25895047	2677.52446214	0.0005	128	50	1.0	8845	2	300
33	2670.70155864	2676.02242359	0.0005	128	50	1.0	8845	2	300
34	2669.97214704	2676.29858352	0.0005	128	50	1.0	8845	2	300
35	2669.42160759	2675.18128072	0.0005	128	50	1.0	8845	2	300
36	2668.77075138	2675.53941494	0.0005	128	50	1.0	8845	2	300
37	2668.49697046	2677.03097085	0.0005	128	50	1.0	8845	2	300
38	2667.83309029	2673.97080302	0.0005	128	50	1.0	8845	2	300
39	2667.30642924	2673.33997632	0.0005	128	50	1.0	8845	2	300
40	2666.59266653	2673.38604375	0.0005	128	50	1.0	8845	2	300
41	2666.22806259	2673.61544117	0.0005	128	50	1.0	8845	2	300
42	2665.68414537	2673.05111548	0.0005	128	50	1.0	8845	2	300
43	2665.59724575	2672.07287294	0.0005	128	50	1.0	8845	2	300
44	2664.80453051	2672.34390451	0.0005	128	50	1.0	8845	2	300
45	2664.5625936	2673.39988461	0.0005	128	50	1.0	8845	2	300
46	2664.13526055	2670.3035919	0.0005	128	50	1.0	8845	2	300
47	2663.59749166	2671.50846183	0.0005	128	50	1.0	8845	2	300
48	2663.57963266	2674.51499528	0.0005	128	50	1.0	8845	2	300
49	2663.19412313	2672.07275391	0.0005	128	50	1.0	8845	2	300
