	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2971.54598722	2961.00257631	0.0015	200	100	0.05	9137	2	300
1	2785.45218623	2851.23680287	0.0015	200	100	0.05	9137	2	300
2	2751.11846407	2803.90755846	0.0015	200	100	0.05	9137	2	300
3	2732.65002865	2769.2755414	0.0015	200	100	0.05	9137	2	300
4	2720.46067258	2753.45375519	0.0015	200	100	0.05	9137	2	300
5	2712.15336153	2733.44974204	0.0015	200	100	0.05	9137	2	300
6	2704.80907207	2720.69313157	0.0015	200	100	0.05	9137	2	300
7	2699.53205917	2710.60995244	0.0015	200	100	0.05	9137	2	300
8	2695.39257224	2713.78317652	0.0015	200	100	0.05	9137	2	300
9	2691.70014292	2705.4211211	0.0015	200	100	0.05	9137	2	300
10	2689.41366401	2698.68036344	0.0015	200	100	0.05	9137	2	300
11	2687.18255808	2696.0857321	0.0015	200	100	0.05	9137	2	300
12	2684.65586482	2694.03990042	0.0015	200	100	0.05	9137	2	300
13	2682.62083039	2692.45486013	0.0015	200	100	0.05	9137	2	300
14	2680.69307047	2690.11052568	0.0015	200	100	0.05	9137	2	300
15	2678.84516608	2686.72225713	0.0015	200	100	0.05	9137	2	300
16	2678.1745372	2686.20571392	0.0015	200	100	0.05	9137	2	300
17	2676.00808935	2685.84958744	0.0015	200	100	0.05	9137	2	300
18	2675.65980113	2682.82346719	0.0015	200	100	0.05	9137	2	300
19	2673.76540916	2683.26235781	0.0015	200	100	0.05	9137	2	300
20	2673.01852193	2680.74539307	0.0015	200	100	0.05	9137	2	300
21	2671.64371254	2680.9146026	0.0015	200	100	0.05	9137	2	300
22	2670.83101334	2683.10085015	0.0015	200	100	0.05	9137	2	300
23	2670.81345587	2681.57448857	0.0015	200	100	0.05	9137	2	300
24	2671.11993524	2679.36610357	0.0015	200	100	0.05	9137	2	300
25	2669.00813702	2678.4623734	0.0015	200	100	0.05	9137	2	300
26	2668.47770397	2677.58316979	0.0015	200	100	0.05	9137	2	300
27	2667.10862748	2679.43455958	0.0015	200	100	0.05	9137	2	300
28	2667.8206738	2676.75850711	0.0015	200	100	0.05	9137	2	300
29	2666.16137924	2674.57296304	0.0015	200	100	0.05	9137	2	300
30	2665.53503085	2676.57779403	0.0015	200	100	0.05	9137	2	300
31	2665.1640804	2674.96550568	0.0015	200	100	0.05	9137	2	300
32	2665.04744013	2676.90930899	0.0015	200	100	0.05	9137	2	300
33	2664.70563763	2674.22969011	0.0015	200	100	0.05	9137	2	300
34	2664.10386717	2672.61601301	0.0015	200	100	0.05	9137	2	300
35	2664.24593307	2672.9620289	0.0015	200	100	0.05	9137	2	300
36	2663.66523068	2672.23402349	0.0015	200	100	0.05	9137	2	300
37	2663.55141561	2672.40010494	0.0015	200	100	0.05	9137	2	300
38	2662.25899209	2672.20174045	0.0015	200	100	0.05	9137	2	300
39	2662.31797245	2670.87242649	0.0015	200	100	0.05	9137	2	300
40	2661.30405462	2670.65085743	0.0015	200	100	0.05	9137	2	300
41	2661.45188077	2670.93985505	0.0015	200	100	0.05	9137	2	300
42	2660.99998789	2670.38528472	0.0015	200	100	0.05	9137	2	300
43	2660.8985234	2672.59860247	0.0015	200	100	0.05	9137	2	300
44	2660.73028857	2668.75502939	0.0015	200	100	0.05	9137	2	300
45	2659.92773899	2669.06952126	0.0015	200	100	0.05	9137	2	300
46	2660.1814432	2669.19684223	0.0015	200	100	0.05	9137	2	300
47	2659.60311309	2669.27319709	0.0015	200	100	0.05	9137	2	300
48	2659.33999491	2670.31934947	0.0015	200	100	0.05	9137	2	300
49	2659.58308381	2672.1854213	0.0015	200	100	0.05	9137	2	300
50	2659.15067746	2668.28651279	0.0015	200	100	0.05	9137	2	300
51	2658.21948564	2668.36035063	0.0015	200	100	0.05	9137	2	300
52	2658.39523685	2667.66325819	0.0015	200	100	0.05	9137	2	300
53	2658.07507751	2667.71078439	0.0015	200	100	0.05	9137	2	300
54	2658.39330909	2668.56697902	0.0015	200	100	0.05	9137	2	300
55	2658.29216643	2666.91600069	0.0015	200	100	0.05	9137	2	300
