	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2835.87790668	2803.66435799	0.0015	50	100	1.0	6559	2	300
1	2733.56930834	2736.65879364	0.0015	50	100	1.0	6559	2	300
2	2712.89991171	2714.84151352	0.0015	50	100	1.0	6559	2	300
3	2701.92293531	2703.23041647	0.0015	50	100	1.0	6559	2	300
4	2694.28753152	2702.58044877	0.0015	50	100	1.0	6559	2	300
5	2689.4603768	2697.7455023	0.0015	50	100	1.0	6559	2	300
6	2684.95691617	2688.69573496	0.0015	50	100	1.0	6559	2	300
7	2682.20095979	2686.36915276	0.0015	50	100	1.0	6559	2	300
8	2679.5339695	2683.10197843	0.0015	50	100	1.0	6559	2	300
9	2677.43032645	2679.84864262	0.0015	50	100	1.0	6559	2	300
10	2675.35783502	2687.72110085	0.0015	50	100	1.0	6559	2	300
11	2674.01788674	2682.22847455	0.0015	50	100	1.0	6559	2	300
12	2672.43276043	2676.33026812	0.0015	50	100	1.0	6559	2	300
13	2670.80271892	2677.04460771	0.0015	50	100	1.0	6559	2	300
14	2670.22111386	2674.76826667	0.0015	50	100	1.0	6559	2	300
15	2669.10140494	2672.87581878	0.0015	50	100	1.0	6559	2	300
16	2668.33353163	2675.30810267	0.0015	50	100	1.0	6559	2	300
17	2667.88219249	2671.52857239	0.0015	50	100	1.0	6559	2	300
18	2667.10218889	2674.28784693	0.0015	50	100	1.0	6559	2	300
19	2666.24806638	2671.49339186	0.0015	50	100	1.0	6559	2	300
20	2665.83386284	2672.42015154	0.0015	50	100	1.0	6559	2	300
21	2665.39534983	2670.12848099	0.0015	50	100	1.0	6559	2	300
22	2664.82346968	2668.77290581	0.0015	50	100	1.0	6559	2	300
23	2664.47344742	2668.66268121	0.0015	50	100	1.0	6559	2	300
24	2664.00014633	2670.88584769	0.0015	50	100	1.0	6559	2	300
25	2663.53110182	2672.16120003	0.0015	50	100	1.0	6559	2	300
26	2663.06675569	2667.32319037	0.0015	50	100	1.0	6559	2	300
27	2662.79211191	2667.04570798	0.0015	50	100	1.0	6559	2	300
28	2662.35328456	2666.06875009	0.0015	50	100	1.0	6559	2	300
29	2662.36660258	2667.17917728	0.0015	50	100	1.0	6559	2	300
30	2661.80495345	2667.27781289	0.0015	50	100	1.0	6559	2	300
31	2661.76271676	2670.21097484	0.0015	50	100	1.0	6559	2	300
32	2661.27450596	2666.06445686	0.0015	50	100	1.0	6559	2	300
33	2661.28775794	2665.58548143	0.0015	50	100	1.0	6559	2	300
34	2661.03023809	2667.97125816	0.0015	50	100	1.0	6559	2	300
35	2660.67090528	2665.11079503	0.0015	50	100	1.0	6559	2	300
36	2660.86442513	2665.68032329	0.0015	50	100	1.0	6559	2	300
37	2660.48604609	2664.93307466	0.0015	50	100	1.0	6559	2	300
38	2660.45792352	2670.08042543	0.0015	50	100	1.0	6559	2	300
39	2660.42206439	2665.3333948	0.0015	50	100	1.0	6559	2	300
40	2659.64459179	2666.31315913	0.0015	50	100	1.0	6559	2	300
41	2659.97968835	2666.54670181	0.0015	50	100	1.0	6559	2	300
42	2659.30300349	2665.6471155	0.0015	50	100	1.0	6559	2	300
43	2659.41279926	2666.09509254	0.0015	50	100	1.0	6559	2	300
44	2659.50787566	2664.48366965	0.0015	50	100	1.0	6559	2	300
45	2659.58076625	2663.86207035	0.0015	50	100	1.0	6559	2	300
46	2659.24425703	2664.36735368	0.0015	50	100	1.0	6559	2	300
47	2659.07300225	2662.84645469	0.0015	50	100	1.0	6559	2	300
48	2659.15832708	2665.98656806	0.0015	50	100	1.0	6559	2	300
49	2658.77845194	2663.6647137	0.0015	50	100	1.0	6559	2	300
50	2658.29433299	2662.66436312	0.0015	50	100	1.0	6559	2	300
51	2658.34886642	2663.68878185	0.0015	50	100	1.0	6559	2	300
52	2659.08312305	2665.78933045	0.0015	50	100	1.0	6559	2	300
53	2658.85274723	2663.72970599	0.0015	50	100	1.0	6559	2	300
54	2658.48157157	2664.64021748	0.0015	50	100	1.0	6559	2	300
55	2658.4106022	2663.49012748	0.0015	50	100	1.0	6559	2	300
56	2658.25454118	2663.38087991	0.0015	50	100	1.0	6559	2	300
57	2658.31557345	2662.2519816	0.0015	50	100	1.0	6559	2	300
58	2658.2791453	2664.36739009	0.0015	50	100	1.0	6559	2	300
59	2657.88048389	2662.28873994	0.0015	50	100	1.0	6559	2	300
60	2657.88193727	2662.68052869	0.0015	50	100	1.0	6559	2	300
61	2657.76385094	2665.60553877	0.0015	50	100	1.0	6559	2	300
62	2658.10093593	2662.78813262	0.0015	50	100	1.0	6559	2	300
63	2657.766284	2663.00031603	0.0015	50	100	1.0	6559	2	300
64	2657.98231784	2663.38985757	0.0015	50	100	1.0	6559	2	300
65	2657.77969298	2663.77633358	0.0015	50	100	1.0	6559	2	300
66	2657.66086631	2661.72269873	0.0015	50	100	1.0	6559	2	300
67	2657.39836988	2662.07550294	0.0015	50	100	1.0	6559	2	300
68	2657.35769644	2663.77511988	0.0015	50	100	1.0	6559	2	300
69	2657.21033297	2664.09096129	0.0015	50	100	1.0	6559	2	300
70	2657.36423146	2662.50661374	0.0015	50	100	1.0	6559	2	300
71	2657.41132529	2663.00374987	0.0015	50	100	1.0	6559	2	300
72	2657.38357662	2661.21028257	0.0015	50	100	1.0	6559	2	300
73	2657.01697663	2662.75670663	0.0015	50	100	1.0	6559	2	300
74	2657.26071475	2662.45493435	0.0015	50	100	1.0	6559	2	300
75	2657.16694688	2661.39422269	0.0015	50	100	1.0	6559	2	300
76	2657.39308446	2661.7036861	0.0015	50	100	1.0	6559	2	300
77	2656.74543195	2662.50843102	0.0015	50	100	1.0	6559	2	300
78	2657.1807004	2661.44973924	0.0015	50	100	1.0	6559	2	300
79	2657.11485881	2662.08969717	0.0015	50	100	1.0	6559	2	300
80	2656.53827359	2662.22990905	0.0015	50	100	1.0	6559	2	300
81	2657.08486648	2662.17137785	0.0015	50	100	1.0	6559	2	300
82	2657.15606946	2662.44176196	0.0015	50	100	1.0	6559	2	300
83	2656.62244958	2662.00159975	0.0015	50	100	1.0	6559	2	300
84	2656.65790441	2661.5375309	0.0015	50	100	1.0	6559	2	300
85	2656.23874292	2662.63791144	0.0015	50	100	1.0	6559	2	300
86	2656.88338103	2661.96634967	0.0015	50	100	1.0	6559	2	300
87	2656.73251942	2661.49742835	0.0015	50	100	1.0	6559	2	300
88	2656.54079192	2662.53174948	0.0015	50	100	1.0	6559	2	300
89	2656.6353776	2661.8062247	0.0015	50	100	1.0	6559	2	300
90	2656.4030438	2661.1035357	0.0015	50	100	1.0	6559	2	300
91	2656.15503205	2660.1184927	0.0015	50	100	1.0	6559	2	300
92	2656.44636143	2662.49732286	0.0015	50	100	1.0	6559	2	300
93	2656.36116242	2661.54948399	0.0015	50	100	1.0	6559	2	300
94	2656.44548	2662.49818458	0.0015	50	100	1.0	6559	2	300
95	2656.05559149	2661.86011956	0.0015	50	100	1.0	6559	2	300
96	2656.28872797	2662.45380327	0.0015	50	100	1.0	6559	2	300
97	2656.13620033	2661.53662483	0.0015	50	100	1.0	6559	2	300
98	2656.27707087	2662.13912608	0.0015	50	100	1.0	6559	2	300
99	2656.30146561	2662.43940691	0.0015	50	100	1.0	6559	2	300
