	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2873.14478826	2875.30934251	0.002	100	100	0.01	3096	2	300
1	2746.20732236	2764.15954987	0.002	100	100	0.01	3096	2	300
2	2719.91724857	2727.06331551	0.002	100	100	0.01	3096	2	300
3	2706.39074742	2712.36634678	0.002	100	100	0.01	3096	2	300
4	2698.01664534	2708.9454152	0.002	100	100	0.01	3096	2	300
5	2692.59494093	2701.61999722	0.002	100	100	0.01	3096	2	300
6	2688.60930531	2689.64830166	0.002	100	100	0.01	3096	2	300
7	2684.37539444	2688.38352252	0.002	100	100	0.01	3096	2	300
8	2682.14401498	2684.04985977	0.002	100	100	0.01	3096	2	300
9	2680.03238589	2684.00005835	0.002	100	100	0.01	3096	2	300
10	2677.4101839	2680.72792465	0.002	100	100	0.01	3096	2	300
11	2675.83782967	2680.22153078	0.002	100	100	0.01	3096	2	300
12	2674.35108675	2679.78153662	0.002	100	100	0.01	3096	2	300
13	2672.6988629	2676.72975547	0.002	100	100	0.01	3096	2	300
14	2671.0805218	2677.14486455	0.002	100	100	0.01	3096	2	300
15	2670.21417173	2676.62821024	0.002	100	100	0.01	3096	2	300
16	2669.43205691	2673.19737019	0.002	100	100	0.01	3096	2	300
17	2668.78370614	2671.76927777	0.002	100	100	0.01	3096	2	300
18	2668.38852754	2673.88769811	0.002	100	100	0.01	3096	2	300
19	2667.2713839	2671.67013054	0.002	100	100	0.01	3096	2	300
20	2665.72700428	2671.60319399	0.002	100	100	0.01	3096	2	300
21	2666.28839176	2670.75112221	0.002	100	100	0.01	3096	2	300
22	2666.04809078	2668.1871555	0.002	100	100	0.01	3096	2	300
23	2664.5034604	2672.05750562	0.002	100	100	0.01	3096	2	300
24	2665.26460217	2671.66184329	0.002	100	100	0.01	3096	2	300
25	2664.00411154	2667.95710687	0.002	100	100	0.01	3096	2	300
26	2663.43541675	2669.19675074	0.002	100	100	0.01	3096	2	300
27	2662.82688873	2667.86488193	0.002	100	100	0.01	3096	2	300
28	2662.74836193	2666.83065417	0.002	100	100	0.01	3096	2	300
29	2662.71553755	2667.14056992	0.002	100	100	0.01	3096	2	300
30	2662.138523	2665.39750155	0.002	100	100	0.01	3096	2	300
31	2661.71779546	2664.05342058	0.002	100	100	0.01	3096	2	300
32	2661.08826831	2667.47750685	0.002	100	100	0.01	3096	2	300
33	2661.47960914	2664.68698278	0.002	100	100	0.01	3096	2	300
34	2661.20118829	2664.30499513	0.002	100	100	0.01	3096	2	300
35	2660.91246906	2663.83870754	0.002	100	100	0.01	3096	2	300
36	2660.39382606	2663.82894285	0.002	100	100	0.01	3096	2	300
37	2660.12698588	2665.03385152	0.002	100	100	0.01	3096	2	300
38	2659.74254957	2665.05042834	0.002	100	100	0.01	3096	2	300
39	2660.49156183	2665.65524543	0.002	100	100	0.01	3096	2	300
40	2659.84932278	2666.04876417	0.002	100	100	0.01	3096	2	300
41	2659.33957354	2662.77020112	0.002	100	100	0.01	3096	2	300
42	2659.11650233	2663.86597473	0.002	100	100	0.01	3096	2	300
43	2659.17772408	2662.94801812	0.002	100	100	0.01	3096	2	300
44	2658.99331714	2664.33306523	0.002	100	100	0.01	3096	2	300
45	2658.75439119	2663.53130088	0.002	100	100	0.01	3096	2	300
46	2658.4271633	2663.11415278	0.002	100	100	0.01	3096	2	300
47	2658.38381554	2662.55974163	0.002	100	100	0.01	3096	2	300
48	2658.03906789	2663.33052486	0.002	100	100	0.01	3096	2	300
49	2658.42947345	2663.29384635	0.002	100	100	0.01	3096	2	300
50	2658.07566663	2660.79610103	0.002	100	100	0.01	3096	2	300
51	2657.95709915	2663.4971282	0.002	100	100	0.01	3096	2	300
52	2657.79796841	2664.71390873	0.002	100	100	0.01	3096	2	300
53	2658.06606168	2665.55294817	0.002	100	100	0.01	3096	2	300
54	2658.05006107	2661.44694026	0.002	100	100	0.01	3096	2	300
55	2657.58591058	2660.97801381	0.002	100	100	0.01	3096	2	300
56	2657.38754703	2662.67509831	0.002	100	100	0.01	3096	2	300
57	2657.25240367	2666.76964795	0.002	100	100	0.01	3096	2	300
58	2657.35131711	2663.4126238	0.002	100	100	0.01	3096	2	300
59	2657.25293456	2666.53139144	0.002	100	100	0.01	3096	2	300
60	2657.46592836	2661.58094079	0.002	100	100	0.01	3096	2	300
61	2657.09474041	2664.3302093	0.002	100	100	0.01	3096	2	300
62	2657.66649099	2662.76911392	0.002	100	100	0.01	3096	2	300
63	2656.96283004	2663.70203127	0.002	100	100	0.01	3096	2	300
64	2656.81943932	2661.27231529	0.002	100	100	0.01	3096	2	300
65	2656.62930365	2662.73408838	0.002	100	100	0.01	3096	2	300
66	2656.8423548	2661.5595157	0.002	100	100	0.01	3096	2	300
67	2656.88528607	2660.52357054	0.002	100	100	0.01	3096	2	300
68	2656.2027152	2661.33547396	0.002	100	100	0.01	3096	2	300
69	2656.06523589	2659.93904467	0.002	100	100	0.01	3096	2	300
70	2656.00622347	2659.69165272	0.002	100	100	0.01	3096	2	300
71	2656.85188642	2662.78024123	0.002	100	100	0.01	3096	2	300
72	2656.30062548	2660.25844736	0.002	100	100	0.01	3096	2	300
73	2656.16811228	2663.51724109	0.002	100	100	0.01	3096	2	300
74	2655.71579567	2660.43839114	0.002	100	100	0.01	3096	2	300
75	2656.15658803	2660.90239837	0.002	100	100	0.01	3096	2	300
76	2655.67177968	2661.42433741	0.002	100	100	0.01	3096	2	300
77	2655.94848124	2658.51836936	0.002	100	100	0.01	3096	2	300
78	2655.78875098	2661.15595404	0.002	100	100	0.01	3096	2	300
79	2656.01187961	2660.04214857	0.002	100	100	0.01	3096	2	300
80	2655.38723162	2661.20436157	0.002	100	100	0.01	3096	2	300
81	2655.79701054	2660.33652101	0.002	100	100	0.01	3096	2	300
82	2655.66930306	2661.80181663	0.002	100	100	0.01	3096	2	300
83	2656.1125502	2660.09214418	0.002	100	100	0.01	3096	2	300
84	2655.54766321	2661.48108867	0.002	100	100	0.01	3096	2	300
85	2656.7008028	2664.60914393	0.002	100	100	0.01	3096	2	300
86	2655.8600714	2660.53093911	0.002	100	100	0.01	3096	2	300
87	2654.88199163	2660.72460517	0.002	100	100	0.01	3096	2	300
88	2655.70626366	2659.75666462	0.002	100	100	0.01	3096	2	300
89	2654.91196574	2660.12001356	0.002	100	100	0.01	3096	2	300
90	2655.58895913	2659.73127073	0.002	100	100	0.01	3096	2	300
91	2655.55562511	2659.61624175	0.002	100	100	0.01	3096	2	300
92	2655.42662253	2660.58310211	0.002	100	100	0.01	3096	2	300
93	2655.63299138	2660.98359636	0.002	100	100	0.01	3096	2	300
94	2655.16764133	2659.12550229	0.002	100	100	0.01	3096	2	300
95	2655.1524955	2659.00255577	0.002	100	100	0.01	3096	2	300
96	2655.16777036	2658.87111849	0.002	100	100	0.01	3096	2	300
97	2654.87900268	2660.01565021	0.002	100	100	0.01	3096	2	300
98	2655.16331068	2661.11710114	0.002	100	100	0.01	3096	2	300
99	2655.36579689	2659.41433698	0.002	100	100	0.01	3096	2	300
