	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	3035.91354206	2972.05742626	0.0005	128	100	0.05	1319	2	300
1	2821.41082876	2852.18421787	0.0005	128	100	0.05	1319	2	300
2	2776.28065224	2799.05351861	0.0005	128	100	0.05	1319	2	300
3	2754.97392929	2762.72873082	0.0005	128	100	0.05	1319	2	300
4	2741.07085006	2745.69397509	0.0005	128	100	0.05	1319	2	300
5	2731.13908349	2734.79131718	0.0005	128	100	0.05	1319	2	300
6	2723.49829143	2725.1364368	0.0005	128	100	0.05	1319	2	300
7	2717.37024809	2719.11523811	0.0005	128	100	0.05	1319	2	300
8	2711.63538118	2714.10356417	0.0005	128	100	0.05	1319	2	300
9	2707.02347355	2709.52967686	0.0005	128	100	0.05	1319	2	300
10	2703.50477499	2706.41560343	0.0005	128	100	0.05	1319	2	300
11	2699.81649871	2702.56771378	0.0005	128	100	0.05	1319	2	300
12	2697.23483242	2698.71522233	0.0005	128	100	0.05	1319	2	300
13	2694.75398284	2695.78079393	0.0005	128	100	0.05	1319	2	300
14	2692.46658196	2692.83002444	0.0005	128	100	0.05	1319	2	300
15	2690.61005609	2693.33002818	0.0005	128	100	0.05	1319	2	300
16	2688.70122585	2691.24742975	0.0005	128	100	0.05	1319	2	300
17	2686.99850305	2689.72134499	0.0005	128	100	0.05	1319	2	300
18	2685.65770309	2688.25971334	0.0005	128	100	0.05	1319	2	300
19	2684.08883827	2686.54697023	0.0005	128	100	0.05	1319	2	300
20	2683.05886717	2684.91103945	0.0005	128	100	0.05	1319	2	300
21	2681.50747263	2684.20670495	0.0005	128	100	0.05	1319	2	300
22	2680.43997058	2682.9612624	0.0005	128	100	0.05	1319	2	300
23	2679.35256108	2681.36713755	0.0005	128	100	0.05	1319	2	300
24	2678.59793343	2682.16523606	0.0005	128	100	0.05	1319	2	300
25	2677.63724996	2679.81622933	0.0005	128	100	0.05	1319	2	300
26	2676.36999596	2679.70114947	0.0005	128	100	0.05	1319	2	300
27	2675.33559882	2680.34973915	0.0005	128	100	0.05	1319	2	300
28	2674.67533278	2677.72728185	0.0005	128	100	0.05	1319	2	300
29	2673.76913922	2676.34868463	0.0005	128	100	0.05	1319	2	300
30	2672.79187342	2675.91238759	0.0005	128	100	0.05	1319	2	300
31	2672.39229902	2676.21427051	0.0005	128	100	0.05	1319	2	300
32	2671.80394421	2674.54333473	0.0005	128	100	0.05	1319	2	300
33	2670.96455858	2675.16306353	0.0005	128	100	0.05	1319	2	300
34	2670.1906032	2674.81703411	0.0005	128	100	0.05	1319	2	300
35	2669.78161869	2673.44976538	0.0005	128	100	0.05	1319	2	300
36	2669.09792806	2673.92345608	0.0005	128	100	0.05	1319	2	300
37	2668.66189745	2673.73418221	0.0005	128	100	0.05	1319	2	300
38	2668.34728344	2672.24501776	0.0005	128	100	0.05	1319	2	300
39	2667.63234468	2670.82658873	0.0005	128	100	0.05	1319	2	300
40	2666.987744	2671.89352901	0.0005	128	100	0.05	1319	2	300
41	2666.71343796	2671.00358649	0.0005	128	100	0.05	1319	2	300
42	2666.18318434	2670.88978288	0.0005	128	100	0.05	1319	2	300
43	2665.65058128	2670.933084	0.0005	128	100	0.05	1319	2	300
44	2665.36465672	2670.67183625	0.0005	128	100	0.05	1319	2	300
45	2664.85052185	2668.18396113	0.0005	128	100	0.05	1319	2	300
46	2664.71757837	2668.56155005	0.0005	128	100	0.05	1319	2	300
47	2664.09651455	2667.90983275	0.0005	128	100	0.05	1319	2	300
48	2663.79270835	2669.44566961	0.0005	128	100	0.05	1319	2	300
49	2663.4945678	2667.98724447	0.0005	128	100	0.05	1319	2	300
50	2663.09639905	2667.78077806	0.0005	128	100	0.05	1319	2	300
51	2662.57368217	2667.26701002	0.0005	128	100	0.05	1319	2	300
52	2662.65236883	2667.93966552	0.0005	128	100	0.05	1319	2	300
53	2662.17710661	2666.95867955	0.0005	128	100	0.05	1319	2	300
54	2661.86724511	2666.84153686	0.0005	128	100	0.05	1319	2	300
55	2661.81325045	2665.55439201	0.0005	128	100	0.05	1319	2	300
