	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2919.11949653	2910.84021253	0.001	100	100	0.05	3595	2	300
1	2762.86078582	2802.37037673	0.001	100	100	0.05	3595	2	300
2	2736.45474585	2756.30683108	0.001	100	100	0.05	3595	2	300
3	2720.80832541	2732.89745487	0.001	100	100	0.05	3595	2	300
4	2710.15930574	2721.46655087	0.001	100	100	0.05	3595	2	300
5	2702.1694496	2712.58809555	0.001	100	100	0.05	3595	2	300
6	2696.84246246	2710.30789494	0.001	100	100	0.05	3595	2	300
7	2692.77185809	2703.65215983	0.001	100	100	0.05	3595	2	300
8	2688.79317707	2700.13339648	0.001	100	100	0.05	3595	2	300
9	2685.72193848	2697.61434884	0.001	100	100	0.05	3595	2	300
10	2683.37633737	2695.22070639	0.001	100	100	0.05	3595	2	300
11	2681.26561551	2692.18397233	0.001	100	100	0.05	3595	2	300
12	2679.5817348	2691.72934094	0.001	100	100	0.05	3595	2	300
13	2678.15880921	2687.74113438	0.001	100	100	0.05	3595	2	300
14	2675.61848863	2688.39952096	0.001	100	100	0.05	3595	2	300
15	2674.79969967	2685.03517446	0.001	100	100	0.05	3595	2	300
16	2673.29737464	2685.40810369	0.001	100	100	0.05	3595	2	300
17	2672.14301321	2684.69681235	0.001	100	100	0.05	3595	2	300
18	2671.11902749	2683.59006548	0.001	100	100	0.05	3595	2	300
19	2670.26123625	2681.73695411	0.001	100	100	0.05	3595	2	300
20	2669.56010964	2681.2160005	0.001	100	100	0.05	3595	2	300
21	2668.43259436	2680.35769729	0.001	100	100	0.05	3595	2	300
22	2667.53793353	2679.75095976	0.001	100	100	0.05	3595	2	300
23	2666.56594611	2678.8624452	0.001	100	100	0.05	3595	2	300
24	2666.14795954	2679.95872576	0.001	100	100	0.05	3595	2	300
25	2665.48648068	2678.29857465	0.001	100	100	0.05	3595	2	300
26	2664.86561767	2677.42828568	0.001	100	100	0.05	3595	2	300
27	2664.46510887	2676.55508009	0.001	100	100	0.05	3595	2	300
28	2663.72474064	2675.62525628	0.001	100	100	0.05	3595	2	300
29	2663.26592008	2679.19793129	0.001	100	100	0.05	3595	2	300
30	2662.88820401	2677.74718701	0.001	100	100	0.05	3595	2	300
31	2662.39740224	2674.90221725	0.001	100	100	0.05	3595	2	300
32	2661.82597419	2674.31804521	0.001	100	100	0.05	3595	2	300
33	2661.57999336	2674.40581727	0.001	100	100	0.05	3595	2	300
34	2660.79006528	2672.84755542	0.001	100	100	0.05	3595	2	300
35	2660.78122712	2672.26410741	0.001	100	100	0.05	3595	2	300
36	2660.23371987	2672.73531002	0.001	100	100	0.05	3595	2	300
37	2659.87589836	2672.73838161	0.001	100	100	0.05	3595	2	300
38	2659.46577485	2672.51587147	0.001	100	100	0.05	3595	2	300
39	2659.21888593	2672.15589663	0.001	100	100	0.05	3595	2	300
40	2658.62937664	2670.62727849	0.001	100	100	0.05	3595	2	300
41	2658.32671273	2671.57349473	0.001	100	100	0.05	3595	2	300
42	2658.30354943	2671.13611797	0.001	100	100	0.05	3595	2	300
43	2657.86200839	2672.41428937	0.001	100	100	0.05	3595	2	300
44	2657.68873378	2669.81708499	0.001	100	100	0.05	3595	2	300
45	2657.62038021	2670.515421	0.001	100	100	0.05	3595	2	300
46	2656.93198849	2670.05067855	0.001	100	100	0.05	3595	2	300
47	2657.15692098	2670.07711576	0.001	100	100	0.05	3595	2	300
48	2656.63576146	2668.50989306	0.001	100	100	0.05	3595	2	300
49	2656.5676055	2668.82346345	0.001	100	100	0.05	3595	2	300
50	2656.20958102	2669.14452752	0.001	100	100	0.05	3595	2	300
51	2656.1014359	2669.04906386	0.001	100	100	0.05	3595	2	300
52	2655.97917841	2669.27579301	0.001	100	100	0.05	3595	2	300
53	2655.57453608	2668.01855375	0.001	100	100	0.05	3595	2	300
54	2655.5715422	2668.34644302	0.001	100	100	0.05	3595	2	300
55	2655.3377514	2668.93264193	0.001	100	100	0.05	3595	2	300
56	2655.1934308	2669.10143926	0.001	100	100	0.05	3595	2	300
57	2655.28259867	2669.23639301	0.001	100	100	0.05	3595	2	300
58	2654.83561236	2667.30591147	0.001	100	100	0.05	3595	2	300
59	2654.66898546	2668.07283606	0.001	100	100	0.05	3595	2	300
60	2654.36605182	2666.62806646	0.001	100	100	0.05	3595	2	300
61	2654.47017866	2667.69049737	0.001	100	100	0.05	3595	2	300
62	2654.19976565	2668.29766717	0.001	100	100	0.05	3595	2	300
63	2653.94690485	2666.67888972	0.001	100	100	0.05	3595	2	300
64	2654.08363376	2667.12170947	0.001	100	100	0.05	3595	2	300
65	2654.31882914	2666.62178929	0.001	100	100	0.05	3595	2	300
66	2653.6754476	2666.90431555	0.001	100	100	0.05	3595	2	300
67	2653.47566948	2667.59015231	0.001	100	100	0.05	3595	2	300
68	2653.41515972	2667.45770765	0.001	100	100	0.05	3595	2	300
69	2653.56488123	2668.40008393	0.001	100	100	0.05	3595	2	300
70	2653.3102533	2666.36753014	0.001	100	100	0.05	3595	2	300
71	2652.92913814	2666.89140457	0.001	100	100	0.05	3595	2	300
72	2653.50811176	2667.45398719	0.001	100	100	0.05	3595	2	300
73	2652.80885348	2667.06122795	0.001	100	100	0.05	3595	2	300
74	2653.05115717	2666.47491233	0.001	100	100	0.05	3595	2	300
75	2652.58430684	2667.27129252	0.001	100	100	0.05	3595	2	300
76	2652.45086598	2667.03246277	0.001	100	100	0.05	3595	2	300
77	2652.8639133	2666.00038278	0.001	100	100	0.05	3595	2	300
78	2652.18292072	2665.40889307	0.001	100	100	0.05	3595	2	300
79	2652.52361057	2666.90933513	0.001	100	100	0.05	3595	2	300
80	2652.48825926	2664.72980075	0.001	100	100	0.05	3595	2	300
81	2651.86088124	2665.70492174	0.001	100	100	0.05	3595	2	300
82	2651.91543919	2664.82125218	0.001	100	100	0.05	3595	2	300
83	2651.84777898	2664.27126124	0.001	100	100	0.05	3595	2	300
84	2651.74216644	2665.02242313	0.001	100	100	0.05	3595	2	300
85	2651.71390298	2665.99231961	0.001	100	100	0.05	3595	2	300
86	2651.66427064	2665.9008733	0.001	100	100	0.05	3595	2	300
87	2651.58342031	2664.78046343	0.001	100	100	0.05	3595	2	300
88	2651.17503832	2666.20173298	0.001	100	100	0.05	3595	2	300
89	2651.13143221	2666.24327843	0.001	100	100	0.05	3595	2	300
90	2651.33286633	2664.66717378	0.001	100	100	0.05	3595	2	300
91	2651.12774167	2663.71809927	0.001	100	100	0.05	3595	2	300
92	2650.88482626	2664.57333135	0.001	100	100	0.05	3595	2	300
93	2651.31365861	2663.97997347	0.001	100	100	0.05	3595	2	300
94	2651.37306098	2664.33585021	0.001	100	100	0.05	3595	2	300
95	2651.0323896	2664.45788738	0.001	100	100	0.05	3595	2	300
96	2650.75141611	2666.95725859	0.001	100	100	0.05	3595	2	300
97	2651.26310643	2663.23591687	0.001	100	100	0.05	3595	2	300
98	2650.5613916	2663.96019948	0.001	100	100	0.05	3595	2	300
99	2650.65482502	2664.66901113	0.001	100	100	0.05	3595	2	300
