	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	3015.26784901	2965.33973032	0.001	200	100	1.0	9394	2	300
1	2812.23757002	2882.55745941	0.001	200	100	1.0	9394	2	300
2	2766.81051497	2817.58602619	0.001	200	100	1.0	9394	2	300
3	2746.86500847	2799.44697387	0.001	200	100	1.0	9394	2	300
4	2732.69793751	2764.09170958	0.001	200	100	1.0	9394	2	300
5	2722.55315709	2750.41137882	0.001	200	100	1.0	9394	2	300
6	2715.8617028	2736.10526382	0.001	200	100	1.0	9394	2	300
7	2709.620742	2723.09938484	0.001	200	100	1.0	9394	2	300
8	2704.41076477	2714.88009941	0.001	200	100	1.0	9394	2	300
9	2700.75694923	2708.02571786	0.001	200	100	1.0	9394	2	300
10	2697.0369182	2702.11389277	0.001	200	100	1.0	9394	2	300
11	2693.73329492	2697.99948838	0.001	200	100	1.0	9394	2	300
12	2691.58167836	2699.77811398	0.001	200	100	1.0	9394	2	300
13	2688.9860568	2692.95930927	0.001	200	100	1.0	9394	2	300
14	2687.19683809	2691.27143909	0.001	200	100	1.0	9394	2	300
15	2685.58981748	2691.4016328	0.001	200	100	1.0	9394	2	300
16	2683.75323187	2687.71143652	0.001	200	100	1.0	9394	2	300
17	2682.40418273	2686.34582216	0.001	200	100	1.0	9394	2	300
18	2681.25986286	2687.22769778	0.001	200	100	1.0	9394	2	300
19	2679.7101655	2684.32913097	0.001	200	100	1.0	9394	2	300
20	2678.52053227	2682.92664438	0.001	200	100	1.0	9394	2	300
21	2677.02099871	2681.32223482	0.001	200	100	1.0	9394	2	300
22	2675.98740426	2680.5991323	0.001	200	100	1.0	9394	2	300
23	2675.30518094	2679.27315928	0.001	200	100	1.0	9394	2	300
24	2674.52539903	2679.72170069	0.001	200	100	1.0	9394	2	300
25	2673.47015011	2678.45059817	0.001	200	100	1.0	9394	2	300
26	2672.5859887	2679.87129961	0.001	200	100	1.0	9394	2	300
27	2671.88220613	2678.34107566	0.001	200	100	1.0	9394	2	300
28	2671.21966426	2676.70464773	0.001	200	100	1.0	9394	2	300
29	2670.648409	2676.21088382	0.001	200	100	1.0	9394	2	300
30	2669.88377202	2674.75491922	0.001	200	100	1.0	9394	2	300
31	2669.16815186	2673.82962906	0.001	200	100	1.0	9394	2	300
32	2669.16205605	2673.2189764	0.001	200	100	1.0	9394	2	300
33	2668.13210096	2671.53866385	0.001	200	100	1.0	9394	2	300
34	2667.50745753	2672.95144589	0.001	200	100	1.0	9394	2	300
35	2667.12192037	2671.34247468	0.001	200	100	1.0	9394	2	300
36	2666.68043709	2672.55613881	0.001	200	100	1.0	9394	2	300
37	2666.51924997	2672.20491848	0.001	200	100	1.0	9394	2	300
38	2665.85683649	2670.69243043	0.001	200	100	1.0	9394	2	300
39	2665.7782396	2671.29648568	0.001	200	100	1.0	9394	2	300
40	2665.27091442	2669.66903307	0.001	200	100	1.0	9394	2	300
41	2664.35929709	2669.36769259	0.001	200	100	1.0	9394	2	300
42	2664.37457519	2672.75814533	0.001	200	100	1.0	9394	2	300
43	2663.99979837	2669.29715322	0.001	200	100	1.0	9394	2	300
44	2663.34725281	2669.00746473	0.001	200	100	1.0	9394	2	300
45	2663.47787587	2668.86301424	0.001	200	100	1.0	9394	2	300
46	2662.67840463	2669.22691074	0.001	200	100	1.0	9394	2	300
47	2662.1877355	2667.02275176	0.001	200	100	1.0	9394	2	300
48	2661.77565357	2667.72116386	0.001	200	100	1.0	9394	2	300
49	2661.67894911	2666.62441136	0.001	200	100	1.0	9394	2	300
50	2661.55767759	2668.0141933	0.001	200	100	1.0	9394	2	300
51	2661.52251154	2666.56453948	0.001	200	100	1.0	9394	2	300
52	2660.86411285	2666.64526974	0.001	200	100	1.0	9394	2	300
53	2660.61513265	2666.33136231	0.001	200	100	1.0	9394	2	300
54	2660.34230015	2666.55560851	0.001	200	100	1.0	9394	2	300
55	2659.91495207	2665.63837312	0.001	200	100	1.0	9394	2	300
