	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2914.15067873	2932.20882939	0.0015	128	100	0.05	7611	2	300
1	2760.54771358	2792.38770231	0.0015	128	100	0.05	7611	2	300
2	2731.83121993	2761.24196156	0.0015	128	100	0.05	7611	2	300
3	2715.7932499	2722.89688303	0.0015	128	100	0.05	7611	2	300
4	2706.12652839	2715.69221429	0.0015	128	100	0.05	7611	2	300
5	2698.73513982	2704.48250917	0.0015	128	100	0.05	7611	2	300
6	2693.79852376	2693.24187614	0.0015	128	100	0.05	7611	2	300
7	2689.32666446	2686.92997645	0.0015	128	100	0.05	7611	2	300
8	2686.15262392	2691.40625233	0.0015	128	100	0.05	7611	2	300
9	2683.47043621	2682.81025745	0.0015	128	100	0.05	7611	2	300
10	2680.69937255	2680.1362356	0.0015	128	100	0.05	7611	2	300
11	2678.42417422	2677.60004631	0.0015	128	100	0.05	7611	2	300
12	2676.39297687	2675.87248857	0.0015	128	100	0.05	7611	2	300
13	2675.14474253	2675.77508907	0.0015	128	100	0.05	7611	2	300
14	2673.46146692	2673.15129997	0.0015	128	100	0.05	7611	2	300
15	2672.25196187	2670.28777971	0.0015	128	100	0.05	7611	2	300
16	2670.82496764	2673.14210431	0.0015	128	100	0.05	7611	2	300
17	2669.87622278	2670.77154553	0.0015	128	100	0.05	7611	2	300
18	2669.45085706	2668.56297241	0.0015	128	100	0.05	7611	2	300
19	2668.25725339	2668.24199564	0.0015	128	100	0.05	7611	2	300
20	2667.11668436	2666.99284943	0.0015	128	100	0.05	7611	2	300
21	2666.36214225	2668.16802337	0.0015	128	100	0.05	7611	2	300
22	2665.48339971	2667.78108335	0.0015	128	100	0.05	7611	2	300
23	2664.92106578	2664.87830033	0.0015	128	100	0.05	7611	2	300
24	2664.46282534	2664.2377953	0.0015	128	100	0.05	7611	2	300
25	2663.90041182	2663.49127396	0.0015	128	100	0.05	7611	2	300
26	2663.59701227	2663.17335058	0.0015	128	100	0.05	7611	2	300
27	2662.85731196	2662.2420624	0.0015	128	100	0.05	7611	2	300
28	2662.46832757	2662.4954757	0.0015	128	100	0.05	7611	2	300
29	2661.87833067	2661.01523568	0.0015	128	100	0.05	7611	2	300
30	2661.4301902	2661.99188267	0.0015	128	100	0.05	7611	2	300
31	2662.19670999	2663.45946145	0.0015	128	100	0.05	7611	2	300
32	2660.766651	2661.89554983	0.0015	128	100	0.05	7611	2	300
33	2660.56328419	2660.80409979	0.0015	128	100	0.05	7611	2	300
34	2660.01699541	2659.26345481	0.0015	128	100	0.05	7611	2	300
35	2659.69633035	2659.7528676	0.0015	128	100	0.05	7611	2	300
36	2659.31743629	2659.43940084	0.0015	128	100	0.05	7611	2	300
37	2659.42905042	2659.42357558	0.0015	128	100	0.05	7611	2	300
38	2659.09328275	2659.41488968	0.0015	128	100	0.05	7611	2	300
39	2658.88425278	2658.23244055	0.0015	128	100	0.05	7611	2	300
40	2658.05612957	2658.40640451	0.0015	128	100	0.05	7611	2	300
41	2658.3474189	2657.22039877	0.0015	128	100	0.05	7611	2	300
42	2658.27763725	2657.6581303	0.0015	128	100	0.05	7611	2	300
43	2657.87083703	2657.31912634	0.0015	128	100	0.05	7611	2	300
44	2657.75280094	2659.36041318	0.0015	128	100	0.05	7611	2	300
45	2657.49109184	2657.91258319	0.0015	128	100	0.05	7611	2	300
46	2657.21773259	2658.49663852	0.0015	128	100	0.05	7611	2	300
47	2656.87778047	2658.22569564	0.0015	128	100	0.05	7611	2	300
48	2657.3807044	2656.74656616	0.0015	128	100	0.05	7611	2	300
49	2656.71887286	2657.95311193	0.0015	128	100	0.05	7611	2	300
50	2656.61752281	2657.32547213	0.0015	128	100	0.05	7611	2	300
51	2656.29815629	2658.89552088	0.0015	128	100	0.05	7611	2	300
52	2656.22922185	2655.37404724	0.0015	128	100	0.05	7611	2	300
53	2656.29267066	2655.82641695	0.0015	128	100	0.05	7611	2	300
54	2656.10356143	2659.22384941	0.0015	128	100	0.05	7611	2	300
55	2656.00303507	2655.84315015	0.0015	128	100	0.05	7611	2	300
56	2655.5116785	2655.56856664	0.0015	128	100	0.05	7611	2	300
57	2655.44772416	2655.66510488	0.0015	128	100	0.05	7611	2	300
58	2655.38038214	2656.3052458	0.0015	128	100	0.05	7611	2	300
59	2655.6328575	2654.66772974	0.0015	128	100	0.05	7611	2	300
60	2655.28944265	2654.74146955	0.0015	128	100	0.05	7611	2	300
61	2655.11209774	2655.58552531	0.0015	128	100	0.05	7611	2	300
62	2654.77930128	2657.05623404	0.0015	128	100	0.05	7611	2	300
63	2654.8563938	2655.81311712	0.0015	128	100	0.05	7611	2	300
64	2654.73318812	2653.79486539	0.0015	128	100	0.05	7611	2	300
65	2654.44266905	2654.5587702	0.0015	128	100	0.05	7611	2	300
66	2654.50007143	2653.34654151	0.0015	128	100	0.05	7611	2	300
67	2654.78725322	2655.14572815	0.0015	128	100	0.05	7611	2	300
68	2654.70585547	2654.89076318	0.0015	128	100	0.05	7611	2	300
69	2653.94378792	2656.11034876	0.0015	128	100	0.05	7611	2	300
70	2654.18592677	2654.27310793	0.0015	128	100	0.05	7611	2	300
71	2653.9396172	2652.89932397	0.0015	128	100	0.05	7611	2	300
72	2653.93085708	2653.42915674	0.0015	128	100	0.05	7611	2	300
73	2653.7870008	2654.05241555	0.0015	128	100	0.05	7611	2	300
74	2653.41798807	2652.81560894	0.0015	128	100	0.05	7611	2	300
75	2653.69109239	2653.71980078	0.0015	128	100	0.05	7611	2	300
76	2653.53836229	2653.18909975	0.0015	128	100	0.05	7611	2	300
77	2653.25585678	2653.85734252	0.0015	128	100	0.05	7611	2	300
78	2653.01453753	2651.23368226	0.0015	128	100	0.05	7611	2	300
79	2653.16012386	2652.77422967	0.0015	128	100	0.05	7611	2	300
80	2653.22155613	2653.72322155	0.0015	128	100	0.05	7611	2	300
81	2652.98129636	2653.01598958	0.0015	128	100	0.05	7611	2	300
82	2653.02723471	2652.91721579	0.0015	128	100	0.05	7611	2	300
83	2652.6515482	2652.0696613	0.0015	128	100	0.05	7611	2	300
84	2652.92744858	2652.55389346	0.0015	128	100	0.05	7611	2	300
85	2652.65697085	2653.97509812	0.0015	128	100	0.05	7611	2	300
86	2653.1396683	2652.91419274	0.0015	128	100	0.05	7611	2	300
87	2652.68510544	2652.21054631	0.0015	128	100	0.05	7611	2	300
88	2652.33801834	2655.36083051	0.0015	128	100	0.05	7611	2	300
89	2652.41763025	2653.92203418	0.0015	128	100	0.05	7611	2	300
90	2652.50197284	2651.92550397	0.0015	128	100	0.05	7611	2	300
91	2652.05771538	2653.19031392	0.0015	128	100	0.05	7611	2	300
92	2652.089015	2651.22614611	0.0015	128	100	0.05	7611	2	300
93	2652.25538479	2652.88790024	0.0015	128	100	0.05	7611	2	300
94	2652.13711273	2652.18637266	0.0015	128	100	0.05	7611	2	300
95	2652.40471653	2652.22199712	0.0015	128	100	0.05	7611	2	300
96	2651.95079154	2653.10245177	0.0015	128	100	0.05	7611	2	300
97	2652.11113223	2652.96096411	0.0015	128	100	0.05	7611	2	300
98	2652.04469628	2651.36362622	0.0015	128	100	0.05	7611	2	300
99	2651.83657629	2650.90834924	0.0015	128	100	0.05	7611	2	300
