	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2971.3005292	2958.25193819	0.0015	200	100	0.01	4781	2	300
1	2788.65639748	2885.08717781	0.0015	200	100	0.01	4781	2	300
2	2751.84708368	2818.02347018	0.0015	200	100	0.01	4781	2	300
3	2734.16600131	2764.00360983	0.0015	200	100	0.01	4781	2	300
4	2722.34463591	2745.12317571	0.0015	200	100	0.01	4781	2	300
5	2712.70911997	2730.42326329	0.0015	200	100	0.01	4781	2	300
6	2706.46668128	2717.31110891	0.0015	200	100	0.01	4781	2	300
7	2700.7946379	2705.72084083	0.0015	200	100	0.01	4781	2	300
8	2696.28944143	2702.4504838	0.0015	200	100	0.01	4781	2	300
9	2692.78330734	2695.75691903	0.0015	200	100	0.01	4781	2	300
10	2690.40044896	2689.38175518	0.0015	200	100	0.01	4781	2	300
11	2687.58111592	2686.13038743	0.0015	200	100	0.01	4781	2	300
12	2685.09814438	2688.8569406	0.0015	200	100	0.01	4781	2	300
13	2683.18074563	2684.90429781	0.0015	200	100	0.01	4781	2	300
14	2681.31646419	2682.02436645	0.0015	200	100	0.01	4781	2	300
15	2680.44191621	2681.37298572	0.0015	200	100	0.01	4781	2	300
16	2678.66985042	2681.62909717	0.0015	200	100	0.01	4781	2	300
17	2677.63990594	2677.70534514	0.0015	200	100	0.01	4781	2	300
18	2675.72132703	2677.69710178	0.0015	200	100	0.01	4781	2	300
19	2675.06518282	2678.25867329	0.0015	200	100	0.01	4781	2	300
20	2674.13295121	2674.46858335	0.0015	200	100	0.01	4781	2	300
21	2672.55555171	2673.58569336	0.0015	200	100	0.01	4781	2	300
22	2671.69308287	2678.38813878	0.0015	200	100	0.01	4781	2	300
23	2671.54262377	2669.88894309	0.0015	200	100	0.01	4781	2	300
24	2670.31416964	2671.64720093	0.0015	200	100	0.01	4781	2	300
25	2668.9790016	2669.68648096	0.0015	200	100	0.01	4781	2	300
26	2668.83902358	2668.30031444	0.0015	200	100	0.01	4781	2	300
27	2668.24012223	2669.29654217	0.0015	200	100	0.01	4781	2	300
28	2667.66670803	2667.88867094	0.0015	200	100	0.01	4781	2	300
29	2666.82386329	2666.87186959	0.0015	200	100	0.01	4781	2	300
30	2666.78792744	2667.69062388	0.0015	200	100	0.01	4781	2	300
31	2666.01971065	2671.84944833	0.0015	200	100	0.01	4781	2	300
32	2666.03814665	2665.29909654	0.0015	200	100	0.01	4781	2	300
33	2664.84669193	2666.91320871	0.0015	200	100	0.01	4781	2	300
34	2664.54516469	2665.23863182	0.0015	200	100	0.01	4781	2	300
35	2664.06701407	2664.65320781	0.0015	200	100	0.01	4781	2	300
36	2664.84259748	2662.95005387	0.0015	200	100	0.01	4781	2	300
37	2663.9923613	2665.62942114	0.0015	200	100	0.01	4781	2	300
38	2663.6887013	2664.95968225	0.0015	200	100	0.01	4781	2	300
39	2662.77914626	2662.76142046	0.0015	200	100	0.01	4781	2	300
40	2662.39876176	2663.00884135	0.0015	200	100	0.01	4781	2	300
41	2662.10503045	2662.79672749	0.0015	200	100	0.01	4781	2	300
42	2661.53906434	2661.43258078	0.0015	200	100	0.01	4781	2	300
43	2661.37874819	2662.74595698	0.0015	200	100	0.01	4781	2	300
44	2661.49781168	2660.73719826	0.0015	200	100	0.01	4781	2	300
45	2660.82443633	2660.51622952	0.0015	200	100	0.01	4781	2	300
46	2660.58648315	2661.29098015	0.0015	200	100	0.01	4781	2	300
47	2660.65354337	2663.27047093	0.0015	200	100	0.01	4781	2	300
48	2660.21689696	2665.42341267	0.0015	200	100	0.01	4781	2	300
49	2660.31084683	2668.34081518	0.0015	200	100	0.01	4781	2	300
50	2659.74408668	2662.90507224	0.0015	200	100	0.01	4781	2	300
51	2660.45897696	2661.70799147	0.0015	200	100	0.01	4781	2	300
52	2659.94289132	2659.29512354	0.0015	200	100	0.01	4781	2	300
53	2659.25927799	2659.31426967	0.0015	200	100	0.01	4781	2	300
54	2659.03455359	2658.98114889	0.0015	200	100	0.01	4781	2	300
55	2658.43513199	2661.94819131	0.0015	200	100	0.01	4781	2	300
56	2659.63189741	2661.3961366	0.0015	200	100	0.01	4781	2	300
57	2658.81551297	2659.87001262	0.0015	200	100	0.01	4781	2	300
58	2658.09333551	2657.25183736	0.0015	200	100	0.01	4781	2	300
59	2657.86650817	2657.83793077	0.0015	200	100	0.01	4781	2	300
60	2658.1039048	2658.90690026	0.0015	200	100	0.01	4781	2	300
61	2658.42508094	2660.92605573	0.0015	200	100	0.01	4781	2	300
62	2657.82642004	2659.23132721	0.0015	200	100	0.01	4781	2	300
63	2658.08133166	2659.08016588	0.0015	200	100	0.01	4781	2	300
64	2657.57556273	2657.91354761	0.0015	200	100	0.01	4781	2	300
65	2657.47220148	2657.93400267	0.0015	200	100	0.01	4781	2	300
66	2657.78657669	2657.13860699	0.0015	200	100	0.01	4781	2	300
67	2656.71798275	2657.40485331	0.0015	200	100	0.01	4781	2	300
68	2656.73880283	2657.81104916	0.0015	200	100	0.01	4781	2	300
69	2656.65332018	2655.08502676	0.0015	200	100	0.01	4781	2	300
70	2655.86448943	2656.29782495	0.0015	200	100	0.01	4781	2	300
71	2655.79407123	2662.34066767	0.0015	200	100	0.01	4781	2	300
72	2656.56154561	2656.49379239	0.0015	200	100	0.01	4781	2	300
73	2655.66645286	2655.6028705	0.0015	200	100	0.01	4781	2	300
74	2655.96382522	2656.74534499	0.0015	200	100	0.01	4781	2	300
75	2655.73834339	2657.12182711	0.0015	200	100	0.01	4781	2	300
76	2655.23623833	2655.94665131	0.0015	200	100	0.01	4781	2	300
77	2655.945649	2657.57239586	0.0015	200	100	0.01	4781	2	300
78	2655.81396088	2657.7960945	0.0015	200	100	0.01	4781	2	300
79	2655.02141372	2658.37871673	0.0015	200	100	0.01	4781	2	300
80	2655.88493712	2657.20545951	0.0015	200	100	0.01	4781	2	300
81	2655.05076462	2655.22810623	0.0015	200	100	0.01	4781	2	300
82	2654.9224634	2656.01830028	0.0015	200	100	0.01	4781	2	300
83	2654.99234906	2655.52739417	0.0015	200	100	0.01	4781	2	300
84	2654.58802355	2657.73165211	0.0015	200	100	0.01	4781	2	300
85	2655.38001037	2657.68009969	0.0015	200	100	0.01	4781	2	300
86	2655.39460849	2657.57354328	0.0015	200	100	0.01	4781	2	300
87	2655.26508124	2661.21585486	0.0015	200	100	0.01	4781	2	300
88	2656.04824237	2657.75237605	0.0015	200	100	0.01	4781	2	300
89	2654.58740367	2655.30554176	0.0015	200	100	0.01	4781	2	300
90	2655.07282207	2656.30829219	0.0015	200	100	0.01	4781	2	300
91	2654.10211905	2656.88179439	0.0015	200	100	0.01	4781	2	300
92	2654.82094592	2654.72010654	0.0015	200	100	0.01	4781	2	300
93	2654.02861161	2655.62531743	0.0015	200	100	0.01	4781	2	300
94	2653.64192336	2653.64109227	0.0015	200	100	0.01	4781	2	300
95	2653.4671147	2655.09026154	0.0015	200	100	0.01	4781	2	300
96	2653.82911798	2654.79414184	0.0015	200	100	0.01	4781	2	300
97	2654.31746104	2658.28740953	0.0015	200	100	0.01	4781	2	300
98	2653.86154776	2654.34457998	0.0015	200	100	0.01	4781	2	300
99	2653.29411756	2656.08460009	0.0015	200	100	0.01	4781	2	300
