	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2951.8145439	2915.12074084	0.001	128	10	1.0	9204	2	300
1	2774.35501727	2825.02995647	0.001	128	10	1.0	9204	2	300
2	2744.56088631	2780.30050723	0.001	128	10	1.0	9204	2	300
3	2727.18577958	2744.3629993	0.001	128	10	1.0	9204	2	300
4	2715.53119963	2729.16122151	0.001	128	10	1.0	9204	2	300
5	2707.01662784	2715.31550578	0.001	128	10	1.0	9204	2	300
6	2700.82160925	2711.56121674	0.001	128	10	1.0	9204	2	300
7	2696.35569914	2708.57938958	0.001	128	10	1.0	9204	2	300
8	2692.28575378	2703.60356651	0.001	128	10	1.0	9204	2	300
9	2689.34890496	2700.31752706	0.001	128	10	1.0	9204	2	300
