	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2997.68935348	2942.42143247	0.0005	100	50	1.0	8421	2	300
1	2803.29626181	2813.56298081	0.0005	100	50	1.0	8421	2	300
2	2766.69817011	2772.39549334	0.0005	100	50	1.0	8421	2	300
3	2748.17565631	2745.57709615	0.0005	100	50	1.0	8421	2	300
4	2735.98410173	2727.92881924	0.0005	100	50	1.0	8421	2	300
5	2726.98619398	2715.08258909	0.0005	100	50	1.0	8421	2	300
6	2719.73991951	2707.44869873	0.0005	100	50	1.0	8421	2	300
7	2713.89291522	2704.04063098	0.0005	100	50	1.0	8421	2	300
8	2708.70049558	2698.09960938	0.0005	100	50	1.0	8421	2	300
9	2704.4292305	2693.19963841	0.0005	100	50	1.0	8421	2	300
10	2700.50136019	2689.88790864	0.0005	100	50	1.0	8421	2	300
11	2697.0735125	2687.5557957	0.0005	100	50	1.0	8421	2	300
12	2694.52544966	2685.82865576	0.0005	100	50	1.0	8421	2	300
13	2691.91991996	2683.6128868	0.0005	100	50	1.0	8421	2	300
14	2690.13060652	2680.16980937	0.0005	100	50	1.0	8421	2	300
15	2687.88958653	2677.85654007	0.0005	100	50	1.0	8421	2	300
16	2686.06666268	2677.52056803	0.0005	100	50	1.0	8421	2	300
17	2684.87362855	2676.61675384	0.0005	100	50	1.0	8421	2	300
18	2683.23979859	2674.57986573	0.0005	100	50	1.0	8421	2	300
19	2682.04928715	2672.87360191	0.0005	100	50	1.0	8421	2	300
20	2680.64611473	2671.72874016	0.0005	100	50	1.0	8421	2	300
21	2679.49323215	2670.77018665	0.0005	100	50	1.0	8421	2	300
22	2678.43616053	2669.88607222	0.0005	100	50	1.0	8421	2	300
23	2677.38939639	2669.48722533	0.0005	100	50	1.0	8421	2	300
24	2676.34169839	2668.79258457	0.0005	100	50	1.0	8421	2	300
25	2675.61427672	2666.97341808	0.0005	100	50	1.0	8421	2	300
26	2675.01956157	2666.21487129	0.0005	100	50	1.0	8421	2	300
27	2674.2260113	2664.9422199	0.0005	100	50	1.0	8421	2	300
28	2673.44503477	2665.09296623	0.0005	100	50	1.0	8421	2	300
29	2672.26906372	2664.40137186	0.0005	100	50	1.0	8421	2	300
30	2671.74003049	2663.32371226	0.0005	100	50	1.0	8421	2	300
31	2671.09561406	2663.2949933	0.0005	100	50	1.0	8421	2	300
32	2670.53955501	2662.29146563	0.0005	100	50	1.0	8421	2	300
33	2670.05038004	2662.81392703	0.0005	100	50	1.0	8421	2	300
34	2669.32007196	2661.25447296	0.0005	100	50	1.0	8421	2	300
35	2668.8663358	2661.37892959	0.0005	100	50	1.0	8421	2	300
36	2668.36416706	2658.83876916	0.0005	100	50	1.0	8421	2	300
37	2667.63532243	2660.77672103	0.0005	100	50	1.0	8421	2	300
38	2667.4374134	2659.9707456	0.0005	100	50	1.0	8421	2	300
39	2667.09708964	2659.70350125	0.0005	100	50	1.0	8421	2	300
40	2666.47047543	2659.81715641	0.0005	100	50	1.0	8421	2	300
41	2666.11161223	2658.7481211	0.0005	100	50	1.0	8421	2	300
42	2665.62468684	2657.75487068	0.0005	100	50	1.0	8421	2	300
43	2665.74204231	2658.07573354	0.0005	100	50	1.0	8421	2	300
44	2665.00192374	2657.53225971	0.0005	100	50	1.0	8421	2	300
45	2664.62115714	2656.31648187	0.0005	100	50	1.0	8421	2	300
46	2664.19849621	2656.07775202	0.0005	100	50	1.0	8421	2	300
47	2663.9467533	2657.85287143	0.0005	100	50	1.0	8421	2	300
48	2663.45713577	2656.64285074	0.0005	100	50	1.0	8421	2	300
49	2663.22836436	2657.27265373	0.0005	100	50	1.0	8421	2	300
