	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2859.6668505	2839.6976246	0.0025	100	10	1.0	5639	2	300
1	2739.08876637	2770.0394957	0.0025	100	10	1.0	5639	2	300
2	2715.17127296	2722.39925301	0.0025	100	10	1.0	5639	2	300
3	2702.35008049	2714.40742029	0.0025	100	10	1.0	5639	2	300
4	2694.93884201	2701.56025512	0.0025	100	10	1.0	5639	2	300
5	2689.55826985	2695.8693843	0.0025	100	10	1.0	5639	2	300
6	2686.23498596	2690.45181374	0.0025	100	10	1.0	5639	2	300
7	2683.26286776	2684.35268051	0.0025	100	10	1.0	5639	2	300
8	2680.08498661	2687.98414673	0.0025	100	10	1.0	5639	2	300
9	2678.33382979	2681.05424357	0.0025	100	10	1.0	5639	2	300
