	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2927.39232942	3054.37374942	0.0025	200	100	1.0	4104	2	300
1	2765.19697783	2817.25035151	0.0025	200	100	1.0	4104	2	300
2	2733.80405576	2776.43550533	0.0025	200	100	1.0	4104	2	300
3	2717.95637871	2740.96510843	0.0025	200	100	1.0	4104	2	300
4	2707.76334881	2728.91202722	0.0025	200	100	1.0	4104	2	300
5	2701.75198744	2716.71768568	0.0025	200	100	1.0	4104	2	300
6	2696.8293531	2707.19441109	0.0025	200	100	1.0	4104	2	300
7	2691.35295506	2703.49819579	0.0025	200	100	1.0	4104	2	300
8	2688.31382097	2694.24214222	0.0025	200	100	1.0	4104	2	300
9	2685.43132397	2689.76912606	0.0025	200	100	1.0	4104	2	300
10	2682.92420169	2689.55478086	0.0025	200	100	1.0	4104	2	300
11	2681.96413358	2684.71300686	0.0025	200	100	1.0	4104	2	300
12	2679.84209364	2685.46198735	0.0025	200	100	1.0	4104	2	300
13	2678.83194439	2683.34070781	0.0025	200	100	1.0	4104	2	300
14	2676.09742993	2682.83757553	0.0025	200	100	1.0	4104	2	300
15	2675.17921143	2684.4556509	0.0025	200	100	1.0	4104	2	300
16	2674.10698106	2678.43089467	0.0025	200	100	1.0	4104	2	300
17	2672.47103428	2676.82179322	0.0025	200	100	1.0	4104	2	300
18	2671.59781617	2677.17179144	0.0025	200	100	1.0	4104	2	300
19	2671.0852203	2676.11918777	0.0025	200	100	1.0	4104	2	300
20	2669.92753905	2674.55065708	0.0025	200	100	1.0	4104	2	300
21	2669.83670195	2675.2930271	0.0025	200	100	1.0	4104	2	300
22	2668.57364939	2672.6149809	0.0025	200	100	1.0	4104	2	300
23	2668.04181437	2672.87754644	0.0025	200	100	1.0	4104	2	300
24	2667.68506575	2674.05111175	0.0025	200	100	1.0	4104	2	300
25	2666.90058066	2671.99959855	0.0025	200	100	1.0	4104	2	300
26	2666.8114759	2670.11700638	0.0025	200	100	1.0	4104	2	300
27	2665.43355023	2668.11647235	0.0025	200	100	1.0	4104	2	300
28	2665.49854978	2670.23389092	0.0025	200	100	1.0	4104	2	300
29	2665.23791933	2667.00421995	0.0025	200	100	1.0	4104	2	300
30	2664.51174674	2668.97543843	0.0025	200	100	1.0	4104	2	300
