	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2878.24010734	2894.57174093	0.0025	128	50	1.0	2173	2	300
1	2744.2037876	2801.03901068	0.0025	128	50	1.0	2173	2	300
2	2718.00102289	2755.60007245	0.0025	128	50	1.0	2173	2	300
3	2704.22814992	2737.17577331	0.0025	128	50	1.0	2173	2	300
4	2695.29956101	2714.17835943	0.0025	128	50	1.0	2173	2	300
5	2689.86811489	2703.86599481	0.0025	128	50	1.0	2173	2	300
6	2685.57308185	2700.95552859	0.0025	128	50	1.0	2173	2	300
7	2682.48747566	2690.96585439	0.0025	128	50	1.0	2173	2	300
8	2679.22566551	2696.81268112	0.0025	128	50	1.0	2173	2	300
9	2677.11477423	2687.76142793	0.0025	128	50	1.0	2173	2	300
10	2675.05369981	2686.64315183	0.0025	128	50	1.0	2173	2	300
11	2673.41833241	2683.3208736	0.0025	128	50	1.0	2173	2	300
12	2671.50852352	2683.75385583	0.0025	128	50	1.0	2173	2	300
13	2670.82697726	2686.09316136	0.0025	128	50	1.0	2173	2	300
14	2669.2570591	2681.74419104	0.0025	128	50	1.0	2173	2	300
15	2667.92265732	2679.3884198	0.0025	128	50	1.0	2173	2	300
16	2666.95957588	2679.13133692	0.0025	128	50	1.0	2173	2	300
17	2666.98042645	2677.64120711	0.0025	128	50	1.0	2173	2	300
18	2665.29243788	2678.16966233	0.0025	128	50	1.0	2173	2	300
19	2665.31560447	2676.36407389	0.0025	128	50	1.0	2173	2	300
20	2664.62691414	2682.88759121	0.0025	128	50	1.0	2173	2	300
21	2664.76465386	2676.43274276	0.0025	128	50	1.0	2173	2	300
22	2663.77152901	2676.39393747	0.0025	128	50	1.0	2173	2	300
23	2662.83240463	2673.36335034	0.0025	128	50	1.0	2173	2	300
24	2662.80622076	2674.60858563	0.0025	128	50	1.0	2173	2	300
25	2662.2244625	2672.73762632	0.0025	128	50	1.0	2173	2	300
26	2662.32998997	2671.91670417	0.0025	128	50	1.0	2173	2	300
27	2661.90875028	2672.24821446	0.0025	128	50	1.0	2173	2	300
28	2661.89906589	2674.25806038	0.0025	128	50	1.0	2173	2	300
29	2661.59165303	2672.5476583	0.0025	128	50	1.0	2173	2	300
30	2660.27489078	2672.6874916	0.0025	128	50	1.0	2173	2	300
31	2660.88895583	2673.31751352	0.0025	128	50	1.0	2173	2	300
32	2660.92004458	2672.67308637	0.0025	128	50	1.0	2173	2	300
33	2660.25605429	2671.89298331	0.0025	128	50	1.0	2173	2	300
34	2659.73755111	2670.25233871	0.0025	128	50	1.0	2173	2	300
35	2658.70150402	2671.95643234	0.0025	128	50	1.0	2173	2	300
36	2659.21559529	2670.55714851	0.0025	128	50	1.0	2173	2	300
37	2658.96911498	2670.08256948	0.0025	128	50	1.0	2173	2	300
38	2658.74489548	2671.99578005	0.0025	128	50	1.0	2173	2	300
39	2658.14455011	2669.49067364	0.0025	128	50	1.0	2173	2	300
40	2658.32382926	2670.18686888	0.0025	128	50	1.0	2173	2	300
41	2658.51835679	2670.11263332	0.0025	128	50	1.0	2173	2	300
42	2658.06606127	2670.92050725	0.0025	128	50	1.0	2173	2	300
43	2658.01310112	2668.84044873	0.0025	128	50	1.0	2173	2	300
44	2658.15127737	2670.69608413	0.0025	128	50	1.0	2173	2	300
45	2657.62038291	2669.36475216	0.0025	128	50	1.0	2173	2	300
46	2658.12837279	2670.98842829	0.0025	128	50	1.0	2173	2	300
47	2657.09043601	2668.15969924	0.0025	128	50	1.0	2173	2	300
48	2657.40325474	2670.75893331	0.0025	128	50	1.0	2173	2	300
49	2657.52400857	2668.20904646	0.0025	128	50	1.0	2173	2	300
