	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2837.13600236	2794.73240554	0.0015	50	50	1.0	9904	2	300
1	2733.1993294	2730.16621402	0.0015	50	50	1.0	9904	2	300
2	2710.39670175	2718.18985411	0.0015	50	50	1.0	9904	2	300
3	2698.93055783	2704.58158825	0.0015	50	50	1.0	9904	2	300
4	2692.67967648	2700.63758841	0.0015	50	50	1.0	9904	2	300
5	2687.55909033	2695.96704055	0.0015	50	50	1.0	9904	2	300
6	2683.54054355	2697.24802213	0.0015	50	50	1.0	9904	2	300
7	2680.63760127	2690.09371406	0.0015	50	50	1.0	9904	2	300
8	2678.52619217	2688.69753217	0.0015	50	50	1.0	9904	2	300
9	2675.95717613	2687.38567357	0.0015	50	50	1.0	9904	2	300
10	2674.32496907	2685.61666467	0.0015	50	50	1.0	9904	2	300
11	2672.6984529	2690.32532415	0.0015	50	50	1.0	9904	2	300
12	2671.02671723	2682.1754923	0.0015	50	50	1.0	9904	2	300
13	2670.01569109	2680.69198136	0.0015	50	50	1.0	9904	2	300
14	2668.84754776	2680.66749867	0.0015	50	50	1.0	9904	2	300
15	2668.02589501	2680.52910175	0.0015	50	50	1.0	9904	2	300
16	2666.82882308	2677.63142748	0.0015	50	50	1.0	9904	2	300
17	2666.11381417	2678.57247149	0.0015	50	50	1.0	9904	2	300
18	2665.80168929	2676.33307923	0.0015	50	50	1.0	9904	2	300
19	2665.09866207	2677.34399134	0.0015	50	50	1.0	9904	2	300
20	2664.45374991	2676.75645876	0.0015	50	50	1.0	9904	2	300
21	2664.13378631	2678.59248262	0.0015	50	50	1.0	9904	2	300
22	2663.47474349	2675.68597354	0.0015	50	50	1.0	9904	2	300
23	2663.17972887	2675.36006121	0.0015	50	50	1.0	9904	2	300
24	2663.31009387	2674.7259071	0.0015	50	50	1.0	9904	2	300
25	2662.61466421	2674.93685207	0.0015	50	50	1.0	9904	2	300
26	2661.95475145	2673.31871975	0.0015	50	50	1.0	9904	2	300
27	2661.79503268	2673.99048365	0.0015	50	50	1.0	9904	2	300
28	2661.73433018	2675.79800468	0.0015	50	50	1.0	9904	2	300
29	2661.50003463	2673.79965578	0.0015	50	50	1.0	9904	2	300
30	2660.9045932	2673.38033048	0.0015	50	50	1.0	9904	2	300
31	2660.68864152	2673.07559583	0.0015	50	50	1.0	9904	2	300
32	2660.85536391	2672.62233359	0.0015	50	50	1.0	9904	2	300
33	2660.67839262	2673.52494062	0.0015	50	50	1.0	9904	2	300
34	2660.55310929	2671.76133877	0.0015	50	50	1.0	9904	2	300
35	2659.73671486	2672.73421582	0.0015	50	50	1.0	9904	2	300
36	2660.30153541	2671.26888285	0.0015	50	50	1.0	9904	2	300
37	2659.356789	2672.14664029	0.0015	50	50	1.0	9904	2	300
38	2659.53556364	2672.35175903	0.0015	50	50	1.0	9904	2	300
39	2659.46005444	2671.38321862	0.0015	50	50	1.0	9904	2	300
40	2659.30333136	2671.47503604	0.0015	50	50	1.0	9904	2	300
41	2659.11950667	2671.06392937	0.0015	50	50	1.0	9904	2	300
42	2658.79514656	2674.79763216	0.0015	50	50	1.0	9904	2	300
43	2658.73031604	2669.5494065	0.0015	50	50	1.0	9904	2	300
44	2658.8535786	2669.77578695	0.0015	50	50	1.0	9904	2	300
45	2658.25844073	2670.65935521	0.0015	50	50	1.0	9904	2	300
46	2658.71668999	2669.82534983	0.0015	50	50	1.0	9904	2	300
47	2658.32682755	2669.82587218	0.0015	50	50	1.0	9904	2	300
48	2657.99623298	2670.23063633	0.0015	50	50	1.0	9904	2	300
49	2657.96337805	2672.54650015	0.0015	50	50	1.0	9904	2	300
