	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2837.66979281	2798.71210359	0.0015	50	10	0.01	1313	2	300
1	2734.20916933	2733.4030435	0.0015	50	10	0.01	1313	2	300
2	2712.16999774	2713.6566804	0.0015	50	10	0.01	1313	2	300
3	2700.67496907	2708.16277971	0.0015	50	10	0.01	1313	2	300
4	2693.73173106	2696.80889297	0.0015	50	10	0.01	1313	2	300
5	2688.73950172	2695.97474848	0.0015	50	10	0.01	1313	2	300
6	2684.2713894	2687.85714086	0.0015	50	10	0.01	1313	2	300
7	2681.31460485	2687.56650055	0.0015	50	10	0.01	1313	2	300
8	2679.18900206	2684.36479698	0.0015	50	10	0.01	1313	2	300
9	2676.88621268	2683.15353691	0.0015	50	10	0.01	1313	2	300
