	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2859.58086553	2796.81795092	0.001	50	100	0.01	335	2	300
1	2743.98581111	2733.92830995	0.001	50	100	0.01	335	2	300
2	2720.64920006	2719.69082321	0.001	50	100	0.01	335	2	300
3	2707.82043471	2701.41656926	0.001	50	100	0.01	335	2	300
4	2699.20440979	2695.75755529	0.001	50	100	0.01	335	2	300
5	2693.79335689	2694.08652988	0.001	50	100	0.01	335	2	300
6	2689.48511567	2691.2754233	0.001	50	100	0.01	335	2	300
7	2685.83330429	2685.0247707	0.001	50	100	0.01	335	2	300
8	2682.97845286	2683.12262208	0.001	50	100	0.01	335	2	300
9	2680.8296827	2681.71872853	0.001	50	100	0.01	335	2	300
10	2678.66837038	2679.95480318	0.001	50	100	0.01	335	2	300
11	2676.69331295	2676.08035588	0.001	50	100	0.01	335	2	300
12	2674.87887803	2675.55164204	0.001	50	100	0.01	335	2	300
13	2673.27463377	2675.68601368	0.001	50	100	0.01	335	2	300
14	2672.14550426	2672.38344736	0.001	50	100	0.01	335	2	300
15	2671.09503889	2673.95569338	0.001	50	100	0.01	335	2	300
16	2669.93059211	2671.03556704	0.001	50	100	0.01	335	2	300
17	2669.19501376	2670.14027723	0.001	50	100	0.01	335	2	300
18	2668.61734911	2671.05682828	0.001	50	100	0.01	335	2	300
19	2667.16445923	2667.82663355	0.001	50	100	0.01	335	2	300
20	2666.5621213	2666.90969411	0.001	50	100	0.01	335	2	300
21	2665.96835268	2667.05514871	0.001	50	100	0.01	335	2	300
22	2665.19468787	2667.05019027	0.001	50	100	0.01	335	2	300
23	2664.56628323	2666.37045889	0.001	50	100	0.01	335	2	300
24	2664.01583599	2665.69673486	0.001	50	100	0.01	335	2	300
25	2663.93917529	2665.44394662	0.001	50	100	0.01	335	2	300
26	2663.31467794	2664.88189849	0.001	50	100	0.01	335	2	300
27	2662.87594702	2663.22674502	0.001	50	100	0.01	335	2	300
28	2662.46378499	2663.52583316	0.001	50	100	0.01	335	2	300
29	2661.88839555	2664.38346043	0.001	50	100	0.01	335	2	300
30	2661.75297383	2663.84436572	0.001	50	100	0.01	335	2	300
31	2661.17442861	2663.97501923	0.001	50	100	0.01	335	2	300
32	2660.72449201	2664.77034256	0.001	50	100	0.01	335	2	300
33	2660.45958364	2662.11994073	0.001	50	100	0.01	335	2	300
34	2660.2597249	2662.96058879	0.001	50	100	0.01	335	2	300
35	2659.84615525	2660.63761082	0.001	50	100	0.01	335	2	300
36	2659.58365874	2660.14988274	0.001	50	100	0.01	335	2	300
37	2659.3414845	2660.67933319	0.001	50	100	0.01	335	2	300
38	2659.18248245	2660.68545165	0.001	50	100	0.01	335	2	300
39	2658.8346884	2660.77174485	0.001	50	100	0.01	335	2	300
40	2658.45860983	2662.50828444	0.001	50	100	0.01	335	2	300
41	2658.40076546	2658.99137152	0.001	50	100	0.01	335	2	300
42	2658.03456591	2659.509908	0.001	50	100	0.01	335	2	300
43	2657.8201139	2660.70928453	0.001	50	100	0.01	335	2	300
44	2657.65287402	2662.52012596	0.001	50	100	0.01	335	2	300
45	2657.66991477	2659.72308525	0.001	50	100	0.01	335	2	300
46	2657.38291881	2659.12073104	0.001	50	100	0.01	335	2	300
47	2657.10328248	2659.29582001	0.001	50	100	0.01	335	2	300
48	2657.22284704	2658.00150826	0.001	50	100	0.01	335	2	300
