	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2949.17754584	2910.6618685	0.001	128	100	0.05	8374	2	300
1	2778.14023865	2807.90771158	0.001	128	100	0.05	8374	2	300
2	2746.05818836	2761.19694073	0.001	128	100	0.05	8374	2	300
3	2729.37836047	2735.9742672	0.001	128	100	0.05	8374	2	300
4	2717.85345294	2720.89312896	0.001	128	100	0.05	8374	2	300
5	2709.35116144	2708.78337211	0.001	128	100	0.05	8374	2	300
6	2702.48009482	2696.07715217	0.001	128	100	0.05	8374	2	300
7	2697.20769216	2690.11346984	0.001	128	100	0.05	8374	2	300
8	2693.60679885	2688.51531224	0.001	128	100	0.05	8374	2	300
9	2690.20596183	2687.58203218	0.001	128	100	0.05	8374	2	300
10	2687.41371638	2683.2484586	0.001	128	100	0.05	8374	2	300
11	2685.09162294	2679.03163605	0.001	128	100	0.05	8374	2	300
12	2682.84458088	2677.04825815	0.001	128	100	0.05	8374	2	300
13	2681.01761656	2676.26049478	0.001	128	100	0.05	8374	2	300
14	2679.53248572	2674.77481365	0.001	128	100	0.05	8374	2	300
15	2678.07926771	2670.68325298	0.001	128	100	0.05	8374	2	300
16	2676.61424653	2669.99664178	0.001	128	100	0.05	8374	2	300
17	2674.83105858	2669.34216145	0.001	128	100	0.05	8374	2	300
18	2673.70294095	2669.18038725	0.001	128	100	0.05	8374	2	300
19	2672.50155072	2666.49442678	0.001	128	100	0.05	8374	2	300
20	2671.68246193	2666.42379965	0.001	128	100	0.05	8374	2	300
21	2670.61916306	2664.68603422	0.001	128	100	0.05	8374	2	300
22	2669.69566314	2663.68762884	0.001	128	100	0.05	8374	2	300
23	2668.94758044	2664.60426812	0.001	128	100	0.05	8374	2	300
24	2668.11394844	2663.55026403	0.001	128	100	0.05	8374	2	300
25	2667.27960464	2663.14674485	0.001	128	100	0.05	8374	2	300
26	2667.12803686	2660.59996182	0.001	128	100	0.05	8374	2	300
27	2665.77850119	2661.19910065	0.001	128	100	0.05	8374	2	300
28	2665.37702912	2659.98159609	0.001	128	100	0.05	8374	2	300
29	2664.69021358	2661.53477067	0.001	128	100	0.05	8374	2	300
30	2664.20867703	2659.86232756	0.001	128	100	0.05	8374	2	300
31	2663.70670209	2660.01509097	0.001	128	100	0.05	8374	2	300
32	2663.50737736	2658.9542164	0.001	128	100	0.05	8374	2	300
33	2663.1674122	2658.54624154	0.001	128	100	0.05	8374	2	300
34	2662.7021883	2657.37644851	0.001	128	100	0.05	8374	2	300
35	2662.166445	2657.20018644	0.001	128	100	0.05	8374	2	300
36	2661.87945893	2658.32303726	0.001	128	100	0.05	8374	2	300
37	2661.35760107	2656.85637156	0.001	128	100	0.05	8374	2	300
38	2661.29746972	2657.57310401	0.001	128	100	0.05	8374	2	300
39	2661.03677155	2656.19174002	0.001	128	100	0.05	8374	2	300
40	2660.62438904	2656.06101602	0.001	128	100	0.05	8374	2	300
41	2660.47865415	2656.90548584	0.001	128	100	0.05	8374	2	300
42	2660.45183733	2655.98311042	0.001	128	100	0.05	8374	2	300
43	2659.51610446	2654.70327158	0.001	128	100	0.05	8374	2	300
44	2659.50887211	2654.44187866	0.001	128	100	0.05	8374	2	300
45	2659.25974469	2656.06621206	0.001	128	100	0.05	8374	2	300
46	2658.88379098	2653.62744514	0.001	128	100	0.05	8374	2	300
47	2658.75966953	2654.2994121	0.001	128	100	0.05	8374	2	300
48	2658.05254219	2653.66013991	0.001	128	100	0.05	8374	2	300
49	2658.0248471	2653.96976344	0.001	128	100	0.05	8374	2	300
50	2658.03498146	2654.06193423	0.001	128	100	0.05	8374	2	300
51	2657.35277978	2652.96473685	0.001	128	100	0.05	8374	2	300
52	2657.37426208	2653.38182053	0.001	128	100	0.05	8374	2	300
53	2657.26371869	2652.45479197	0.001	128	100	0.05	8374	2	300
54	2657.07028145	2653.06866747	0.001	128	100	0.05	8374	2	300
55	2656.97052525	2652.41552174	0.001	128	100	0.05	8374	2	300
56	2656.7019031	2652.11939504	0.001	128	100	0.05	8374	2	300
57	2656.67913975	2653.34202888	0.001	128	100	0.05	8374	2	300
58	2656.20776437	2651.55890184	0.001	128	100	0.05	8374	2	300
59	2656.03418511	2651.77873484	0.001	128	100	0.05	8374	2	300
60	2655.85111743	2652.22501877	0.001	128	100	0.05	8374	2	300
61	2655.85455259	2652.95149817	0.001	128	100	0.05	8374	2	300
62	2655.74200636	2652.70736175	0.001	128	100	0.05	8374	2	300
63	2655.6753015	2650.49259082	0.001	128	100	0.05	8374	2	300
64	2655.0612885	2650.41338983	0.001	128	100	0.05	8374	2	300
65	2655.00711029	2652.78758459	0.001	128	100	0.05	8374	2	300
66	2655.16823665	2651.10549676	0.001	128	100	0.05	8374	2	300
67	2655.03131318	2650.29762003	0.001	128	100	0.05	8374	2	300
68	2654.58284929	2650.99789096	0.001	128	100	0.05	8374	2	300
69	2654.61954651	2650.11502851	0.001	128	100	0.05	8374	2	300
70	2654.65806805	2649.88970119	0.001	128	100	0.05	8374	2	300
71	2654.52275991	2650.06728525	0.001	128	100	0.05	8374	2	300
72	2654.10956688	2650.18513748	0.001	128	100	0.05	8374	2	300
73	2654.27754499	2649.01439916	0.001	128	100	0.05	8374	2	300
74	2654.09991333	2649.82053563	0.001	128	100	0.05	8374	2	300
75	2653.8541588	2650.30917072	0.001	128	100	0.05	8374	2	300
76	2653.88124477	2650.2507581	0.001	128	100	0.05	8374	2	300
77	2653.39519476	2649.41256125	0.001	128	100	0.05	8374	2	300
78	2653.34098579	2650.64114362	0.001	128	100	0.05	8374	2	300
79	2653.83083726	2649.6729734	0.001	128	100	0.05	8374	2	300
80	2653.36468797	2649.64487015	0.001	128	100	0.05	8374	2	300
81	2653.26264352	2649.81996426	0.001	128	100	0.05	8374	2	300
82	2652.96208976	2648.48373361	0.001	128	100	0.05	8374	2	300
83	2653.06512021	2650.71726602	0.001	128	100	0.05	8374	2	300
84	2652.89554794	2649.01423578	0.001	128	100	0.05	8374	2	300
85	2652.76626089	2648.19355824	0.001	128	100	0.05	8374	2	300
86	2652.80688093	2648.5903507	0.001	128	100	0.05	8374	2	300
87	2653.08475415	2649.09987639	0.001	128	100	0.05	8374	2	300
88	2652.52976752	2648.38982162	0.001	128	100	0.05	8374	2	300
89	2652.61004421	2649.94016501	0.001	128	100	0.05	8374	2	300
90	2652.38505871	2648.52438559	0.001	128	100	0.05	8374	2	300
91	2652.79103684	2647.68253456	0.001	128	100	0.05	8374	2	300
92	2652.33386491	2648.79220365	0.001	128	100	0.05	8374	2	300
93	2652.24370046	2648.29896117	0.001	128	100	0.05	8374	2	300
94	2651.80028817	2647.73671744	0.001	128	100	0.05	8374	2	300
95	2652.07464748	2648.02138868	0.001	128	100	0.05	8374	2	300
96	2651.92701474	2648.80819089	0.001	128	100	0.05	8374	2	300
97	2651.90473206	2649.36414671	0.001	128	100	0.05	8374	2	300
98	2651.86987038	2647.72198265	0.001	128	100	0.05	8374	2	300
99	2651.89195256	2648.06486018	0.001	128	100	0.05	8374	2	300
