	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2996.34749114	2956.53873807	0.0005	100	100	1.0	980	2	300
1	2802.509823	2834.08569523	0.0005	100	100	1.0	980	2	300
2	2763.94082247	2778.81435883	0.0005	100	100	1.0	980	2	300
3	2746.57819505	2757.04087605	0.0005	100	100	1.0	980	2	300
4	2734.43827877	2739.52835159	0.0005	100	100	1.0	980	2	300
5	2725.39714851	2728.33150422	0.0005	100	100	1.0	980	2	300
6	2718.06920172	2724.03461895	0.0005	100	100	1.0	980	2	300
7	2712.28547288	2717.25720472	0.0005	100	100	1.0	980	2	300
8	2707.20450265	2709.62240968	0.0005	100	100	1.0	980	2	300
9	2703.12618387	2706.60526195	0.0005	100	100	1.0	980	2	300
10	2699.11766966	2701.98784058	0.0005	100	100	1.0	980	2	300
11	2696.3505303	2698.83702003	0.0005	100	100	1.0	980	2	300
12	2693.659734	2697.5193688	0.0005	100	100	1.0	980	2	300
13	2691.85813894	2693.63902945	0.0005	100	100	1.0	980	2	300
14	2689.45323943	2691.78077852	0.0005	100	100	1.0	980	2	300
15	2687.78111186	2690.54927766	0.0005	100	100	1.0	980	2	300
16	2685.87735571	2689.770477	0.0005	100	100	1.0	980	2	300
17	2684.55290226	2688.46753817	0.0005	100	100	1.0	980	2	300
18	2683.0039712	2686.10263382	0.0005	100	100	1.0	980	2	300
19	2681.49752104	2684.80711303	0.0005	100	100	1.0	980	2	300
20	2680.45186671	2685.41180081	0.0005	100	100	1.0	980	2	300
21	2679.31868739	2684.11432923	0.0005	100	100	1.0	980	2	300
22	2678.31068667	2681.87671459	0.0005	100	100	1.0	980	2	300
23	2677.22205123	2680.46110882	0.0005	100	100	1.0	980	2	300
24	2676.17655201	2680.70615785	0.0005	100	100	1.0	980	2	300
25	2674.98231777	2679.53000829	0.0005	100	100	1.0	980	2	300
26	2674.50052309	2680.47374811	0.0005	100	100	1.0	980	2	300
27	2673.82232372	2679.09034417	0.0005	100	100	1.0	980	2	300
28	2672.73664203	2676.82138336	0.0005	100	100	1.0	980	2	300
29	2672.09103125	2676.48736537	0.0005	100	100	1.0	980	2	300
30	2671.27387072	2675.14564179	0.0005	100	100	1.0	980	2	300
31	2670.77072262	2676.50126832	0.0005	100	100	1.0	980	2	300
32	2670.36829782	2675.47729072	0.0005	100	100	1.0	980	2	300
33	2669.65315084	2675.76972498	0.0005	100	100	1.0	980	2	300
34	2668.94645615	2675.25589485	0.0005	100	100	1.0	980	2	300
35	2668.52886516	2673.78106048	0.0005	100	100	1.0	980	2	300
36	2668.12267144	2673.26228125	0.0005	100	100	1.0	980	2	300
37	2667.27255672	2672.88058116	0.0005	100	100	1.0	980	2	300
38	2666.80395132	2672.25011063	0.0005	100	100	1.0	980	2	300
39	2666.34145864	2671.96197101	0.0005	100	100	1.0	980	2	300
40	2666.07936409	2670.98564052	0.0005	100	100	1.0	980	2	300
41	2665.46646079	2670.47697096	0.0005	100	100	1.0	980	2	300
42	2665.03302429	2670.26722662	0.0005	100	100	1.0	980	2	300
43	2664.57347935	2670.48750682	0.0005	100	100	1.0	980	2	300
44	2664.10883145	2670.22066298	0.0005	100	100	1.0	980	2	300
45	2663.86077741	2670.17458249	0.0005	100	100	1.0	980	2	300
46	2663.86822714	2668.72321269	0.0005	100	100	1.0	980	2	300
47	2663.25145911	2668.95003846	0.0005	100	100	1.0	980	2	300
48	2662.89045372	2669.58761241	0.0005	100	100	1.0	980	2	300
49	2662.59862454	2668.01192835	0.0005	100	100	1.0	980	2	300
50	2662.49593185	2668.82140203	0.0005	100	100	1.0	980	2	300
51	2662.04176633	2666.89095177	0.0005	100	100	1.0	980	2	300
52	2661.53993721	2667.16166544	0.0005	100	100	1.0	980	2	300
53	2661.44620511	2667.31642539	0.0005	100	100	1.0	980	2	300
54	2661.16512489	2666.46175908	0.0005	100	100	1.0	980	2	300
55	2660.47425788	2665.87152088	0.0005	100	100	1.0	980	2	300
56	2660.32624639	2666.89283767	0.0005	100	100	1.0	980	2	300
57	2660.21314955	2665.88945751	0.0005	100	100	1.0	980	2	300
58	2659.9445628	2664.96806379	0.0005	100	100	1.0	980	2	300
59	2659.72500255	2665.15889167	0.0005	100	100	1.0	980	2	300
60	2659.39565479	2665.57528587	0.0005	100	100	1.0	980	2	300
61	2659.22609577	2664.87910931	0.0005	100	100	1.0	980	2	300
62	2659.21878616	2666.33981854	0.0005	100	100	1.0	980	2	300
63	2658.95857045	2664.77991773	0.0005	100	100	1.0	980	2	300
64	2658.61728308	2663.84244527	0.0005	100	100	1.0	980	2	300
