	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2839.40679659	2788.84915284	0.0015	50	10	1.0	8254	2	300
1	2734.1749137	2732.14427264	0.0015	50	10	1.0	8254	2	300
2	2712.46399347	2708.58608361	0.0015	50	10	1.0	8254	2	300
3	2701.29525197	2697.30287535	0.0015	50	10	1.0	8254	2	300
4	2693.87403438	2695.78871006	0.0015	50	10	1.0	8254	2	300
5	2689.21868625	2693.70942411	0.0015	50	10	1.0	8254	2	300
6	2685.32755001	2685.18163829	0.0015	50	10	1.0	8254	2	300
7	2682.24481874	2683.43565611	0.0015	50	10	1.0	8254	2	300
8	2679.25459829	2680.00386424	0.0015	50	10	1.0	8254	2	300
9	2677.23657112	2677.22610923	0.0015	50	10	1.0	8254	2	300
