	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2917.06769262	2932.91439533	0.0015	128	100	1.0	3327	2	300
1	2761.89654167	2799.08537546	0.0015	128	100	1.0	3327	2	300
2	2733.8517279	2751.99717908	0.0015	128	100	1.0	3327	2	300
3	2717.73977551	2733.57722826	0.0015	128	100	1.0	3327	2	300
4	2707.26391337	2722.75778076	0.0015	128	100	1.0	3327	2	300
5	2699.44550505	2703.09927094	0.0015	128	100	1.0	3327	2	300
6	2694.49293066	2701.29121122	0.0015	128	100	1.0	3327	2	300
7	2689.94025252	2697.71122505	0.0015	128	100	1.0	3327	2	300
8	2686.68417045	2687.72588843	0.0015	128	100	1.0	3327	2	300
9	2683.74325899	2685.66527713	0.0015	128	100	1.0	3327	2	300
10	2681.67010203	2683.28431926	0.0015	128	100	1.0	3327	2	300
11	2679.38513154	2682.32660647	0.0015	128	100	1.0	3327	2	300
12	2676.89307663	2679.30308728	0.0015	128	100	1.0	3327	2	300
13	2675.41379437	2679.14895519	0.0015	128	100	1.0	3327	2	300
14	2673.66110566	2676.50114508	0.0015	128	100	1.0	3327	2	300
15	2673.20842944	2675.80402136	0.0015	128	100	1.0	3327	2	300
16	2671.053224	2674.46168533	0.0015	128	100	1.0	3327	2	300
17	2670.27424234	2673.58249572	0.0015	128	100	1.0	3327	2	300
18	2669.35244696	2673.21188699	0.0015	128	100	1.0	3327	2	300
19	2668.70122909	2673.62953504	0.0015	128	100	1.0	3327	2	300
20	2667.85898743	2672.08412488	0.0015	128	100	1.0	3327	2	300
21	2666.70302411	2672.98206523	0.0015	128	100	1.0	3327	2	300
22	2666.19002059	2668.43987839	0.0015	128	100	1.0	3327	2	300
23	2665.51637215	2668.48255118	0.0015	128	100	1.0	3327	2	300
24	2664.95604911	2666.66871424	0.0015	128	100	1.0	3327	2	300
25	2664.06095016	2666.66143577	0.0015	128	100	1.0	3327	2	300
26	2663.41132223	2667.0033148	0.0015	128	100	1.0	3327	2	300
27	2662.95935205	2666.62767434	0.0015	128	100	1.0	3327	2	300
28	2662.62341377	2664.49711933	0.0015	128	100	1.0	3327	2	300
29	2662.46223741	2664.30681614	0.0015	128	100	1.0	3327	2	300
30	2661.64882266	2665.51323261	0.0015	128	100	1.0	3327	2	300
31	2661.48332548	2666.00300671	0.0015	128	100	1.0	3327	2	300
32	2660.86190643	2663.71738972	0.0015	128	100	1.0	3327	2	300
33	2660.64712143	2665.23214973	0.0015	128	100	1.0	3327	2	300
34	2660.12612297	2665.30529342	0.0015	128	100	1.0	3327	2	300
35	2659.82371932	2663.48500519	0.0015	128	100	1.0	3327	2	300
36	2659.63846041	2664.22106724	0.0015	128	100	1.0	3327	2	300
37	2659.08927001	2664.23333869	0.0015	128	100	1.0	3327	2	300
38	2658.74088012	2662.08844426	0.0015	128	100	1.0	3327	2	300
39	2658.45302263	2661.57399702	0.0015	128	100	1.0	3327	2	300
40	2658.31347527	2661.41432391	0.0015	128	100	1.0	3327	2	300
41	2657.92094632	2661.86591078	0.0015	128	100	1.0	3327	2	300
