	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2918.1837524	2921.58359272	0.0015	128	10	0.01	4098	2	300
1	2760.00262026	2807.49031887	0.0015	128	10	0.01	4098	2	300
2	2732.17952278	2750.34059204	0.0015	128	10	0.01	4098	2	300
3	2715.95099623	2729.20007114	0.0015	128	10	0.01	4098	2	300
4	2705.91629743	2721.31148189	0.0015	128	10	0.01	4098	2	300
5	2698.78669517	2706.7692563	0.0015	128	10	0.01	4098	2	300
6	2694.25369108	2699.37030858	0.0015	128	10	0.01	4098	2	300
7	2689.41392817	2696.35198216	0.0015	128	10	0.01	4098	2	300
8	2686.2794714	2690.80606458	0.0015	128	10	0.01	4098	2	300
9	2683.45916453	2685.44452219	0.0015	128	10	0.01	4098	2	300
