	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2860.24369638	2808.65384827	0.001	50	100	1.0	3378	2	300
1	2744.5777429	2740.60565781	0.001	50	100	1.0	3378	2	300
2	2720.50899598	2714.78981499	0.001	50	100	1.0	3378	2	300
3	2707.54812908	2703.43530974	0.001	50	100	1.0	3378	2	300
4	2699.32142951	2693.77535748	0.001	50	100	1.0	3378	2	300
5	2693.6206077	2689.24271873	0.001	50	100	1.0	3378	2	300
6	2689.45216278	2683.91214158	0.001	50	100	1.0	3378	2	300
7	2685.28015766	2683.62239754	0.001	50	100	1.0	3378	2	300
8	2682.83042884	2680.58442084	0.001	50	100	1.0	3378	2	300
9	2680.19861819	2681.08822579	0.001	50	100	1.0	3378	2	300
10	2677.72482997	2677.21469531	0.001	50	100	1.0	3378	2	300
11	2676.48136483	2674.89470163	0.001	50	100	1.0	3378	2	300
12	2674.70981559	2673.8763262	0.001	50	100	1.0	3378	2	300
13	2673.41805232	2670.93247901	0.001	50	100	1.0	3378	2	300
14	2672.00109439	2670.38831383	0.001	50	100	1.0	3378	2	300
15	2670.77614159	2669.21612654	0.001	50	100	1.0	3378	2	300
16	2669.96212944	2668.79637738	0.001	50	100	1.0	3378	2	300
17	2668.90392603	2670.7013516	0.001	50	100	1.0	3378	2	300
18	2668.17384327	2667.71137817	0.001	50	100	1.0	3378	2	300
19	2667.17983487	2665.34041979	0.001	50	100	1.0	3378	2	300
20	2666.577675	2665.8811656	0.001	50	100	1.0	3378	2	300
21	2665.94625062	2664.03175135	0.001	50	100	1.0	3378	2	300
22	2665.23991242	2665.49408087	0.001	50	100	1.0	3378	2	300
23	2664.82429091	2662.73736257	0.001	50	100	1.0	3378	2	300
24	2664.07443861	2664.10864911	0.001	50	100	1.0	3378	2	300
25	2663.80571913	2664.56845507	0.001	50	100	1.0	3378	2	300
26	2663.5794994	2661.86593085	0.001	50	100	1.0	3378	2	300
27	2663.27912261	2665.46900068	0.001	50	100	1.0	3378	2	300
28	2662.50610108	2662.88026513	0.001	50	100	1.0	3378	2	300
29	2662.29938905	2661.78576123	0.001	50	100	1.0	3378	2	300
30	2661.95820981	2663.83010333	0.001	50	100	1.0	3378	2	300
31	2661.33896813	2662.05085034	0.001	50	100	1.0	3378	2	300
32	2660.68917555	2661.09118956	0.001	50	100	1.0	3378	2	300
