	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2917.05016259	2830.36691815	0.0005	50	100	1.0	2241	2	300
1	2770.32731199	2750.26516333	0.0005	50	100	1.0	2241	2	300
2	2743.51948744	2727.07156028	0.0005	50	100	1.0	2241	2	300
3	2727.7175917	2713.75073942	0.0005	50	100	1.0	2241	2	300
4	2717.13155053	2704.45912395	0.0005	50	100	1.0	2241	2	300
5	2709.96992944	2705.53690398	0.0005	50	100	1.0	2241	2	300
6	2703.82121374	2697.31656403	0.0005	50	100	1.0	2241	2	300
7	2699.09125081	2692.58029659	0.0005	50	100	1.0	2241	2	300
8	2695.95193101	2686.32463374	0.0005	50	100	1.0	2241	2	300
9	2692.70855149	2684.68920432	0.0005	50	100	1.0	2241	2	300
10	2690.04896108	2681.57837147	0.0005	50	100	1.0	2241	2	300
11	2687.49832862	2680.9117532	0.0005	50	100	1.0	2241	2	300
12	2685.30416716	2678.87494445	0.0005	50	100	1.0	2241	2	300
13	2683.38289026	2675.30259993	0.0005	50	100	1.0	2241	2	300
14	2681.31458237	2675.69722688	0.0005	50	100	1.0	2241	2	300
15	2679.62836394	2672.77552693	0.0005	50	100	1.0	2241	2	300
16	2678.48891597	2672.10103314	0.0005	50	100	1.0	2241	2	300
17	2677.00638563	2672.18959784	0.0005	50	100	1.0	2241	2	300
18	2675.97720796	2669.27181114	0.0005	50	100	1.0	2241	2	300
19	2674.88283398	2669.10256754	0.0005	50	100	1.0	2241	2	300
20	2673.54190717	2667.82000441	0.0005	50	100	1.0	2241	2	300
21	2672.71450935	2666.94455347	0.0005	50	100	1.0	2241	2	300
22	2671.62763243	2666.02236431	0.0005	50	100	1.0	2241	2	300
23	2670.75123831	2665.46708676	0.0005	50	100	1.0	2241	2	300
24	2669.79789887	2664.08677729	0.0005	50	100	1.0	2241	2	300
25	2669.1732499	2665.11827423	0.0005	50	100	1.0	2241	2	300
26	2668.57576786	2664.2136856	0.0005	50	100	1.0	2241	2	300
27	2668.12723684	2663.6362174	0.0005	50	100	1.0	2241	2	300
28	2667.3239965	2663.60218522	0.0005	50	100	1.0	2241	2	300
29	2666.52372488	2660.90136159	0.0005	50	100	1.0	2241	2	300
30	2665.9948739	2662.19376456	0.0005	50	100	1.0	2241	2	300
31	2665.55720827	2661.87172954	0.0005	50	100	1.0	2241	2	300
32	2665.20810977	2659.91728861	0.0005	50	100	1.0	2241	2	300
33	2664.76569454	2659.58179038	0.0005	50	100	1.0	2241	2	300
34	2664.26906216	2660.28805746	0.0005	50	100	1.0	2241	2	300
35	2663.60705588	2659.25433478	0.0005	50	100	1.0	2241	2	300
36	2663.33186723	2659.5991463	0.0005	50	100	1.0	2241	2	300
37	2662.8915271	2658.12679488	0.0005	50	100	1.0	2241	2	300
38	2662.47216475	2657.47249193	0.0005	50	100	1.0	2241	2	300
39	2662.20615444	2657.24363927	0.0005	50	100	1.0	2241	2	300
40	2661.93181082	2658.91226482	0.0005	50	100	1.0	2241	2	300
41	2661.45588514	2656.24763095	0.0005	50	100	1.0	2241	2	300
42	2661.10531749	2657.38215663	0.0005	50	100	1.0	2241	2	300
43	2660.78433274	2655.82264747	0.0005	50	100	1.0	2241	2	300
44	2660.34551778	2656.2044568	0.0005	50	100	1.0	2241	2	300
45	2660.51059814	2655.90781007	0.0005	50	100	1.0	2241	2	300
46	2659.97964877	2655.77316768	0.0005	50	100	1.0	2241	2	300
47	2659.76002782	2655.8583933	0.0005	50	100	1.0	2241	2	300
48	2659.55867734	2655.6576733	0.0005	50	100	1.0	2241	2	300
49	2659.35238682	2654.70398066	0.0005	50	100	1.0	2241	2	300
50	2659.04280493	2654.98775656	0.0005	50	100	1.0	2241	2	300
51	2658.6539702	2654.53973564	0.0005	50	100	1.0	2241	2	300
52	2658.71224346	2655.31548384	0.0005	50	100	1.0	2241	2	300
53	2658.48903188	2655.08941802	0.0005	50	100	1.0	2241	2	300
54	2657.9856157	2654.6055117	0.0005	50	100	1.0	2241	2	300
55	2658.0746204	2654.4601668	0.0005	50	100	1.0	2241	2	300
56	2657.88533597	2653.01902756	0.0005	50	100	1.0	2241	2	300
57	2657.62814978	2652.86921858	0.0005	50	100	1.0	2241	2	300
58	2657.4403913	2653.4268241	0.0005	50	100	1.0	2241	2	300
59	2657.22234978	2652.84326405	0.0005	50	100	1.0	2241	2	300
60	2656.92117596	2652.75887916	0.0005	50	100	1.0	2241	2	300
61	2656.66018717	2651.93552353	0.0005	50	100	1.0	2241	2	300
62	2656.52347503	2651.84588145	0.0005	50	100	1.0	2241	2	300
63	2656.34300054	2652.51368775	0.0005	50	100	1.0	2241	2	300
64	2656.34577175	2652.47758201	0.0005	50	100	1.0	2241	2	300
65	2656.0497421	2653.1476654	0.0005	50	100	1.0	2241	2	300
66	2655.98334083	2651.39023895	0.0005	50	100	1.0	2241	2	300
67	2656.05801723	2650.56486298	0.0005	50	100	1.0	2241	2	300
68	2655.67995685	2651.52643628	0.0005	50	100	1.0	2241	2	300
69	2655.67193829	2651.33713019	0.0005	50	100	1.0	2241	2	300
70	2655.71328634	2650.75230136	0.0005	50	100	1.0	2241	2	300
71	2655.58392929	2650.82624703	0.0005	50	100	1.0	2241	2	300
72	2655.44142806	2651.11502151	0.0005	50	100	1.0	2241	2	300
73	2655.00687461	2650.88715895	0.0005	50	100	1.0	2241	2	300
74	2654.93940517	2651.15941636	0.0005	50	100	1.0	2241	2	300
75	2654.70248494	2651.14405511	0.0005	50	100	1.0	2241	2	300
76	2654.8507082	2650.30877814	0.0005	50	100	1.0	2241	2	300
77	2654.51700677	2650.39444862	0.0005	50	100	1.0	2241	2	300
78	2654.75496122	2650.24057795	0.0005	50	100	1.0	2241	2	300
79	2654.46269128	2650.50984545	0.0005	50	100	1.0	2241	2	300
80	2654.24696192	2649.88597933	0.0005	50	100	1.0	2241	2	300
81	2654.11131513	2649.21342652	0.0005	50	100	1.0	2241	2	300
82	2654.0903345	2649.46423877	0.0005	50	100	1.0	2241	2	300
83	2653.98348426	2649.90770131	0.0005	50	100	1.0	2241	2	300
84	2653.86332101	2649.52920771	0.0005	50	100	1.0	2241	2	300
85	2653.68836291	2650.59804277	0.0005	50	100	1.0	2241	2	300
86	2653.71401946	2649.15919136	0.0005	50	100	1.0	2241	2	300
87	2653.72495869	2649.7725585	0.0005	50	100	1.0	2241	2	300
88	2653.64477752	2649.37430632	0.0005	50	100	1.0	2241	2	300
89	2653.57827945	2649.97877564	0.0005	50	100	1.0	2241	2	300
90	2653.39586161	2650.47971999	0.0005	50	100	1.0	2241	2	300
91	2653.1334959	2649.06367822	0.0005	50	100	1.0	2241	2	300
92	2653.21345187	2648.12947762	0.0005	50	100	1.0	2241	2	300
93	2653.06269624	2648.93941391	0.0005	50	100	1.0	2241	2	300
94	2652.97756705	2648.82324452	0.0005	50	100	1.0	2241	2	300
95	2652.78710491	2648.81844573	0.0005	50	100	1.0	2241	2	300
96	2652.78744769	2649.05466369	0.0005	50	100	1.0	2241	2	300
97	2652.71619369	2648.90498075	0.0005	50	100	1.0	2241	2	300
98	2652.84581017	2648.34038011	0.0005	50	100	1.0	2241	2	300
99	2652.45715141	2648.48346939	0.0005	50	100	1.0	2241	2	300
