	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2983.51049076	3020.14617581	0.001	128	10	0.1	7858	2
1	2807.41037593	2833.65083689	0.001	128	10	0.1	7858	2
2	2772.671254	2796.24787976	0.001	128	10	0.1	7858	2
3	2753.08478607	2776.95754334	0.001	128	10	0.1	7858	2
4	2739.98972796	2757.55021454	0.001	128	10	0.1	7858	2
5	2730.90044924	2739.59097529	0.001	128	10	0.1	7858	2
6	2723.74862902	2734.21709703	0.001	128	10	0.1	7858	2
7	2716.88071312	2728.69534938	0.001	128	10	0.1	7858	2
8	2712.03391664	2726.2450649	0.001	128	10	0.1	7858	2
9	2707.38289806	2718.29342342	0.001	128	10	0.1	7858	2
