	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2916.11896664	2889.19941388	0.0015	100	10	1.0	6558	2
1	2778.49586608	2782.93780949	0.0015	100	10	1.0	6558	2
2	2750.12111211	2761.88859765	0.0015	100	10	1.0	6558	2
3	2733.73852251	2729.02185175	0.0015	100	10	1.0	6558	2
4	2722.00577179	2720.89128693	0.0015	100	10	1.0	6558	2
5	2714.18920725	2715.19427992	0.0015	100	10	1.0	6558	2
6	2708.41596881	2705.6799111	0.0015	100	10	1.0	6558	2
7	2703.93870864	2704.86889368	0.0015	100	10	1.0	6558	2
8	2700.23132455	2697.85647192	0.0015	100	10	1.0	6558	2
9	2696.44292865	2694.47558967	0.0015	100	10	1.0	6558	2
