	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2998.79993997	2948.78756871	0.0015	200	100	0.05	8744	2
1	2814.34641641	2842.97802828	0.0015	200	100	0.05	8744	2
2	2776.19728567	2796.9297015	0.0015	200	100	0.05	8744	2
3	2757.54422639	2777.38451915	0.0015	200	100	0.05	8744	2
4	2744.83532055	2751.06879211	0.0015	200	100	0.05	8744	2
5	2734.61430465	2746.67849714	0.0015	200	100	0.05	8744	2
6	2726.90095257	2729.49469986	0.0015	200	100	0.05	8744	2
7	2720.478418	2722.60396096	0.0015	200	100	0.05	8744	2
8	2715.4526833	2716.99301608	0.0015	200	100	0.05	8744	2
9	2709.94578141	2713.1070587	0.0015	200	100	0.05	8744	2
10	2706.87515814	2706.43601742	0.0015	200	100	0.05	8744	2
11	2704.36090985	2705.87799597	0.0015	200	100	0.05	8744	2
12	2700.99177194	2701.21695792	0.0015	200	100	0.05	8744	2
13	2698.69769856	2701.65445279	0.0015	200	100	0.05	8744	2
14	2696.42572808	2697.19566167	0.0015	200	100	0.05	8744	2
15	2693.86074774	2694.61172631	0.0015	200	100	0.05	8744	2
16	2692.9069437	2695.12777237	0.0015	200	100	0.05	8744	2
17	2690.58148923	2689.85427652	0.0015	200	100	0.05	8744	2
18	2689.49978849	2690.4103145	0.0015	200	100	0.05	8744	2
19	2688.11115334	2690.45653457	0.0015	200	100	0.05	8744	2
20	2686.50849914	2686.18956749	0.0015	200	100	0.05	8744	2
21	2685.34212544	2685.43642541	0.0015	200	100	0.05	8744	2
22	2685.0558147	2684.90933654	0.0015	200	100	0.05	8744	2
23	2684.06306241	2684.45339248	0.0015	200	100	0.05	8744	2
24	2682.36530228	2682.11988612	0.0015	200	100	0.05	8744	2
25	2681.60355515	2680.41033364	0.0015	200	100	0.05	8744	2
26	2680.57275606	2681.1019929	0.0015	200	100	0.05	8744	2
27	2679.59259432	2680.0627194	0.0015	200	100	0.05	8744	2
28	2679.00141416	2678.3211873	0.0015	200	100	0.05	8744	2
29	2678.0713747	2678.75239753	0.0015	200	100	0.05	8744	2
30	2677.32584523	2679.49790123	0.0015	200	100	0.05	8744	2
31	2676.94071629	2677.37653627	0.0015	200	100	0.05	8744	2
32	2675.94941971	2675.23657647	0.0015	200	100	0.05	8744	2
33	2675.05493556	2676.16513943	0.0015	200	100	0.05	8744	2
34	2675.03782777	2676.65041817	0.0015	200	100	0.05	8744	2
35	2674.25943366	2674.85973584	0.0015	200	100	0.05	8744	2
36	2673.74347533	2673.62119691	0.0015	200	100	0.05	8744	2
37	2672.85937376	2672.49446412	0.0015	200	100	0.05	8744	2
38	2672.21733967	2672.69055619	0.0015	200	100	0.05	8744	2
39	2671.98892152	2672.41949615	0.0015	200	100	0.05	8744	2
40	2671.42114613	2675.0133199	0.0015	200	100	0.05	8744	2
41	2671.66997702	2673.57791634	0.0015	200	100	0.05	8744	2
42	2671.00273937	2672.44450165	0.0015	200	100	0.05	8744	2
43	2669.88474529	2671.08869447	0.0015	200	100	0.05	8744	2
44	2669.55564373	2671.30738098	0.0015	200	100	0.05	8744	2
45	2669.42930395	2669.70770906	0.0015	200	100	0.05	8744	2
46	2668.82852681	2670.98444175	0.0015	200	100	0.05	8744	2
47	2668.79697703	2670.20920564	0.0015	200	100	0.05	8744	2
48	2668.54952893	2669.88496308	0.0015	200	100	0.05	8744	2
49	2668.06430731	2669.59985958	0.0015	200	100	0.05	8744	2
50	2667.57961638	2668.33931439	0.0015	200	100	0.05	8744	2
51	2667.6683656	2668.64837728	0.0015	200	100	0.05	8744	2
52	2667.0271112	2668.14362471	0.0015	200	100	0.05	8744	2
53	2666.85772053	2668.96362398	0.0015	200	100	0.05	8744	2
54	2666.6271221	2667.82626384	0.0015	200	100	0.05	8744	2
55	2666.47956683	2669.867532	0.0015	200	100	0.05	8744	2
56	2665.365773	2666.37915739	0.0015	200	100	0.05	8744	2
57	2665.21180995	2667.66993214	0.0015	200	100	0.05	8744	2
58	2665.1243159	2665.95665874	0.0015	200	100	0.05	8744	2
59	2665.27306204	2666.28588447	0.0015	200	100	0.05	8744	2
60	2664.49400669	2664.82026115	0.0015	200	100	0.05	8744	2
61	2664.50832975	2665.98621843	0.0015	200	100	0.05	8744	2
62	2664.41374623	2665.86580061	0.0015	200	100	0.05	8744	2
63	2663.98929207	2663.96900161	0.0015	200	100	0.05	8744	2
64	2663.39724613	2664.08717548	0.0015	200	100	0.05	8744	2
65	2663.19665876	2666.30182597	0.0015	200	100	0.05	8744	2
66	2663.16103571	2664.98219174	0.0015	200	100	0.05	8744	2
67	2663.58987477	2665.53931924	0.0015	200	100	0.05	8744	2
68	2663.62409645	2663.94756905	0.0015	200	100	0.05	8744	2
