	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2951.74408945	2907.05768768	0.001	100	10	0.1	8513	2
1	2798.48919756	2796.1237905	0.001	100	10	0.1	8513	2
2	2765.51742896	2761.12055039	0.001	100	10	0.1	8513	2
3	2747.76208788	2745.97049586	0.001	100	10	0.1	8513	2
4	2734.43092579	2728.42847613	0.001	100	10	0.1	8513	2
5	2724.73807132	2719.89871245	0.001	100	10	0.1	8513	2
6	2718.69687876	2714.02044899	0.001	100	10	0.1	8513	2
7	2712.60219346	2707.04969966	0.001	100	10	0.1	8513	2
8	2708.39927538	2703.87678881	0.001	100	10	0.1	8513	2
9	2704.63419442	2698.78518239	0.001	100	10	0.1	8513	2
