	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	3023.47627619	2955.76077766	0.0005	100	100	0.01	3603	2
1	2839.62944557	2841.61095701	0.0005	100	100	0.01	3603	2
2	2796.6818212	2798.35950431	0.0005	100	100	0.01	3603	2
3	2776.08768033	2777.27771113	0.0005	100	100	0.01	3603	2
4	2763.38674936	2759.54547411	0.0005	100	100	0.01	3603	2
5	2753.44985098	2749.72084223	0.0005	100	100	0.01	3603	2
6	2745.19466367	2744.78792115	0.0005	100	100	0.01	3603	2
7	2738.39207381	2734.43427856	0.0005	100	100	0.01	3603	2
8	2732.32690754	2729.62227804	0.0005	100	100	0.01	3603	2
9	2727.16440447	2724.68619154	0.0005	100	100	0.01	3603	2
10	2722.82463908	2719.67787115	0.0005	100	100	0.01	3603	2
11	2719.39135177	2716.10253066	0.0005	100	100	0.01	3603	2
12	2715.5218693	2714.33543148	0.0005	100	100	0.01	3603	2
13	2712.35004807	2709.9036074	0.0005	100	100	0.01	3603	2
14	2710.020486	2710.53625465	0.0005	100	100	0.01	3603	2
15	2707.30305472	2706.62958125	0.0005	100	100	0.01	3603	2
16	2704.82370158	2705.38160907	0.0005	100	100	0.01	3603	2
17	2703.06243871	2702.24619318	0.0005	100	100	0.01	3603	2
18	2701.40560104	2699.92518467	0.0005	100	100	0.01	3603	2
19	2699.8901986	2698.20199906	0.0005	100	100	0.01	3603	2
20	2698.21869328	2697.13186768	0.0005	100	100	0.01	3603	2
21	2696.38292213	2695.38575619	0.0005	100	100	0.01	3603	2
22	2695.214263	2694.26545602	0.0005	100	100	0.01	3603	2
23	2694.09748603	2691.7368953	0.0005	100	100	0.01	3603	2
24	2692.86979197	2691.66511282	0.0005	100	100	0.01	3603	2
25	2691.51301226	2689.42065943	0.0005	100	100	0.01	3603	2
26	2690.31713618	2691.16235212	0.0005	100	100	0.01	3603	2
27	2689.24538937	2688.31041197	0.0005	100	100	0.01	3603	2
28	2688.35272477	2686.92252293	0.0005	100	100	0.01	3603	2
29	2687.42030555	2685.96109808	0.0005	100	100	0.01	3603	2
30	2686.40539158	2684.65006619	0.0005	100	100	0.01	3603	2
31	2685.8797912	2685.35097806	0.0005	100	100	0.01	3603	2
32	2684.87303427	2684.31954367	0.0005	100	100	0.01	3603	2
33	2683.74343904	2683.02928007	0.0005	100	100	0.01	3603	2
34	2682.90875428	2681.44830147	0.0005	100	100	0.01	3603	2
35	2682.34228897	2681.98561624	0.0005	100	100	0.01	3603	2
36	2681.51803412	2682.21603971	0.0005	100	100	0.01	3603	2
37	2680.70045551	2680.74738494	0.0005	100	100	0.01	3603	2
38	2680.20630674	2680.33180391	0.0005	100	100	0.01	3603	2
39	2679.72537059	2678.27192831	0.0005	100	100	0.01	3603	2
40	2678.81085788	2678.20619753	0.0005	100	100	0.01	3603	2
41	2678.19496508	2677.8073329	0.0005	100	100	0.01	3603	2
42	2677.69131324	2676.32934524	0.0005	100	100	0.01	3603	2
43	2676.92895342	2676.40685872	0.0005	100	100	0.01	3603	2
44	2676.3443018	2675.73834194	0.0005	100	100	0.01	3603	2
45	2676.08034473	2675.66614073	0.0005	100	100	0.01	3603	2
46	2675.08225819	2675.1893691	0.0005	100	100	0.01	3603	2
47	2675.01976891	2675.20365623	0.0005	100	100	0.01	3603	2
48	2674.22749481	2672.61737936	0.0005	100	100	0.01	3603	2
49	2673.61770774	2672.97230101	0.0005	100	100	0.01	3603	2
50	2673.07553931	2672.30919126	0.0005	100	100	0.01	3603	2
51	2672.76309748	2672.51073752	0.0005	100	100	0.01	3603	2
52	2672.15979833	2671.74631969	0.0005	100	100	0.01	3603	2
53	2671.96718569	2671.03947236	0.0005	100	100	0.01	3603	2
54	2671.12377408	2671.5238917	0.0005	100	100	0.01	3603	2
55	2671.18748695	2671.36853517	0.0005	100	100	0.01	3603	2
56	2670.54360925	2670.16203422	0.0005	100	100	0.01	3603	2
57	2670.30310169	2669.81811617	0.0005	100	100	0.01	3603	2
58	2669.95219393	2669.98283733	0.0005	100	100	0.01	3603	2
59	2669.61434039	2669.68559869	0.0005	100	100	0.01	3603	2
60	2669.46155204	2669.25151993	0.0005	100	100	0.01	3603	2
61	2668.87516535	2669.11139721	0.0005	100	100	0.01	3603	2
62	2668.60773521	2668.64291376	0.0005	100	100	0.01	3603	2
63	2668.09552995	2668.54093673	0.0005	100	100	0.01	3603	2
64	2668.19136003	2668.57463794	0.0005	100	100	0.01	3603	2
65	2667.54347838	2667.50729388	0.0005	100	100	0.01	3603	2
66	2667.02087468	2667.7461647	0.0005	100	100	0.01	3603	2
67	2667.08953324	2667.7026708	0.0005	100	100	0.01	3603	2
68	2666.56118979	2667.6473363	0.0005	100	100	0.01	3603	2
69	2666.5481732	2665.42849574	0.0005	100	100	0.01	3603	2
70	2666.07981158	2666.84072975	0.0005	100	100	0.01	3603	2
71	2666.01487512	2665.62435067	0.0005	100	100	0.01	3603	2
72	2665.89662446	2666.26994858	0.0005	100	100	0.01	3603	2
73	2665.60567453	2665.90113939	0.0005	100	100	0.01	3603	2
74	2665.17609176	2666.28095078	0.0005	100	100	0.01	3603	2
75	2665.20742582	2665.29458111	0.0005	100	100	0.01	3603	2
76	2665.08378702	2664.83313432	0.0005	100	100	0.01	3603	2
77	2664.61313515	2665.46922661	0.0005	100	100	0.01	3603	2
78	2664.47455748	2664.79284785	0.0005	100	100	0.01	3603	2
79	2664.15360839	2663.66396727	0.0005	100	100	0.01	3603	2
80	2663.98974321	2663.97882699	0.0005	100	100	0.01	3603	2
81	2663.79206437	2664.78195068	0.0005	100	100	0.01	3603	2
82	2663.58327563	2664.94727076	0.0005	100	100	0.01	3603	2
83	2663.55973742	2663.74915741	0.0005	100	100	0.01	3603	2
84	2663.06036231	2663.07310028	0.0005	100	100	0.01	3603	2
85	2663.118411	2663.63070019	0.0005	100	100	0.01	3603	2
86	2662.72398871	2663.79713921	0.0005	100	100	0.01	3603	2
87	2662.50248431	2663.64089808	0.0005	100	100	0.01	3603	2
88	2662.24575554	2662.65908119	0.0005	100	100	0.01	3603	2
89	2661.93323497	2662.55120418	0.0005	100	100	0.01	3603	2
90	2661.85059255	2662.39659407	0.0005	100	100	0.01	3603	2
91	2661.70605775	2662.31833744	0.0005	100	100	0.01	3603	2
92	2661.50441621	2662.81430748	0.0005	100	100	0.01	3603	2
93	2661.53385665	2661.38728826	0.0005	100	100	0.01	3603	2
94	2661.05382055	2661.49953273	0.0005	100	100	0.01	3603	2
95	2661.07123833	2661.51665291	0.0005	100	100	0.01	3603	2
96	2660.91399071	2661.94422624	0.0005	100	100	0.01	3603	2
97	2660.91657642	2661.4603764	0.0005	100	100	0.01	3603	2
98	2660.54536303	2661.05156969	0.0005	100	100	0.01	3603	2
99	2660.45134238	2661.13480064	0.0005	100	100	0.01	3603	2
