	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2884.63772921	2856.89078418	0.0025	100	10	1.0	2307	2
1	2760.02967998	2765.68767365	0.0025	100	10	1.0	2307	2
2	2734.00686221	2742.55027803	0.0025	100	10	1.0	2307	2
3	2718.99425742	2719.46637208	0.0025	100	10	1.0	2307	2
4	2709.45218698	2712.28724008	0.0025	100	10	1.0	2307	2
5	2702.91397543	2704.62517272	0.0025	100	10	1.0	2307	2
6	2697.7649346	2697.65848134	0.0025	100	10	1.0	2307	2
7	2693.69879772	2690.75579122	0.0025	100	10	1.0	2307	2
8	2690.69956428	2691.71266842	0.0025	100	10	1.0	2307	2
9	2687.74414822	2685.91301405	0.0025	100	10	1.0	2307	2
