	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2950.64992141	2896.46213066	0.001	100	50	0.01	6683	2
1	2794.10890366	2798.01721915	0.001	100	50	0.01	6683	2
2	2762.83134564	2769.3786313	0.001	100	50	0.01	6683	2
3	2746.24807177	2740.62162218	0.001	100	50	0.01	6683	2
4	2734.41484441	2729.72049306	0.001	100	50	0.01	6683	2
5	2724.98673292	2716.51813223	0.001	100	50	0.01	6683	2
6	2717.93948368	2710.60909211	0.001	100	50	0.01	6683	2
7	2712.22050002	2706.89587006	0.001	100	50	0.01	6683	2
8	2707.86267584	2702.0584159	0.001	100	50	0.01	6683	2
9	2704.28778878	2697.87503921	0.001	100	50	0.01	6683	2
10	2700.96979965	2697.55075464	0.001	100	50	0.01	6683	2
11	2698.62949081	2691.4648923	0.001	100	50	0.01	6683	2
12	2695.37219896	2689.16086253	0.001	100	50	0.01	6683	2
13	2693.9534953	2686.86780976	0.001	100	50	0.01	6683	2
14	2691.97638629	2687.22829016	0.001	100	50	0.01	6683	2
15	2690.43617205	2685.3932606	0.001	100	50	0.01	6683	2
16	2688.35139425	2683.88582668	0.001	100	50	0.01	6683	2
17	2687.13260413	2683.10624552	0.001	100	50	0.01	6683	2
18	2685.61259803	2679.66711636	0.001	100	50	0.01	6683	2
19	2684.32434732	2678.87297125	0.001	100	50	0.01	6683	2
20	2683.17830493	2678.91031496	0.001	100	50	0.01	6683	2
21	2682.00349811	2678.74574318	0.001	100	50	0.01	6683	2
22	2681.14373111	2676.91004935	0.001	100	50	0.01	6683	2
23	2679.90466258	2675.41000687	0.001	100	50	0.01	6683	2
24	2678.84965993	2675.59995388	0.001	100	50	0.01	6683	2
25	2678.0128874	2675.0509437	0.001	100	50	0.01	6683	2
26	2677.30221681	2673.33829908	0.001	100	50	0.01	6683	2
27	2676.23378121	2672.58541234	0.001	100	50	0.01	6683	2
28	2675.81593252	2671.35169507	0.001	100	50	0.01	6683	2
29	2675.00942487	2670.91303365	0.001	100	50	0.01	6683	2
30	2674.03733956	2669.34360062	0.001	100	50	0.01	6683	2
31	2673.79574629	2669.54843274	0.001	100	50	0.01	6683	2
32	2673.10097213	2669.08046137	0.001	100	50	0.01	6683	2
33	2672.36012164	2669.91760791	0.001	100	50	0.01	6683	2
34	2671.93845273	2668.60821965	0.001	100	50	0.01	6683	2
35	2671.21103645	2667.28755144	0.001	100	50	0.01	6683	2
36	2670.5338635	2667.85451039	0.001	100	50	0.01	6683	2
37	2670.22776671	2666.77167577	0.001	100	50	0.01	6683	2
38	2669.92225969	2667.26807761	0.001	100	50	0.01	6683	2
39	2669.38747662	2665.37498179	0.001	100	50	0.01	6683	2
40	2668.57789642	2665.07053703	0.001	100	50	0.01	6683	2
41	2668.30833568	2664.33536053	0.001	100	50	0.01	6683	2
42	2667.97686824	2666.17632088	0.001	100	50	0.01	6683	2
43	2667.52221376	2663.90205666	0.001	100	50	0.01	6683	2
44	2667.24469302	2666.05150107	0.001	100	50	0.01	6683	2
45	2666.76318808	2662.21965327	0.001	100	50	0.01	6683	2
46	2666.31003302	2663.63022825	0.001	100	50	0.01	6683	2
47	2666.06261345	2663.59241866	0.001	100	50	0.01	6683	2
48	2665.47488482	2661.97499636	0.001	100	50	0.01	6683	2
49	2665.19405232	2661.19918607	0.001	100	50	0.01	6683	2
