	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2945.89782133	2860.14598629	0.0005	50	10	0.1	2562	2
1	2800.36125255	2791.6378867	0.0005	50	10	0.1	2562	2
2	2771.78594913	2767.48787559	0.0005	50	10	0.1	2562	2
3	2753.98622466	2750.84826217	0.0005	50	10	0.1	2562	2
4	2741.77576276	2738.07304053	0.0005	50	10	0.1	2562	2
5	2731.70475999	2731.1617616	0.0005	50	10	0.1	2562	2
6	2724.46400566	2724.3311051	0.0005	50	10	0.1	2562	2
7	2718.56816202	2721.48798903	0.0005	50	10	0.1	2562	2
8	2714.06918195	2712.78080326	0.0005	50	10	0.1	2562	2
9	2709.6403805	2712.69387753	0.0005	50	10	0.1	2562	2
