	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2992.08204992	2982.21209798	0.0015	200	10	1.0	2523	2
1	2816.32447788	2872.36662173	0.0015	200	10	1.0	2523	2
2	2775.83861436	2806.29988731	0.0015	200	10	1.0	2523	2
3	2756.5155842	2783.97381673	0.0015	200	10	1.0	2523	2
4	2742.81593047	2763.68126718	0.0015	200	10	1.0	2523	2
5	2732.47432643	2749.96956458	0.0015	200	10	1.0	2523	2
6	2725.57680901	2742.97070686	0.0015	200	10	1.0	2523	2
7	2719.72460219	2734.80268489	0.0015	200	10	1.0	2523	2
8	2715.29774302	2730.61656151	0.0015	200	10	1.0	2523	2
9	2710.57138046	2727.91728721	0.0015	200	10	1.0	2523	2
