	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	3023.34479304	2944.97399832	0.0005	100	10	1.0	8103	2
1	2841.6907423	2834.5741618	0.0005	100	10	1.0	8103	2
2	2798.31519826	2786.36342689	0.0005	100	10	1.0	8103	2
3	2776.51927165	2767.26987669	0.0005	100	10	1.0	8103	2
4	2762.30917979	2762.87525394	0.0005	100	10	1.0	8103	2
5	2752.61080133	2742.29058056	0.0005	100	10	1.0	8103	2
6	2744.83471869	2740.02656185	0.0005	100	10	1.0	8103	2
7	2737.89393144	2732.27549752	0.0005	100	10	1.0	8103	2
8	2732.22429028	2723.90073046	0.0005	100	10	1.0	8103	2
9	2727.08914556	2719.99881337	0.0005	100	10	1.0	8103	2
