	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2921.43168749	2914.28495552	0.0015	100	100	1.0	5419	2
1	2779.14657808	2792.66048722	0.0015	100	100	1.0	5419	2
2	2750.12038379	2759.15357799	0.0015	100	100	1.0	5419	2
3	2732.72846663	2745.07340744	0.0015	100	100	1.0	5419	2
4	2721.64136819	2732.22675669	0.0015	100	100	1.0	5419	2
5	2713.18326991	2726.53864051	0.0015	100	100	1.0	5419	2
6	2707.00188382	2722.40645166	0.0015	100	100	1.0	5419	2
7	2701.75586874	2715.00127812	0.0015	100	100	1.0	5419	2
8	2698.20836556	2711.47593931	0.0015	100	100	1.0	5419	2
9	2694.4451303	2706.2852076	0.0015	100	100	1.0	5419	2
10	2691.89392439	2704.3726739	0.0015	100	100	1.0	5419	2
11	2689.37239348	2698.83010287	0.0015	100	100	1.0	5419	2
12	2687.10503029	2696.81878931	0.0015	100	100	1.0	5419	2
13	2685.46100639	2696.96404271	0.0015	100	100	1.0	5419	2
14	2683.11970682	2697.010576	0.0015	100	100	1.0	5419	2
15	2682.19144012	2693.57012438	0.0015	100	100	1.0	5419	2
16	2680.37463321	2690.49714734	0.0015	100	100	1.0	5419	2
17	2679.13186161	2691.95288926	0.0015	100	100	1.0	5419	2
18	2678.37397533	2690.93742858	0.0015	100	100	1.0	5419	2
19	2677.01378465	2690.38363828	0.0015	100	100	1.0	5419	2
20	2676.04221138	2692.52249408	0.0015	100	100	1.0	5419	2
21	2675.32493045	2688.00960831	0.0015	100	100	1.0	5419	2
22	2673.58978155	2687.22653636	0.0015	100	100	1.0	5419	2
23	2673.2071018	2685.20903152	0.0015	100	100	1.0	5419	2
24	2672.43259304	2684.34231503	0.0015	100	100	1.0	5419	2
25	2671.31334883	2684.491407	0.0015	100	100	1.0	5419	2
26	2670.40951072	2684.14737271	0.0015	100	100	1.0	5419	2
27	2670.23121388	2682.23256985	0.0015	100	100	1.0	5419	2
28	2669.03147785	2681.76869753	0.0015	100	100	1.0	5419	2
29	2668.40708207	2682.80018	0.0015	100	100	1.0	5419	2
30	2667.71838658	2679.70797887	0.0015	100	100	1.0	5419	2
31	2667.52299131	2683.4895533	0.0015	100	100	1.0	5419	2
32	2667.34795971	2680.81716341	0.0015	100	100	1.0	5419	2
33	2666.26450719	2677.84915937	0.0015	100	100	1.0	5419	2
34	2665.56119923	2677.45827529	0.0015	100	100	1.0	5419	2
35	2665.25245847	2678.62015453	0.0015	100	100	1.0	5419	2
36	2664.83360101	2678.39962039	0.0015	100	100	1.0	5419	2
37	2664.60976861	2676.47742376	0.0015	100	100	1.0	5419	2
38	2663.8524453	2676.74484924	0.0015	100	100	1.0	5419	2
39	2663.49227755	2676.84678379	0.0015	100	100	1.0	5419	2
40	2663.14840241	2677.22081983	0.0015	100	100	1.0	5419	2
41	2662.94947967	2675.80005723	0.0015	100	100	1.0	5419	2
42	2663.02260955	2676.23595048	0.0015	100	100	1.0	5419	2
43	2662.46451462	2677.00092241	0.0015	100	100	1.0	5419	2
44	2662.02704631	2675.90023611	0.0015	100	100	1.0	5419	2
45	2661.67951484	2676.82434619	0.0015	100	100	1.0	5419	2
46	2661.3705261	2674.5385238	0.0015	100	100	1.0	5419	2
47	2660.81737298	2674.89033138	0.0015	100	100	1.0	5419	2
