	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	3058.66868885	2984.95178993	0.0005	128	10	1.0	3073	2
1	2856.18741527	2872.24044771	0.0005	128	10	1.0	3073	2
2	2807.53265195	2814.29438971	0.0005	128	10	1.0	3073	2
3	2783.85816496	2789.37249557	0.0005	128	10	1.0	3073	2
4	2769.73030582	2766.31720729	0.0005	128	10	1.0	3073	2
5	2759.08550859	2756.13734614	0.0005	128	10	1.0	3073	2
6	2750.6440758	2745.56124709	0.0005	128	10	1.0	3073	2
7	2743.42050148	2738.60490345	0.0005	128	10	1.0	3073	2
8	2737.86845611	2738.92482663	0.0005	128	10	1.0	3073	2
9	2732.20074644	2728.40785629	0.0005	128	10	1.0	3073	2
