	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2949.3103073	2849.48568066	0.0005	50	100	1.0	4778	2
1	2804.69268062	2781.76044903	0.0005	50	100	1.0	4778	2
2	2774.58095019	2760.18633065	0.0005	50	100	1.0	4778	2
3	2756.69974907	2739.23643036	0.0005	50	100	1.0	4778	2
4	2744.22758277	2731.99034034	0.0005	50	100	1.0	4778	2
5	2734.91940805	2720.15481597	0.0005	50	100	1.0	4778	2
6	2727.0163763	2717.99732005	0.0005	50	100	1.0	4778	2
7	2721.33239859	2715.97911314	0.0005	50	100	1.0	4778	2
8	2716.06551245	2706.89919046	0.0005	50	100	1.0	4778	2
9	2711.649298	2703.86993747	0.0005	50	100	1.0	4778	2
10	2707.70533396	2699.91034391	0.0005	50	100	1.0	4778	2
11	2704.404927	2696.65027392	0.0005	50	100	1.0	4778	2
12	2702.10653466	2694.99681544	0.0005	50	100	1.0	4778	2
13	2699.78677531	2691.46925789	0.0005	50	100	1.0	4778	2
14	2697.56778216	2692.29945552	0.0005	50	100	1.0	4778	2
15	2695.62589097	2688.39896033	0.0005	50	100	1.0	4778	2
16	2693.74607591	2687.65224992	0.0005	50	100	1.0	4778	2
17	2692.70160693	2684.80885563	0.0005	50	100	1.0	4778	2
18	2690.51238086	2683.3789576	0.0005	50	100	1.0	4778	2
19	2689.66696514	2683.27238578	0.0005	50	100	1.0	4778	2
20	2687.99642714	2683.78919461	0.0005	50	100	1.0	4778	2
21	2686.60233637	2680.90322555	0.0005	50	100	1.0	4778	2
22	2685.66998775	2680.73627351	0.0005	50	100	1.0	4778	2
23	2683.93760279	2680.24426433	0.0005	50	100	1.0	4778	2
24	2683.34133515	2680.32802043	0.0005	50	100	1.0	4778	2
25	2682.25200705	2679.47625254	0.0005	50	100	1.0	4778	2
26	2681.21151993	2675.89596668	0.0005	50	100	1.0	4778	2
27	2680.15645246	2675.43356668	0.0005	50	100	1.0	4778	2
28	2679.32770164	2674.20762036	0.0005	50	100	1.0	4778	2
29	2678.59071659	2675.46537451	0.0005	50	100	1.0	4778	2
30	2677.57910244	2673.68816614	0.0005	50	100	1.0	4778	2
31	2676.81836371	2672.52882587	0.0005	50	100	1.0	4778	2
32	2676.3950137	2673.14259166	0.0005	50	100	1.0	4778	2
33	2675.28752939	2670.28533737	0.0005	50	100	1.0	4778	2
34	2674.81006733	2671.78122946	0.0005	50	100	1.0	4778	2
35	2673.99053052	2670.5681017	0.0005	50	100	1.0	4778	2
36	2673.63349004	2670.97594818	0.0005	50	100	1.0	4778	2
37	2673.28107597	2669.66536536	0.0005	50	100	1.0	4778	2
38	2672.40049938	2667.92677929	0.0005	50	100	1.0	4778	2
39	2671.79168458	2668.55315077	0.0005	50	100	1.0	4778	2
40	2671.43958429	2667.80749302	0.0005	50	100	1.0	4778	2
41	2670.99876348	2668.06693234	0.0005	50	100	1.0	4778	2
42	2670.16247778	2668.33652614	0.0005	50	100	1.0	4778	2
43	2669.8880917	2666.42046337	0.0005	50	100	1.0	4778	2
44	2669.73514876	2665.8924941	0.0005	50	100	1.0	4778	2
45	2669.25762428	2665.87948136	0.0005	50	100	1.0	4778	2
46	2668.44360665	2664.97526104	0.0005	50	100	1.0	4778	2
47	2668.28977384	2665.23767393	0.0005	50	100	1.0	4778	2
48	2667.90120407	2666.39109834	0.0005	50	100	1.0	4778	2
49	2667.48794306	2663.67181618	0.0005	50	100	1.0	4778	2
50	2666.99122336	2664.73460654	0.0005	50	100	1.0	4778	2
51	2666.88671058	2664.35722301	0.0005	50	100	1.0	4778	2
52	2666.61839835	2663.26298567	0.0005	50	100	1.0	4778	2
53	2665.99650513	2663.27666361	0.0005	50	100	1.0	4778	2
54	2665.75665871	2663.88735828	0.0005	50	100	1.0	4778	2
55	2665.40416411	2663.30388459	0.0005	50	100	1.0	4778	2
56	2665.22311533	2662.48037726	0.0005	50	100	1.0	4778	2
57	2664.72897911	2662.60027038	0.0005	50	100	1.0	4778	2
58	2664.61644823	2663.83093752	0.0005	50	100	1.0	4778	2
59	2664.36282593	2661.73026382	0.0005	50	100	1.0	4778	2
60	2663.86894016	2661.65118793	0.0005	50	100	1.0	4778	2
61	2663.60491786	2662.00289841	0.0005	50	100	1.0	4778	2
62	2663.59367087	2662.52344263	0.0005	50	100	1.0	4778	2
63	2663.37856173	2661.06608275	0.0005	50	100	1.0	4778	2
64	2662.94841583	2660.4747905	0.0005	50	100	1.0	4778	2
65	2662.83846958	2660.660209	0.0005	50	100	1.0	4778	2
66	2662.53094854	2659.94098939	0.0005	50	100	1.0	4778	2
67	2662.51549506	2660.43429863	0.0005	50	100	1.0	4778	2
68	2662.1841504	2660.5549209	0.0005	50	100	1.0	4778	2
69	2661.87928747	2658.46906743	0.0005	50	100	1.0	4778	2
70	2661.67475447	2659.7244586	0.0005	50	100	1.0	4778	2
71	2661.41065519	2659.49130663	0.0005	50	100	1.0	4778	2
72	2661.28687278	2658.63607082	0.0005	50	100	1.0	4778	2
73	2660.85674957	2659.17057027	0.0005	50	100	1.0	4778	2
74	2660.97367711	2658.4629289	0.0005	50	100	1.0	4778	2
75	2660.77835266	2658.43094648	0.0005	50	100	1.0	4778	2
76	2660.51420549	2657.75658433	0.0005	50	100	1.0	4778	2
77	2660.17904241	2658.585607	0.0005	50	100	1.0	4778	2
