	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2942.89056558	2955.42742255	0.0015	128	10	0.05	5007	2
1	2788.32890089	2814.50215665	0.0015	128	10	0.05	5007	2
2	2756.04157796	2769.96203076	0.0015	128	10	0.05	5007	2
3	2738.36250116	2744.74436002	0.0015	128	10	0.05	5007	2
4	2725.9835593	2727.65563942	0.0015	128	10	0.05	5007	2
5	2717.30391939	2720.05566826	0.0015	128	10	0.05	5007	2
6	2710.29208724	2712.4061487	0.0015	128	10	0.05	5007	2
7	2705.16024615	2706.17635682	0.0015	128	10	0.05	5007	2
8	2701.71314805	2703.79544843	0.0015	128	10	0.05	5007	2
9	2697.49375959	2698.53119958	0.0015	128	10	0.05	5007	2
