	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2946.79008258	2844.41054603	0.0005	50	50	0.01	2561	2
1	2801.63760938	2775.48134168	0.0005	50	50	0.01	2561	2
2	2772.61198844	2748.4803119	0.0005	50	50	0.01	2561	2
3	2755.3990919	2734.47987124	0.0005	50	50	0.01	2561	2
4	2743.22959977	2726.86612131	0.0005	50	50	0.01	2561	2
5	2733.64619381	2716.03601751	0.0005	50	50	0.01	2561	2
6	2726.47473579	2709.92545962	0.0005	50	50	0.01	2561	2
7	2720.34190887	2704.7183112	0.0005	50	50	0.01	2561	2
8	2716.40723025	2702.8135872	0.0005	50	50	0.01	2561	2
9	2711.59079751	2698.85572596	0.0005	50	50	0.01	2561	2
10	2708.17645228	2694.24070585	0.0005	50	50	0.01	2561	2
11	2704.96783735	2694.22370984	0.0005	50	50	0.01	2561	2
12	2702.30549127	2688.16908395	0.0005	50	50	0.01	2561	2
13	2699.63320829	2687.83968317	0.0005	50	50	0.01	2561	2
14	2697.39738811	2685.34472983	0.0005	50	50	0.01	2561	2
15	2695.41883799	2682.7738833	0.0005	50	50	0.01	2561	2
16	2693.29307493	2681.34268568	0.0005	50	50	0.01	2561	2
17	2691.96593762	2680.04259997	0.0005	50	50	0.01	2561	2
18	2690.46363425	2679.92267791	0.0005	50	50	0.01	2561	2
19	2688.72130195	2676.78208745	0.0005	50	50	0.01	2561	2
20	2687.12178862	2676.46761379	0.0005	50	50	0.01	2561	2
21	2685.70309668	2676.32468089	0.0005	50	50	0.01	2561	2
22	2684.69371258	2674.30694125	0.0005	50	50	0.01	2561	2
23	2683.73231826	2671.72704611	0.0005	50	50	0.01	2561	2
24	2682.49810388	2672.2864199	0.0005	50	50	0.01	2561	2
25	2681.55441314	2669.59112467	0.0005	50	50	0.01	2561	2
26	2680.13488371	2669.75046027	0.0005	50	50	0.01	2561	2
27	2679.26342416	2668.66991254	0.0005	50	50	0.01	2561	2
28	2678.53556192	2667.36002153	0.0005	50	50	0.01	2561	2
29	2677.64125879	2667.94731557	0.0005	50	50	0.01	2561	2
30	2677.29721622	2667.38654416	0.0005	50	50	0.01	2561	2
31	2676.44847455	2666.83586328	0.0005	50	50	0.01	2561	2
32	2675.77918288	2666.07795648	0.0005	50	50	0.01	2561	2
33	2675.53737359	2666.30377909	0.0005	50	50	0.01	2561	2
34	2674.36100407	2664.69274506	0.0005	50	50	0.01	2561	2
35	2673.90747828	2664.16513522	0.0005	50	50	0.01	2561	2
36	2673.45638626	2663.19924162	0.0005	50	50	0.01	2561	2
37	2672.91445064	2663.20305358	0.0005	50	50	0.01	2561	2
38	2672.17299582	2663.19660369	0.0005	50	50	0.01	2561	2
39	2671.38396504	2664.46265489	0.0005	50	50	0.01	2561	2
40	2671.24250906	2661.78867131	0.0005	50	50	0.01	2561	2
41	2670.78894983	2661.21937506	0.0005	50	50	0.01	2561	2
42	2670.27838144	2662.88249834	0.0005	50	50	0.01	2561	2
43	2669.72345458	2661.18692583	0.0005	50	50	0.01	2561	2
44	2669.34213597	2660.27820641	0.0005	50	50	0.01	2561	2
45	2668.9024629	2659.89881655	0.0005	50	50	0.01	2561	2
46	2668.5910735	2658.85156577	0.0005	50	50	0.01	2561	2
47	2668.22320748	2659.45530546	0.0005	50	50	0.01	2561	2
48	2667.70158963	2658.14014325	0.0005	50	50	0.01	2561	2
49	2667.22528917	2659.35812395	0.0005	50	50	0.01	2561	2
