	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2918.26209099	2919.24611196	0.002	128	50	0.1	1894	2
1	2774.4666592	2784.94987181	0.002	128	50	0.1	1894	2
2	2745.25268721	2759.01878296	0.002	128	50	0.1	1894	2
3	2729.06167032	2732.07806478	0.002	128	50	0.1	1894	2
4	2717.58422945	2723.76640644	0.002	128	50	0.1	1894	2
5	2709.32046182	2713.218532	0.002	128	50	0.1	1894	2
6	2703.06558671	2710.88495468	0.002	128	50	0.1	1894	2
7	2698.72066596	2702.02660293	0.002	128	50	0.1	1894	2
8	2695.37363807	2697.30165231	0.002	128	50	0.1	1894	2
9	2691.83300989	2696.05020568	0.002	128	50	0.1	1894	2
10	2688.81208548	2692.68593293	0.002	128	50	0.1	1894	2
11	2687.19934436	2691.80382904	0.002	128	50	0.1	1894	2
12	2684.51381953	2686.8358278	0.002	128	50	0.1	1894	2
13	2682.62482399	2688.954018	0.002	128	50	0.1	1894	2
14	2681.36390256	2684.27984304	0.002	128	50	0.1	1894	2
15	2679.46892536	2683.96475179	0.002	128	50	0.1	1894	2
16	2678.31433584	2681.0797789	0.002	128	50	0.1	1894	2
17	2677.27249025	2681.73287561	0.002	128	50	0.1	1894	2
18	2675.93505491	2682.60748489	0.002	128	50	0.1	1894	2
19	2674.7401568	2682.98643689	0.002	128	50	0.1	1894	2
20	2673.54957263	2677.17227132	0.002	128	50	0.1	1894	2
21	2673.16217883	2678.3596901	0.002	128	50	0.1	1894	2
22	2672.46223298	2675.60557985	0.002	128	50	0.1	1894	2
23	2671.13708809	2677.88409202	0.002	128	50	0.1	1894	2
24	2670.62239766	2677.24940949	0.002	128	50	0.1	1894	2
25	2669.47926778	2676.45762363	0.002	128	50	0.1	1894	2
26	2669.15388902	2674.24206286	0.002	128	50	0.1	1894	2
27	2668.23513772	2674.22316227	0.002	128	50	0.1	1894	2
28	2667.63963894	2674.28828713	0.002	128	50	0.1	1894	2
29	2667.08800708	2672.34412858	0.002	128	50	0.1	1894	2
30	2666.53431049	2672.2666179	0.002	128	50	0.1	1894	2
31	2666.19282233	2671.58791723	0.002	128	50	0.1	1894	2
32	2665.52339564	2671.55870812	0.002	128	50	0.1	1894	2
33	2665.29006119	2674.79448308	0.002	128	50	0.1	1894	2
34	2664.55734566	2671.55366659	0.002	128	50	0.1	1894	2
35	2664.50063648	2669.93564584	0.002	128	50	0.1	1894	2
36	2663.7943347	2668.42570049	0.002	128	50	0.1	1894	2
37	2663.38715806	2669.268058	0.002	128	50	0.1	1894	2
38	2663.82314908	2671.0173872	0.002	128	50	0.1	1894	2
39	2663.03743892	2670.44314511	0.002	128	50	0.1	1894	2
40	2662.30848873	2667.08608221	0.002	128	50	0.1	1894	2
41	2662.18947079	2668.1026763	0.002	128	50	0.1	1894	2
42	2661.88712154	2668.0714221	0.002	128	50	0.1	1894	2
43	2661.68389111	2667.50244561	0.002	128	50	0.1	1894	2
44	2661.09516699	2666.77258231	0.002	128	50	0.1	1894	2
45	2661.15609083	2665.79178166	0.002	128	50	0.1	1894	2
46	2660.74207584	2667.98295357	0.002	128	50	0.1	1894	2
47	2660.92148271	2665.17006752	0.002	128	50	0.1	1894	2
48	2660.0546862	2668.35755398	0.002	128	50	0.1	1894	2
49	2660.36724902	2668.38112546	0.002	128	50	0.1	1894	2
