	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2949.63722322	2896.31589276	0.0015	128	10	0.1	3646	2
1	2790.37864092	2793.42270265	0.0015	128	10	0.1	3646	2
2	2757.72333745	2758.67739174	0.0015	128	10	0.1	3646	2
3	2740.08601189	2735.21287335	0.0015	128	10	0.1	3646	2
4	2727.81779072	2725.64966147	0.0015	128	10	0.1	3646	2
5	2719.79400466	2718.62566333	0.0015	128	10	0.1	3646	2
6	2712.05659697	2708.35670673	0.0015	128	10	0.1	3646	2
7	2707.33272529	2702.31921643	0.0015	128	10	0.1	3646	2
8	2703.27294022	2699.70296769	0.0015	128	10	0.1	3646	2
9	2699.48060087	2693.81511179	0.0015	128	10	0.1	3646	2
