	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	3058.90412984	3023.04727739	0.0005	128	100	0.1	9464	2
1	2859.39629706	2872.78910358	0.0005	128	100	0.1	9464	2
2	2809.31633153	2823.62967928	0.0005	128	100	0.1	9464	2
3	2786.26775927	2796.33773564	0.0005	128	100	0.1	9464	2
4	2771.49253936	2775.61064939	0.0005	128	100	0.1	9464	2
5	2760.94870298	2768.41817788	0.0005	128	100	0.1	9464	2
6	2752.20022421	2753.80973043	0.0005	128	100	0.1	9464	2
7	2744.61754197	2749.50249276	0.0005	128	100	0.1	9464	2
8	2737.98310136	2739.5445531	0.0005	128	100	0.1	9464	2
9	2733.01906229	2735.33834856	0.0005	128	100	0.1	9464	2
10	2728.48032683	2731.03278673	0.0005	128	100	0.1	9464	2
11	2724.44123263	2726.52741517	0.0005	128	100	0.1	9464	2
12	2720.61210944	2725.94907031	0.0005	128	100	0.1	9464	2
13	2717.86984667	2720.71408005	0.0005	128	100	0.1	9464	2
14	2714.18602818	2718.05507075	0.0005	128	100	0.1	9464	2
15	2711.86793945	2718.3854565	0.0005	128	100	0.1	9464	2
16	2709.10197857	2714.82133341	0.0005	128	100	0.1	9464	2
17	2707.31373901	2711.61712635	0.0005	128	100	0.1	9464	2
18	2705.64322311	2710.85125067	0.0005	128	100	0.1	9464	2
19	2703.33236692	2707.38347864	0.0005	128	100	0.1	9464	2
20	2701.59606746	2705.0012179	0.0005	128	100	0.1	9464	2
21	2700.34526475	2704.20679925	0.0005	128	100	0.1	9464	2
22	2698.61410499	2702.71558691	0.0005	128	100	0.1	9464	2
23	2697.40383427	2700.60733738	0.0005	128	100	0.1	9464	2
24	2695.84107467	2698.73238593	0.0005	128	100	0.1	9464	2
25	2694.37909447	2699.35370935	0.0005	128	100	0.1	9464	2
26	2693.19677854	2696.49276307	0.0005	128	100	0.1	9464	2
27	2692.20788083	2696.52092981	0.0005	128	100	0.1	9464	2
28	2691.42505236	2695.96248917	0.0005	128	100	0.1	9464	2
29	2690.40862117	2694.86713195	0.0005	128	100	0.1	9464	2
30	2689.20796497	2693.99221971	0.0005	128	100	0.1	9464	2
31	2688.04892087	2693.28065809	0.0005	128	100	0.1	9464	2
32	2687.23555073	2692.36649196	0.0005	128	100	0.1	9464	2
33	2686.40950766	2691.52974081	0.0005	128	100	0.1	9464	2
34	2685.85846359	2690.48874152	0.0005	128	100	0.1	9464	2
35	2684.83300683	2688.76984541	0.0005	128	100	0.1	9464	2
36	2684.2686124	2689.42254207	0.0005	128	100	0.1	9464	2
37	2683.39837315	2688.95409829	0.0005	128	100	0.1	9464	2
38	2682.89722476	2688.10808801	0.0005	128	100	0.1	9464	2
39	2682.22284831	2686.83101688	0.0005	128	100	0.1	9464	2
40	2681.62876064	2686.72246533	0.0005	128	100	0.1	9464	2
41	2680.76375116	2686.36265293	0.0005	128	100	0.1	9464	2
42	2680.27575887	2685.95873837	0.0005	128	100	0.1	9464	2
43	2679.60587209	2685.42600018	0.0005	128	100	0.1	9464	2
44	2679.0874912	2684.47417524	0.0005	128	100	0.1	9464	2
45	2678.41927652	2684.92027105	0.0005	128	100	0.1	9464	2
46	2677.89722152	2683.78973237	0.0005	128	100	0.1	9464	2
47	2677.35354016	2682.72200505	0.0005	128	100	0.1	9464	2
48	2676.93261859	2682.19996518	0.0005	128	100	0.1	9464	2
49	2676.43066969	2681.50246381	0.0005	128	100	0.1	9464	2
50	2675.94904591	2681.41328526	0.0005	128	100	0.1	9464	2
51	2675.62546214	2681.75005462	0.0005	128	100	0.1	9464	2
52	2675.26242866	2680.50458686	0.0005	128	100	0.1	9464	2
53	2674.58098002	2679.23020734	0.0005	128	100	0.1	9464	2
