	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2955.0635497	2897.04329598	0.001	100	10	1.0	5570	2
1	2797.14762758	2795.38152644	0.001	100	10	1.0	5570	2
2	2765.77875599	2762.2288788	0.001	100	10	1.0	5570	2
3	2748.01251518	2743.36150084	0.001	100	10	1.0	5570	2
4	2735.44538432	2730.73534503	0.001	100	10	1.0	5570	2
5	2726.26675233	2717.22199992	0.001	100	10	1.0	5570	2
6	2719.06791192	2711.40731479	0.001	100	10	1.0	5570	2
7	2713.77383179	2709.88349031	0.001	100	10	1.0	5570	2
8	2709.08815137	2702.55562018	0.001	100	10	1.0	5570	2
9	2704.99651727	2699.80806019	0.001	100	10	1.0	5570	2
