	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2972.96614566	3072.09881627	0.002	200	10	0.01	2764	2
1	2802.54024119	2851.89229571	0.002	200	10	0.01	2764	2
2	2765.54080025	2790.7177613	0.002	200	10	0.01	2764	2
3	2746.47181106	2764.08042123	0.002	200	10	0.01	2764	2
4	2734.22380088	2742.60624505	0.002	200	10	0.01	2764	2
5	2724.69618501	2734.56124522	0.002	200	10	0.01	2764	2
6	2717.19343117	2723.48242748	0.002	200	10	0.01	2764	2
7	2711.12486459	2715.19076065	0.002	200	10	0.01	2764	2
8	2707.63058118	2709.41746413	0.002	200	10	0.01	2764	2
9	2703.88504652	2705.51342307	0.002	200	10	0.01	2764	2
