	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2919.85657266	2916.25127205	0.002	128	10	1.0	1069	2
1	2776.49337687	2799.17925944	0.002	128	10	1.0	1069	2
2	2747.37934979	2753.46272304	0.002	128	10	1.0	1069	2
3	2731.16081307	2738.55385658	0.002	128	10	1.0	1069	2
4	2720.02677787	2723.62285968	0.002	128	10	1.0	1069	2
5	2711.30972342	2721.45922805	0.002	128	10	1.0	1069	2
6	2705.42682719	2707.86361548	0.002	128	10	1.0	1069	2
7	2701.31032797	2705.63025766	0.002	128	10	1.0	1069	2
8	2697.29010032	2701.64565159	0.002	128	10	1.0	1069	2
9	2693.89591808	2700.46742473	0.002	128	10	1.0	1069	2
