	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2885.7671163	2804.39922174	0.001	50	100	0.05	8575	2
1	2769.45720796	2754.14539018	0.001	50	100	0.05	8575	2
2	2743.90825925	2728.97691634	0.001	50	100	0.05	8575	2
3	2727.88443421	2715.37022829	0.001	50	100	0.05	8575	2
4	2717.44346797	2708.96326827	0.001	50	100	0.05	8575	2
5	2710.86980037	2701.49062416	0.001	50	100	0.05	8575	2
6	2705.50136146	2695.72726738	0.001	50	100	0.05	8575	2
7	2701.04377353	2691.49406967	0.001	50	100	0.05	8575	2
8	2697.87880626	2688.56648094	0.001	50	100	0.05	8575	2
9	2694.66637339	2685.81211768	0.001	50	100	0.05	8575	2
10	2692.56767621	2686.23926435	0.001	50	100	0.05	8575	2
11	2689.94341125	2682.70980129	0.001	50	100	0.05	8575	2
12	2687.7726308	2680.8252518	0.001	50	100	0.05	8575	2
13	2686.20216753	2678.95501977	0.001	50	100	0.05	8575	2
14	2684.43428719	2677.71728796	0.001	50	100	0.05	8575	2
15	2682.74088318	2676.91322411	0.001	50	100	0.05	8575	2
16	2681.27011111	2675.73016999	0.001	50	100	0.05	8575	2
17	2679.95764304	2675.09548699	0.001	50	100	0.05	8575	2
18	2678.52155946	2672.89085374	0.001	50	100	0.05	8575	2
19	2677.3415214	2670.98246622	0.001	50	100	0.05	8575	2
20	2676.15657234	2669.46932557	0.001	50	100	0.05	8575	2
21	2675.3503384	2668.88480857	0.001	50	100	0.05	8575	2
22	2674.32834564	2668.15800847	0.001	50	100	0.05	8575	2
23	2673.63147135	2667.43865255	0.001	50	100	0.05	8575	2
24	2672.70414021	2666.47236216	0.001	50	100	0.05	8575	2
25	2672.01983883	2666.06450401	0.001	50	100	0.05	8575	2
26	2671.27465582	2669.24050466	0.001	50	100	0.05	8575	2
27	2670.62489797	2666.305025	0.001	50	100	0.05	8575	2
28	2669.85943465	2665.33738274	0.001	50	100	0.05	8575	2
29	2669.41276871	2664.15505964	0.001	50	100	0.05	8575	2
30	2668.81595498	2664.1292853	0.001	50	100	0.05	8575	2
31	2668.22019272	2663.06996566	0.001	50	100	0.05	8575	2
32	2667.69372524	2662.3319897	0.001	50	100	0.05	8575	2
33	2667.08166453	2662.58027418	0.001	50	100	0.05	8575	2
34	2666.78389112	2663.13186021	0.001	50	100	0.05	8575	2
35	2666.33284462	2661.30831133	0.001	50	100	0.05	8575	2
36	2665.88057208	2662.89212299	0.001	50	100	0.05	8575	2
37	2665.36808457	2661.74066524	0.001	50	100	0.05	8575	2
38	2664.85301676	2660.86739476	0.001	50	100	0.05	8575	2
39	2665.06653899	2660.65536587	0.001	50	100	0.05	8575	2
40	2664.23798718	2660.85368554	0.001	50	100	0.05	8575	2
41	2664.02913954	2660.67919782	0.001	50	100	0.05	8575	2
42	2663.49558327	2659.06958708	0.001	50	100	0.05	8575	2
43	2663.04653051	2658.74138086	0.001	50	100	0.05	8575	2
44	2662.81598079	2658.13395991	0.001	50	100	0.05	8575	2
45	2662.64395694	2658.94625639	0.001	50	100	0.05	8575	2
46	2662.43558871	2656.96165125	0.001	50	100	0.05	8575	2
47	2662.2208319	2658.18892937	0.001	50	100	0.05	8575	2
48	2661.66787784	2657.92300141	0.001	50	100	0.05	8575	2
49	2661.52323872	2657.54526171	0.001	50	100	0.05	8575	2
50	2661.53277305	2659.69272031	0.001	50	100	0.05	8575	2
51	2661.17602075	2657.78499847	0.001	50	100	0.05	8575	2
52	2660.74175226	2657.19603325	0.001	50	100	0.05	8575	2
53	2661.07542913	2656.93095862	0.001	50	100	0.05	8575	2
54	2660.75843337	2655.21050524	0.001	50	100	0.05	8575	2
55	2660.62218617	2655.98390586	0.001	50	100	0.05	8575	2
56	2660.0323578	2658.67094559	0.001	50	100	0.05	8575	2
57	2660.14273668	2655.52075522	0.001	50	100	0.05	8575	2
58	2659.68537007	2655.22343302	0.001	50	100	0.05	8575	2
59	2659.44347824	2655.61902626	0.001	50	100	0.05	8575	2
60	2659.3056879	2657.20556407	0.001	50	100	0.05	8575	2
61	2659.35935518	2655.07608225	0.001	50	100	0.05	8575	2
62	2659.45735157	2656.37332089	0.001	50	100	0.05	8575	2
63	2658.96990763	2656.3214165	0.001	50	100	0.05	8575	2
64	2658.97804086	2654.64993035	0.001	50	100	0.05	8575	2
65	2658.69207596	2653.53281147	0.001	50	100	0.05	8575	2
66	2658.5498917	2653.15284697	0.001	50	100	0.05	8575	2
67	2658.34763848	2655.24852535	0.001	50	100	0.05	8575	2
68	2658.14267534	2654.35274026	0.001	50	100	0.05	8575	2
69	2657.94810659	2653.55727175	0.001	50	100	0.05	8575	2
70	2657.88959698	2653.76517686	0.001	50	100	0.05	8575	2
71	2657.98015352	2654.90222845	0.001	50	100	0.05	8575	2
72	2657.79020285	2653.57994789	0.001	50	100	0.05	8575	2
73	2657.60191461	2654.54062724	0.001	50	100	0.05	8575	2
74	2657.47446958	2653.78965114	0.001	50	100	0.05	8575	2
75	2657.31051056	2652.74570723	0.001	50	100	0.05	8575	2
76	2657.2810387	2654.05980372	0.001	50	100	0.05	8575	2
77	2657.17519864	2653.09531801	0.001	50	100	0.05	8575	2
78	2657.18699445	2653.15968057	0.001	50	100	0.05	8575	2
79	2657.01655706	2652.78291931	0.001	50	100	0.05	8575	2
80	2656.7734819	2653.83507344	0.001	50	100	0.05	8575	2
81	2656.91905365	2653.31318154	0.001	50	100	0.05	8575	2
82	2656.6866255	2654.13710013	0.001	50	100	0.05	8575	2
83	2656.80708466	2652.27122716	0.001	50	100	0.05	8575	2
84	2656.36013245	2652.76455181	0.001	50	100	0.05	8575	2
85	2656.28297359	2651.73538331	0.001	50	100	0.05	8575	2
86	2656.41468529	2651.75403416	0.001	50	100	0.05	8575	2
87	2656.35662876	2652.5616308	0.001	50	100	0.05	8575	2
88	2656.08628059	2653.10447865	0.001	50	100	0.05	8575	2
89	2655.92028086	2651.60431713	0.001	50	100	0.05	8575	2
90	2655.66488381	2651.09271602	0.001	50	100	0.05	8575	2
91	2655.81899791	2651.10072551	0.001	50	100	0.05	8575	2
92	2656.1154032	2653.5892467	0.001	50	100	0.05	8575	2
93	2655.71162923	2651.97442032	0.001	50	100	0.05	8575	2
94	2655.99248906	2651.69658969	0.001	50	100	0.05	8575	2
95	2655.41570361	2651.71220115	0.001	50	100	0.05	8575	2
96	2655.4211688	2653.83277067	0.001	50	100	0.05	8575	2
97	2655.33077903	2651.56101788	0.001	50	100	0.05	8575	2
98	2655.47110133	2652.2325199	0.001	50	100	0.05	8575	2
99	2655.47783119	2652.15323675	0.001	50	100	0.05	8575	2
