	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2908.07385486	2925.61638272	0.0025	128	100	1.0	6056	2
1	2770.05811328	2793.50741945	0.0025	128	100	1.0	6056	2
2	2740.87849975	2745.71891945	0.0025	128	100	1.0	6056	2
3	2724.01337342	2726.53987054	0.0025	128	100	1.0	6056	2
4	2712.96507171	2715.20358201	0.0025	128	100	1.0	6056	2
5	2704.92727647	2702.22763616	0.0025	128	100	1.0	6056	2
6	2700.23739253	2702.9104424	0.0025	128	100	1.0	6056	2
7	2696.16065968	2693.39905509	0.0025	128	100	1.0	6056	2
8	2692.5324915	2687.34969387	0.0025	128	100	1.0	6056	2
9	2689.55487808	2683.33723523	0.0025	128	100	1.0	6056	2
10	2686.45158398	2681.63387822	0.0025	128	100	1.0	6056	2
11	2683.89908895	2680.98129967	0.0025	128	100	1.0	6056	2
12	2683.07377619	2677.60046643	0.0025	128	100	1.0	6056	2
13	2681.36366617	2677.55076631	0.0025	128	100	1.0	6056	2
14	2679.45179842	2674.04898684	0.0025	128	100	1.0	6056	2
15	2677.89408063	2678.10565641	0.0025	128	100	1.0	6056	2
16	2676.49277434	2671.71572322	0.0025	128	100	1.0	6056	2
17	2675.08538669	2672.38150684	0.0025	128	100	1.0	6056	2
18	2674.55944182	2670.46131281	0.0025	128	100	1.0	6056	2
19	2673.91439973	2669.60737846	0.0025	128	100	1.0	6056	2
20	2672.49387776	2671.79632463	0.0025	128	100	1.0	6056	2
21	2672.23972592	2668.30152207	0.0025	128	100	1.0	6056	2
22	2671.19265333	2669.43902133	0.0025	128	100	1.0	6056	2
23	2670.78321882	2666.14961619	0.0025	128	100	1.0	6056	2
24	2669.78881014	2665.65092979	0.0025	128	100	1.0	6056	2
25	2669.33922843	2666.99960228	0.0025	128	100	1.0	6056	2
26	2668.82131591	2667.04885567	0.0025	128	100	1.0	6056	2
27	2668.26016935	2663.2908121	0.0025	128	100	1.0	6056	2
28	2667.74816574	2664.09168437	0.0025	128	100	1.0	6056	2
29	2667.10982396	2662.59664234	0.0025	128	100	1.0	6056	2
30	2667.24197064	2663.88857618	0.0025	128	100	1.0	6056	2
31	2666.77545383	2662.25412472	0.0025	128	100	1.0	6056	2
32	2665.75923948	2661.38274014	0.0025	128	100	1.0	6056	2
33	2665.4844407	2661.70713722	0.0025	128	100	1.0	6056	2
34	2665.29390148	2660.91042	0.0025	128	100	1.0	6056	2
35	2664.90184561	2660.78432486	0.0025	128	100	1.0	6056	2
36	2664.6274051	2660.32903854	0.0025	128	100	1.0	6056	2
37	2664.29041315	2662.79217658	0.0025	128	100	1.0	6056	2
38	2664.09635862	2662.01276067	0.0025	128	100	1.0	6056	2
39	2663.86790021	2659.02162348	0.0025	128	100	1.0	6056	2
40	2663.49191309	2659.19749436	0.0025	128	100	1.0	6056	2
41	2663.26306799	2662.1069532	0.0025	128	100	1.0	6056	2
42	2662.83473978	2658.12131548	0.0025	128	100	1.0	6056	2
43	2662.36955774	2657.51370549	0.0025	128	100	1.0	6056	2
44	2661.97727954	2656.68888035	0.0025	128	100	1.0	6056	2
45	2661.38014975	2657.88637285	0.0025	128	100	1.0	6056	2
46	2661.44969227	2657.47516394	0.0025	128	100	1.0	6056	2
47	2661.31706203	2657.37496686	0.0025	128	100	1.0	6056	2
48	2661.38000518	2656.44750977	0.0025	128	100	1.0	6056	2
49	2660.60194973	2655.71727582	0.0025	128	100	1.0	6056	2
50	2661.27984349	2656.46140991	0.0025	128	100	1.0	6056	2
51	2660.81494493	2656.2779338	0.0025	128	100	1.0	6056	2
52	2660.91786109	2657.15491119	0.0025	128	100	1.0	6056	2
53	2660.1614834	2658.1211423	0.0025	128	100	1.0	6056	2
54	2660.33260626	2656.34171332	0.0025	128	100	1.0	6056	2
55	2660.2725609	2655.06920663	0.0025	128	100	1.0	6056	2
56	2659.71496166	2655.22100375	0.0025	128	100	1.0	6056	2
57	2659.52087121	2654.977336	0.0025	128	100	1.0	6056	2
58	2659.23721884	2656.20460105	0.0025	128	100	1.0	6056	2
59	2659.07772366	2655.09790086	0.0025	128	100	1.0	6056	2
60	2658.86233221	2653.9678696	0.0025	128	100	1.0	6056	2
61	2658.6808928	2654.72800354	0.0025	128	100	1.0	6056	2
62	2658.47079865	2654.8908472	0.0025	128	100	1.0	6056	2
63	2658.6361475	2654.10124087	0.0025	128	100	1.0	6056	2
64	2658.52158332	2653.64274478	0.0025	128	100	1.0	6056	2
65	2658.73536645	2653.47155225	0.0025	128	100	1.0	6056	2
66	2658.2674188	2653.48696905	0.0025	128	100	1.0	6056	2
67	2658.55125833	2654.79800094	0.0025	128	100	1.0	6056	2
68	2658.53054896	2653.38869615	0.0025	128	100	1.0	6056	2
69	2658.01857694	2653.67653795	0.0025	128	100	1.0	6056	2
70	2657.69887328	2655.04452836	0.0025	128	100	1.0	6056	2
71	2657.69271021	2652.5167164	0.0025	128	100	1.0	6056	2
72	2657.42218634	2652.44535591	0.0025	128	100	1.0	6056	2
73	2657.43583298	2652.6232546	0.0025	128	100	1.0	6056	2
74	2657.50504419	2655.11662733	0.0025	128	100	1.0	6056	2
75	2657.07281475	2653.6000379	0.0025	128	100	1.0	6056	2
76	2657.24431655	2656.75191438	0.0025	128	100	1.0	6056	2
77	2657.42238844	2653.24933527	0.0025	128	100	1.0	6056	2
78	2657.09135536	2653.77333247	0.0025	128	100	1.0	6056	2
79	2657.25022552	2652.79129151	0.0025	128	100	1.0	6056	2
80	2656.56092358	2652.09830791	0.0025	128	100	1.0	6056	2
81	2656.96998878	2651.88772425	0.0025	128	100	1.0	6056	2
82	2657.13100784	2653.58336959	0.0025	128	100	1.0	6056	2
83	2656.28127005	2653.49950892	0.0025	128	100	1.0	6056	2
84	2656.54771472	2651.66812793	0.0025	128	100	1.0	6056	2
85	2656.30527667	2652.60142292	0.0025	128	100	1.0	6056	2
86	2656.81934893	2652.97837885	0.0025	128	100	1.0	6056	2
87	2656.55390549	2650.93401714	0.0025	128	100	1.0	6056	2
88	2656.35289502	2651.38391603	0.0025	128	100	1.0	6056	2
89	2656.0059917	2651.98098177	0.0025	128	100	1.0	6056	2
90	2656.66826222	2651.6664983	0.0025	128	100	1.0	6056	2
91	2656.37917321	2653.15655809	0.0025	128	100	1.0	6056	2
92	2656.16097172	2652.46352315	0.0025	128	100	1.0	6056	2
93	2657.00957717	2652.45315674	0.0025	128	100	1.0	6056	2
94	2656.19346112	2652.68574854	0.0025	128	100	1.0	6056	2
95	2655.50920096	2651.42136011	0.0025	128	100	1.0	6056	2
96	2656.07371862	2650.74926898	0.0025	128	100	1.0	6056	2
97	2655.68059582	2651.78856535	0.0025	128	100	1.0	6056	2
98	2655.96726057	2651.69743881	0.0025	128	100	1.0	6056	2
99	2655.28221917	2652.67309244	0.0025	128	100	1.0	6056	2
