	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2974.29928321	2973.68468561	0.002	200	100	1.0	8643	2
1	2802.17628087	2850.05779924	0.002	200	100	1.0	8643	2
2	2765.73036547	2802.962133	0.002	200	100	1.0	8643	2
3	2746.62141775	2768.43120323	0.002	200	100	1.0	8643	2
4	2734.10795256	2756.20471075	0.002	200	100	1.0	8643	2
5	2723.22696776	2734.46552156	0.002	200	100	1.0	8643	2
6	2716.79488754	2723.7743207	0.002	200	100	1.0	8643	2
7	2710.84296389	2722.97159846	0.002	200	100	1.0	8643	2
8	2706.14297303	2715.93613132	0.002	200	100	1.0	8643	2
9	2702.35857439	2709.57542778	0.002	200	100	1.0	8643	2
10	2698.7736972	2705.52731994	0.002	200	100	1.0	8643	2
11	2696.06439098	2702.01975719	0.002	200	100	1.0	8643	2
12	2693.52470432	2698.34170305	0.002	200	100	1.0	8643	2
13	2691.99816196	2699.64640548	0.002	200	100	1.0	8643	2
14	2690.06905411	2696.90451861	0.002	200	100	1.0	8643	2
15	2687.74895201	2695.56903998	0.002	200	100	1.0	8643	2
16	2687.16536127	2691.87619316	0.002	200	100	1.0	8643	2
17	2684.30215184	2690.68372632	0.002	200	100	1.0	8643	2
18	2684.51226373	2695.8251519	0.002	200	100	1.0	8643	2
19	2682.29485452	2691.21167646	0.002	200	100	1.0	8643	2
20	2681.69705684	2687.37861356	0.002	200	100	1.0	8643	2
21	2679.83657582	2687.13849029	0.002	200	100	1.0	8643	2
22	2678.36050215	2684.46847692	0.002	200	100	1.0	8643	2
23	2678.00478469	2687.16571313	0.002	200	100	1.0	8643	2
24	2677.09416083	2683.20902312	0.002	200	100	1.0	8643	2
25	2676.65784577	2683.28006384	0.002	200	100	1.0	8643	2
26	2675.3519599	2680.69811988	0.002	200	100	1.0	8643	2
27	2674.4776903	2680.14278445	0.002	200	100	1.0	8643	2
28	2673.95781308	2680.22025872	0.002	200	100	1.0	8643	2
29	2672.73603997	2682.56706352	0.002	200	100	1.0	8643	2
30	2672.39557688	2678.63540422	0.002	200	100	1.0	8643	2
31	2671.85717527	2678.43418053	0.002	200	100	1.0	8643	2
32	2671.66916043	2677.67788795	0.002	200	100	1.0	8643	2
33	2670.50734074	2677.35810528	0.002	200	100	1.0	8643	2
34	2670.10435439	2677.52200347	0.002	200	100	1.0	8643	2
35	2669.65936591	2676.26684384	0.002	200	100	1.0	8643	2
36	2668.66270119	2675.43513422	0.002	200	100	1.0	8643	2
37	2668.09129697	2674.67435795	0.002	200	100	1.0	8643	2
38	2667.89735104	2674.07348119	0.002	200	100	1.0	8643	2
39	2667.76630781	2674.88122349	0.002	200	100	1.0	8643	2
40	2667.13331406	2673.18778662	0.002	200	100	1.0	8643	2
41	2667.17958243	2676.12064001	0.002	200	100	1.0	8643	2
42	2667.85438084	2675.39913631	0.002	200	100	1.0	8643	2
43	2667.09153562	2675.57877853	0.002	200	100	1.0	8643	2
44	2665.58708758	2673.08665732	0.002	200	100	1.0	8643	2
45	2665.36591373	2671.65318494	0.002	200	100	1.0	8643	2
46	2665.15517693	2672.00648303	0.002	200	100	1.0	8643	2
47	2664.93527835	2671.859164	0.002	200	100	1.0	8643	2
48	2664.59700249	2670.42915067	0.002	200	100	1.0	8643	2
49	2664.04336021	2672.40149743	0.002	200	100	1.0	8643	2
50	2664.06045555	2671.61237984	0.002	200	100	1.0	8643	2
51	2663.60951799	2670.41561324	0.002	200	100	1.0	8643	2
52	2663.52497647	2669.72802594	0.002	200	100	1.0	8643	2
53	2663.11840833	2670.62638409	0.002	200	100	1.0	8643	2
54	2663.15928105	2671.76398697	0.002	200	100	1.0	8643	2
55	2662.60513547	2670.31214616	0.002	200	100	1.0	8643	2
