	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2951.16680614	2839.10757545	0.0005	50	100	0.01	3941	2
1	2802.18072654	2786.14579303	0.0005	50	100	0.01	3941	2
2	2773.20991394	2757.56961369	0.0005	50	100	0.01	3941	2
3	2756.68891831	2740.93496056	0.0005	50	100	0.01	3941	2
4	2744.41935651	2730.62782419	0.0005	50	100	0.01	3941	2
5	2734.35210743	2722.84775101	0.0005	50	100	0.01	3941	2
6	2726.83138639	2714.29349671	0.0005	50	100	0.01	3941	2
7	2720.86842045	2709.96850446	0.0005	50	100	0.01	3941	2
8	2716.10470375	2703.80524347	0.0005	50	100	0.01	3941	2
9	2711.99713891	2701.85983247	0.0005	50	100	0.01	3941	2
10	2708.36750068	2698.78441823	0.0005	50	100	0.01	3941	2
11	2705.16221058	2695.24933713	0.0005	50	100	0.01	3941	2
12	2702.41708009	2691.8998776	0.0005	50	100	0.01	3941	2
13	2699.81910557	2689.14971189	0.0005	50	100	0.01	3941	2
14	2697.57147687	2689.4537692	0.0005	50	100	0.01	3941	2
15	2695.21011521	2685.1828828	0.0005	50	100	0.01	3941	2
16	2693.67756369	2685.64945608	0.0005	50	100	0.01	3941	2
17	2691.95368108	2683.93671063	0.0005	50	100	0.01	3941	2
18	2690.47596248	2682.26065396	0.0005	50	100	0.01	3941	2
19	2689.14781987	2680.88746424	0.0005	50	100	0.01	3941	2
20	2687.18515051	2679.34006128	0.0005	50	100	0.01	3941	2
21	2686.04090013	2677.80320585	0.0005	50	100	0.01	3941	2
22	2684.86227911	2677.60694386	0.0005	50	100	0.01	3941	2
23	2683.76209089	2675.67744542	0.0005	50	100	0.01	3941	2
24	2682.50446731	2675.78119632	0.0005	50	100	0.01	3941	2
25	2681.61067738	2674.77361862	0.0005	50	100	0.01	3941	2
26	2680.97591697	2673.88217017	0.0005	50	100	0.01	3941	2
27	2679.72720596	2672.56375198	0.0005	50	100	0.01	3941	2
28	2678.99387327	2671.83622505	0.0005	50	100	0.01	3941	2
29	2678.21181584	2671.58546042	0.0005	50	100	0.01	3941	2
30	2677.08820817	2671.86665067	0.0005	50	100	0.01	3941	2
31	2676.73294315	2670.71428778	0.0005	50	100	0.01	3941	2
32	2676.07344662	2670.51286897	0.0005	50	100	0.01	3941	2
33	2675.12031539	2668.7221619	0.0005	50	100	0.01	3941	2
34	2674.39162382	2671.67885098	0.0005	50	100	0.01	3941	2
35	2674.24960501	2668.26072445	0.0005	50	100	0.01	3941	2
36	2673.40790283	2669.3090937	0.0005	50	100	0.01	3941	2
37	2673.06756722	2665.77694276	0.0005	50	100	0.01	3941	2
38	2672.15681762	2666.24170435	0.0005	50	100	0.01	3941	2
39	2671.9729803	2665.50807531	0.0005	50	100	0.01	3941	2
40	2670.93418617	2665.45768805	0.0005	50	100	0.01	3941	2
41	2670.77726936	2666.13611237	0.0005	50	100	0.01	3941	2
42	2670.05538639	2665.01764675	0.0005	50	100	0.01	3941	2
43	2669.74349128	2664.7808042	0.0005	50	100	0.01	3941	2
44	2669.63016417	2664.50344551	0.0005	50	100	0.01	3941	2
