	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	3123.30126217	3042.32601689	0.0005	200	100	0.1	8585	2
1	2902.71421533	2940.61759222	0.0005	200	100	0.1	8585	2
2	2841.9744577	2879.24811316	0.0005	200	100	0.1	8585	2
3	2809.74306628	2834.6331262	0.0005	200	100	0.1	8585	2
4	2790.94029461	2811.73185797	0.0005	200	100	0.1	8585	2
5	2778.76771481	2795.115978	0.0005	200	100	0.1	8585	2
6	2769.34660118	2784.53977438	0.0005	200	100	0.1	8585	2
7	2761.46471651	2776.83412208	0.0005	200	100	0.1	8585	2
8	2754.51662649	2768.92783194	0.0005	200	100	0.1	8585	2
9	2748.99210798	2765.29911801	0.0005	200	100	0.1	8585	2
10	2744.11052228	2763.58147855	0.0005	200	100	0.1	8585	2
11	2740.00413877	2756.1757159	0.0005	200	100	0.1	8585	2
12	2735.36100758	2750.68854005	0.0005	200	100	0.1	8585	2
13	2732.10404935	2749.89637327	0.0005	200	100	0.1	8585	2
14	2729.31768375	2744.12992949	0.0005	200	100	0.1	8585	2
15	2725.83321442	2738.54221906	0.0005	200	100	0.1	8585	2
16	2723.28124385	2736.37615862	0.0005	200	100	0.1	8585	2
17	2721.47847252	2733.40027112	0.0005	200	100	0.1	8585	2
18	2718.38018993	2731.24572591	0.0005	200	100	0.1	8585	2
19	2716.9676083	2729.68454417	0.0005	200	100	0.1	8585	2
20	2714.86858418	2728.62745868	0.0005	200	100	0.1	8585	2
21	2712.17840437	2726.30503574	0.0005	200	100	0.1	8585	2
22	2710.52407717	2724.28913672	0.0005	200	100	0.1	8585	2
23	2708.96867598	2723.2344819	0.0005	200	100	0.1	8585	2
24	2707.38698385	2720.53437855	0.0005	200	100	0.1	8585	2
25	2705.96405222	2718.83050199	0.0005	200	100	0.1	8585	2
26	2704.33011599	2717.8343989	0.0005	200	100	0.1	8585	2
27	2703.35081672	2716.80025329	0.0005	200	100	0.1	8585	2
28	2701.86929388	2715.02964698	0.0005	200	100	0.1	8585	2
29	2700.60591333	2714.77514275	0.0005	200	100	0.1	8585	2
30	2699.47037303	2714.34297977	0.0005	200	100	0.1	8585	2
31	2698.32057661	2710.51434081	0.0005	200	100	0.1	8585	2
32	2697.26394792	2711.70073821	0.0005	200	100	0.1	8585	2
33	2696.37221296	2710.37572962	0.0005	200	100	0.1	8585	2
34	2695.58328401	2708.67025238	0.0005	200	100	0.1	8585	2
35	2694.39079437	2711.62151528	0.0005	200	100	0.1	8585	2
36	2694.00052293	2707.11457991	0.0005	200	100	0.1	8585	2
37	2692.98324108	2706.71929336	0.0005	200	100	0.1	8585	2
38	2692.0673969	2706.65824607	0.0005	200	100	0.1	8585	2
39	2691.14181056	2706.71361651	0.0005	200	100	0.1	8585	2
40	2690.57037384	2704.23468216	0.0005	200	100	0.1	8585	2
41	2690.20080005	2702.86094394	0.0005	200	100	0.1	8585	2
42	2689.09469557	2703.77853785	0.0005	200	100	0.1	8585	2
43	2688.87059489	2702.38223786	0.0005	200	100	0.1	8585	2
44	2687.93749593	2702.51865272	0.0005	200	100	0.1	8585	2
45	2687.5425449	2701.50369992	0.0005	200	100	0.1	8585	2
46	2687.22598339	2701.40912927	0.0005	200	100	0.1	8585	2
47	2686.10451807	2699.9677739	0.0005	200	100	0.1	8585	2
48	2685.91472572	2700.55654073	0.0005	200	100	0.1	8585	2
49	2685.46932592	2700.05760085	0.0005	200	100	0.1	8585	2
50	2684.74785541	2699.42142733	0.0005	200	100	0.1	8585	2
51	2684.8283132	2698.85484043	0.0005	200	100	0.1	8585	2
52	2684.0370893	2698.30856154	0.0005	200	100	0.1	8585	2
53	2683.18189226	2697.277277	0.0005	200	100	0.1	8585	2
54	2683.02686836	2697.29595025	0.0005	200	100	0.1	8585	2
55	2682.37941155	2696.60371635	0.0005	200	100	0.1	8585	2
56	2681.99636009	2696.64902194	0.0005	200	100	0.1	8585	2
57	2681.19507023	2697.31475842	0.0005	200	100	0.1	8585	2
58	2680.89699994	2696.1015541	0.0005	200	100	0.1	8585	2
59	2680.79007371	2695.94082227	0.0005	200	100	0.1	8585	2
60	2679.93756878	2694.96101686	0.0005	200	100	0.1	8585	2
61	2679.71049126	2695.16698612	0.0005	200	100	0.1	8585	2
62	2679.11831755	2695.56003432	0.0005	200	100	0.1	8585	2
63	2679.22269064	2696.15972492	0.0005	200	100	0.1	8585	2
64	2678.4487611	2693.34477885	0.0005	200	100	0.1	8585	2
65	2678.19194288	2692.724706	0.0005	200	100	0.1	8585	2
66	2677.87883599	2693.32082039	0.0005	200	100	0.1	8585	2
67	2677.49661777	2693.09056684	0.0005	200	100	0.1	8585	2
68	2677.10622522	2693.64079212	0.0005	200	100	0.1	8585	2
69	2676.890094	2693.64967501	0.0005	200	100	0.1	8585	2
70	2676.32613564	2691.65346035	0.0005	200	100	0.1	8585	2
71	2676.18203489	2692.52757155	0.0005	200	100	0.1	8585	2
72	2675.73815162	2693.04837485	0.0005	200	100	0.1	8585	2
73	2675.25796122	2690.58245091	0.0005	200	100	0.1	8585	2
74	2675.46247154	2691.37399216	0.0005	200	100	0.1	8585	2
75	2674.75593044	2690.88756834	0.0005	200	100	0.1	8585	2
76	2674.21790955	2689.48463361	0.0005	200	100	0.1	8585	2
77	2673.89340887	2689.96921447	0.0005	200	100	0.1	8585	2
78	2673.66295745	2689.7261097	0.0005	200	100	0.1	8585	2
79	2673.1737921	2689.39036032	0.0005	200	100	0.1	8585	2
80	2673.23220873	2688.13011575	0.0005	200	100	0.1	8585	2
81	2673.04252119	2688.87861169	0.0005	200	100	0.1	8585	2
82	2672.7445193	2687.88132338	0.0005	200	100	0.1	8585	2
83	2672.12412558	2688.37807767	0.0005	200	100	0.1	8585	2
84	2672.40728095	2688.0649232	0.0005	200	100	0.1	8585	2
85	2671.87166215	2687.35436428	0.0005	200	100	0.1	8585	2
86	2671.36033888	2686.85086135	0.0005	200	100	0.1	8585	2
87	2671.17252471	2687.23117783	0.0005	200	100	0.1	8585	2
88	2670.8332996	2686.4395801	0.0005	200	100	0.1	8585	2
89	2670.49563514	2686.79988218	0.0005	200	100	0.1	8585	2
90	2670.5559033	2686.33193229	0.0005	200	100	0.1	8585	2
91	2670.06364632	2685.83099307	0.0005	200	100	0.1	8585	2
92	2670.235462	2685.09081938	0.0005	200	100	0.1	8585	2
93	2669.80380747	2685.30166912	0.0005	200	100	0.1	8585	2
94	2669.71966336	2684.81596185	0.0005	200	100	0.1	8585	2
95	2669.56363013	2685.26294599	0.0005	200	100	0.1	8585	2
96	2668.98677122	2685.40846781	0.0005	200	100	0.1	8585	2
97	2669.07825575	2684.63200446	0.0005	200	100	0.1	8585	2
98	2668.58923502	2685.20803582	0.0005	200	100	0.1	8585	2
99	2668.41456979	2684.0879247	0.0005	200	100	0.1	8585	2
