	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2971.27886713	3127.85808288	0.002	200	10	1.0	7450	2
1	2802.17782035	2837.71763573	0.002	200	10	1.0	7450	2
2	2766.39938037	2789.79504044	0.002	200	10	1.0	7450	2
3	2747.61732751	2761.58939188	0.002	200	10	1.0	7450	2
4	2734.73395314	2750.06627134	0.002	200	10	1.0	7450	2
5	2725.39906392	2733.36078103	0.002	200	10	1.0	7450	2
6	2717.7038527	2723.0517228	0.002	200	10	1.0	7450	2
7	2711.59558698	2717.12425124	0.002	200	10	1.0	7450	2
8	2706.40597966	2709.45876077	0.002	200	10	1.0	7450	2
9	2703.22434142	2705.60755958	0.002	200	10	1.0	7450	2
