	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2862.91657972	2800.73214552	0.0015	50	10	0.1	7703	2
1	2754.25921735	2755.90214582	0.0015	50	10	0.1	7703	2
2	2729.61107296	2729.29894389	0.0015	50	10	0.1	7703	2
3	2715.15443003	2713.42835383	0.0015	50	10	0.1	7703	2
4	2706.63888305	2709.54231195	0.0015	50	10	0.1	7703	2
5	2700.73443113	2701.74376251	0.0015	50	10	0.1	7703	2
6	2696.25989697	2698.40532385	0.0015	50	10	0.1	7703	2
7	2692.36558447	2694.01992477	0.0015	50	10	0.1	7703	2
8	2689.1723444	2695.2162339	0.0015	50	10	0.1	7703	2
9	2686.44501062	2691.10880083	0.0015	50	10	0.1	7703	2
