	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2861.62306306	2793.15845147	0.0015	50	100	1.0	562	2
1	2753.66030585	2747.5322457	0.0015	50	100	1.0	562	2
2	2729.8309816	2728.81857691	0.0015	50	100	1.0	562	2
3	2716.9311504	2717.1260984	0.0015	50	100	1.0	562	2
4	2708.07967352	2713.83671707	0.0015	50	100	1.0	562	2
5	2701.73705821	2706.6423732	0.0015	50	100	1.0	562	2
6	2696.86318793	2698.92649453	0.0015	50	100	1.0	562	2
7	2692.99193166	2697.35208252	0.0015	50	100	1.0	562	2
8	2689.79037777	2695.64100311	0.0015	50	100	1.0	562	2
9	2687.40225297	2694.17888039	0.0015	50	100	1.0	562	2
10	2684.60124203	2687.33904271	0.0015	50	100	1.0	562	2
11	2682.48014773	2687.57896152	0.0015	50	100	1.0	562	2
12	2680.56477531	2684.7804947	0.0015	50	100	1.0	562	2
13	2679.29268928	2684.9027242	0.0015	50	100	1.0	562	2
14	2677.31005828	2682.6303865	0.0015	50	100	1.0	562	2
15	2675.78984921	2680.60220063	0.0015	50	100	1.0	562	2
16	2674.89740307	2681.48968774	0.0015	50	100	1.0	562	2
17	2673.41576202	2679.23217213	0.0015	50	100	1.0	562	2
18	2672.47754013	2677.19415855	0.0015	50	100	1.0	562	2
19	2671.41578886	2676.38076648	0.0015	50	100	1.0	562	2
20	2670.56128767	2678.31826508	0.0015	50	100	1.0	562	2
21	2670.03161692	2676.41966513	0.0015	50	100	1.0	562	2
22	2669.11434167	2676.84631091	0.0015	50	100	1.0	562	2
23	2668.47837375	2677.80555296	0.0015	50	100	1.0	562	2
24	2667.58348051	2674.44987462	0.0015	50	100	1.0	562	2
25	2667.17463052	2673.29752433	0.0015	50	100	1.0	562	2
26	2666.55477701	2673.63972313	0.0015	50	100	1.0	562	2
27	2665.88448398	2675.51486644	0.0015	50	100	1.0	562	2
28	2665.26147562	2671.09184962	0.0015	50	100	1.0	562	2
29	2665.04152523	2672.76909805	0.0015	50	100	1.0	562	2
30	2664.77919907	2671.31102815	0.0015	50	100	1.0	562	2
31	2664.32744339	2671.64249877	0.0015	50	100	1.0	562	2
32	2663.93702323	2672.15307384	0.0015	50	100	1.0	562	2
33	2663.3509158	2670.51978053	0.0015	50	100	1.0	562	2
34	2662.94679109	2671.99961955	0.0015	50	100	1.0	562	2
35	2663.05620064	2669.98904915	0.0015	50	100	1.0	562	2
36	2662.20320478	2668.75149845	0.0015	50	100	1.0	562	2
37	2662.27396157	2668.69580312	0.0015	50	100	1.0	562	2
38	2661.92697034	2669.36381108	0.0015	50	100	1.0	562	2
39	2661.74889321	2669.47996646	0.0015	50	100	1.0	562	2
40	2662.16649102	2668.21758205	0.0015	50	100	1.0	562	2
41	2661.35707142	2668.46538852	0.0015	50	100	1.0	562	2
42	2661.2412972	2667.37272431	0.0015	50	100	1.0	562	2
43	2660.64112013	2667.12351462	0.0015	50	100	1.0	562	2
44	2660.40569963	2668.67523602	0.0015	50	100	1.0	562	2
45	2660.40434216	2668.36352913	0.0015	50	100	1.0	562	2
46	2660.10689464	2671.43743278	0.0015	50	100	1.0	562	2
47	2660.05857235	2666.65452234	0.0015	50	100	1.0	562	2
48	2659.88270367	2667.65807242	0.0015	50	100	1.0	562	2
49	2659.63385437	2668.29617525	0.0015	50	100	1.0	562	2
50	2659.52339146	2668.40444392	0.0015	50	100	1.0	562	2
51	2659.32613424	2666.11159887	0.0015	50	100	1.0	562	2
52	2659.28510069	2665.12696993	0.0015	50	100	1.0	562	2
53	2658.96753267	2666.61056816	0.0015	50	100	1.0	562	2
54	2659.04646445	2665.31631289	0.0015	50	100	1.0	562	2
55	2658.53548497	2666.3374887	0.0015	50	100	1.0	562	2
56	2658.54496195	2664.53713645	0.0015	50	100	1.0	562	2
57	2658.42823728	2665.83731692	0.0015	50	100	1.0	562	2
58	2658.41875151	2664.57363011	0.0015	50	100	1.0	562	2
59	2658.05412198	2665.58829862	0.0015	50	100	1.0	562	2
60	2658.02322871	2666.07596835	0.0015	50	100	1.0	562	2
61	2658.07783174	2665.49037488	0.0015	50	100	1.0	562	2
62	2657.81951241	2667.29042838	0.0015	50	100	1.0	562	2
63	2657.67349585	2665.25173139	0.0015	50	100	1.0	562	2
64	2657.96923338	2665.20941804	0.0015	50	100	1.0	562	2
65	2657.36865348	2663.15868954	0.0015	50	100	1.0	562	2
66	2657.5287783	2663.63575993	0.0015	50	100	1.0	562	2
67	2657.44487179	2664.4427852	0.0015	50	100	1.0	562	2
68	2657.47316564	2664.38562969	0.0015	50	100	1.0	562	2
69	2657.54767548	2667.53527809	0.0015	50	100	1.0	562	2
70	2657.36714813	2664.19094598	0.0015	50	100	1.0	562	2
71	2657.09029012	2664.67366381	0.0015	50	100	1.0	562	2
72	2657.08414464	2662.48411405	0.0015	50	100	1.0	562	2
73	2656.7831179	2663.87584446	0.0015	50	100	1.0	562	2
74	2657.0160059	2664.90617344	0.0015	50	100	1.0	562	2
75	2657.1942754	2664.5517186	0.0015	50	100	1.0	562	2
76	2656.80657153	2663.51051485	0.0015	50	100	1.0	562	2
77	2656.84045647	2663.62024976	0.0015	50	100	1.0	562	2
78	2656.77307932	2663.53362652	0.0015	50	100	1.0	562	2
79	2656.67268264	2663.63408128	0.0015	50	100	1.0	562	2
80	2656.68792987	2664.29425014	0.0015	50	100	1.0	562	2
81	2656.49794194	2665.05622983	0.0015	50	100	1.0	562	2
82	2656.41105703	2663.22627541	0.0015	50	100	1.0	562	2
83	2656.34730826	2663.70095341	0.0015	50	100	1.0	562	2
84	2656.27900224	2666.68974721	0.0015	50	100	1.0	562	2
85	2656.16098388	2662.49098127	0.0015	50	100	1.0	562	2
86	2656.55530012	2664.26628647	0.0015	50	100	1.0	562	2
87	2656.25834114	2662.85299047	0.0015	50	100	1.0	562	2
88	2655.8989741	2662.12468164	0.0015	50	100	1.0	562	2
89	2655.89057071	2661.89251604	0.0015	50	100	1.0	562	2
90	2656.14904825	2662.48342785	0.0015	50	100	1.0	562	2
91	2656.28453118	2662.88502144	0.0015	50	100	1.0	562	2
92	2655.84156508	2662.61296662	0.0015	50	100	1.0	562	2
93	2655.75537332	2662.97510419	0.0015	50	100	1.0	562	2
