	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	3057.84769816	2987.73706241	0.0005	128	100	0.05	6211	2
1	2859.10129486	2881.99003505	0.0005	128	100	0.05	6211	2
2	2809.39513111	2825.60686357	0.0005	128	100	0.05	6211	2
3	2785.77225949	2798.9648937	0.0005	128	100	0.05	6211	2
4	2770.9175811	2780.0650189	0.0005	128	100	0.05	6211	2
5	2760.01165093	2769.60342133	0.0005	128	100	0.05	6211	2
6	2751.60046774	2760.13150824	0.0005	128	100	0.05	6211	2
7	2743.93570615	2752.01954105	0.0005	128	100	0.05	6211	2
8	2738.46441227	2745.30467256	0.0005	128	100	0.05	6211	2
9	2732.31254082	2739.3473715	0.0005	128	100	0.05	6211	2
10	2728.15818629	2735.60174409	0.0005	128	100	0.05	6211	2
11	2724.85285264	2731.3321937	0.0005	128	100	0.05	6211	2
12	2720.77201976	2730.6800208	0.0005	128	100	0.05	6211	2
13	2717.41426924	2728.96507995	0.0005	128	100	0.05	6211	2
14	2714.28866689	2720.81576252	0.0005	128	100	0.05	6211	2
15	2711.48039423	2720.85090663	0.0005	128	100	0.05	6211	2
16	2709.44125592	2719.16977576	0.0005	128	100	0.05	6211	2
17	2706.85723778	2716.94560566	0.0005	128	100	0.05	6211	2
18	2705.24756759	2714.44000956	0.0005	128	100	0.05	6211	2
19	2702.88511963	2712.32026255	0.0005	128	100	0.05	6211	2
20	2701.51158655	2708.13263931	0.0005	128	100	0.05	6211	2
21	2699.71766157	2708.9408106	0.0005	128	100	0.05	6211	2
22	2698.10390374	2704.93114301	0.0005	128	100	0.05	6211	2
23	2696.86530303	2706.12131082	0.0005	128	100	0.05	6211	2
24	2695.75381386	2702.80124526	0.0005	128	100	0.05	6211	2
25	2694.47680638	2702.49230093	0.0005	128	100	0.05	6211	2
26	2693.1936994	2704.17305416	0.0005	128	100	0.05	6211	2
27	2692.2224637	2701.15268359	0.0005	128	100	0.05	6211	2
28	2691.08932683	2698.64916479	0.0005	128	100	0.05	6211	2
29	2689.98797712	2698.54991812	0.0005	128	100	0.05	6211	2
30	2689.08732396	2698.72969945	0.0005	128	100	0.05	6211	2
31	2687.90041755	2697.29465906	0.0005	128	100	0.05	6211	2
32	2687.26580653	2696.62672019	0.0005	128	100	0.05	6211	2
33	2686.32421981	2695.9269324	0.0005	128	100	0.05	6211	2
34	2685.40995794	2694.97255729	0.0005	128	100	0.05	6211	2
35	2685.07747508	2693.63398839	0.0005	128	100	0.05	6211	2
36	2683.7129274	2692.63431982	0.0005	128	100	0.05	6211	2
37	2683.03370977	2692.99144994	0.0005	128	100	0.05	6211	2
38	2682.27267063	2690.79576026	0.0005	128	100	0.05	6211	2
39	2681.21564293	2691.29179099	0.0005	128	100	0.05	6211	2
40	2681.33942765	2690.61091127	0.0005	128	100	0.05	6211	2
41	2680.16717032	2689.88485245	0.0005	128	100	0.05	6211	2
42	2679.97901278	2688.94511317	0.0005	128	100	0.05	6211	2
43	2679.32883247	2689.78407372	0.0005	128	100	0.05	6211	2
44	2678.50744135	2687.69770909	0.0005	128	100	0.05	6211	2
45	2678.02861716	2688.00492856	0.0005	128	100	0.05	6211	2
46	2677.33458628	2687.62002803	0.0005	128	100	0.05	6211	2
47	2676.69207505	2687.81129704	0.0005	128	100	0.05	6211	2
48	2676.30184234	2687.3831486	0.0005	128	100	0.05	6211	2
49	2675.8948636	2686.41231991	0.0005	128	100	0.05	6211	2
50	2675.48583022	2685.75186303	0.0005	128	100	0.05	6211	2
51	2675.0638072	2685.06176291	0.0005	128	100	0.05	6211	2
52	2674.81418562	2682.96701814	0.0005	128	100	0.05	6211	2
53	2673.87007491	2684.44057206	0.0005	128	100	0.05	6211	2
54	2673.80777255	2682.94786594	0.0005	128	100	0.05	6211	2
55	2673.28584901	2684.30599876	0.0005	128	100	0.05	6211	2
56	2672.89699151	2684.26600031	0.0005	128	100	0.05	6211	2
57	2672.25438854	2683.48063447	0.0005	128	100	0.05	6211	2
58	2671.94213203	2683.36485393	0.0005	128	100	0.05	6211	2
59	2671.84654731	2682.14076598	0.0005	128	100	0.05	6211	2
60	2671.28167136	2681.04112112	0.0005	128	100	0.05	6211	2
61	2671.02116585	2680.85247231	0.0005	128	100	0.05	6211	2
62	2670.72469235	2680.95690988	0.0005	128	100	0.05	6211	2
63	2670.35617378	2680.65130464	0.0005	128	100	0.05	6211	2
64	2670.0940933	2681.13086824	0.0005	128	100	0.05	6211	2
65	2669.46851745	2680.15190215	0.0005	128	100	0.05	6211	2
66	2669.2811878	2679.5798984	0.0005	128	100	0.05	6211	2
67	2669.05170086	2679.024661	0.0005	128	100	0.05	6211	2
68	2668.75456359	2679.49026612	0.0005	128	100	0.05	6211	2
69	2668.39874552	2678.878734	0.0005	128	100	0.05	6211	2
70	2668.08251925	2678.00543131	0.0005	128	100	0.05	6211	2
71	2667.77248472	2678.70798027	0.0005	128	100	0.05	6211	2
72	2667.54753737	2678.94201964	0.0005	128	100	0.05	6211	2
73	2667.28880049	2678.70781409	0.0005	128	100	0.05	6211	2
74	2667.14815972	2678.43706027	0.0005	128	100	0.05	6211	2
75	2666.89578129	2676.93413151	0.0005	128	100	0.05	6211	2
76	2666.37558954	2676.32570647	0.0005	128	100	0.05	6211	2
77	2665.97607461	2675.89920633	0.0005	128	100	0.05	6211	2
78	2665.84418799	2675.94452593	0.0005	128	100	0.05	6211	2
79	2665.63795408	2677.65193436	0.0005	128	100	0.05	6211	2
80	2665.26384007	2676.45111026	0.0005	128	100	0.05	6211	2
81	2665.21692614	2675.93325625	0.0005	128	100	0.05	6211	2
82	2664.71893539	2675.58092491	0.0005	128	100	0.05	6211	2
83	2664.42312374	2677.06309285	0.0005	128	100	0.05	6211	2
84	2664.54217906	2674.45932514	0.0005	128	100	0.05	6211	2
85	2664.08158703	2676.81184834	0.0005	128	100	0.05	6211	2
86	2664.08073188	2674.0610585	0.0005	128	100	0.05	6211	2
87	2663.83683286	2674.40269432	0.0005	128	100	0.05	6211	2
88	2663.563227	2673.78361158	0.0005	128	100	0.05	6211	2
89	2663.32863971	2674.32141977	0.0005	128	100	0.05	6211	2
90	2663.09416875	2673.94529569	0.0005	128	100	0.05	6211	2
91	2663.06702082	2673.96759932	0.0005	128	100	0.05	6211	2
92	2662.92414056	2672.43938357	0.0005	128	100	0.05	6211	2
93	2662.56735226	2673.8686122	0.0005	128	100	0.05	6211	2
94	2662.52981908	2673.52390057	0.0005	128	100	0.05	6211	2
95	2662.14773869	2672.66464788	0.0005	128	100	0.05	6211	2
96	2661.98284085	2673.55648004	0.0005	128	100	0.05	6211	2
97	2661.83600501	2672.26771863	0.0005	128	100	0.05	6211	2
98	2661.72257341	2671.8607969	0.0005	128	100	0.05	6211	2
99	2661.46803672	2672.81056415	0.0005	128	100	0.05	6211	2
