	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2837.79024272	2788.52483512	0.0025	50	100	0.01	7165	2
1	2741.83612959	2744.59141689	0.0025	50	100	0.01	7165	2
2	2719.36068812	2714.94893726	0.0025	50	100	0.01	7165	2
3	2707.97803201	2706.40246045	0.0025	50	100	0.01	7165	2
4	2699.67440698	2696.59840688	0.0025	50	100	0.01	7165	2
5	2694.72223686	2696.9023965	0.0025	50	100	0.01	7165	2
6	2691.1069877	2691.17172702	0.0025	50	100	0.01	7165	2
7	2687.68700788	2694.84456085	0.0025	50	100	0.01	7165	2
8	2685.44463444	2685.78677654	0.0025	50	100	0.01	7165	2
9	2682.81715535	2684.93602302	0.0025	50	100	0.01	7165	2
10	2680.99678361	2683.65101428	0.0025	50	100	0.01	7165	2
11	2679.3486525	2679.74020777	0.0025	50	100	0.01	7165	2
12	2677.89126034	2680.48486655	0.0025	50	100	0.01	7165	2
13	2676.39983794	2678.4489368	0.0025	50	100	0.01	7165	2
14	2675.45165974	2677.84962945	0.0025	50	100	0.01	7165	2
15	2674.48462142	2678.50917278	0.0025	50	100	0.01	7165	2
16	2673.50852783	2679.53865964	0.0025	50	100	0.01	7165	2
17	2672.81026858	2676.88124309	0.0025	50	100	0.01	7165	2
18	2672.35237291	2674.33857403	0.0025	50	100	0.01	7165	2
19	2670.97862951	2674.50657873	0.0025	50	100	0.01	7165	2
20	2670.80483689	2675.01923669	0.0025	50	100	0.01	7165	2
21	2670.61311048	2672.69454507	0.0025	50	100	0.01	7165	2
22	2669.95349364	2672.35721835	0.0025	50	100	0.01	7165	2
23	2669.1567146	2670.99446132	0.0025	50	100	0.01	7165	2
24	2668.42610779	2670.50820042	0.0025	50	100	0.01	7165	2
25	2668.7454728	2671.82902034	0.0025	50	100	0.01	7165	2
26	2667.86783254	2669.50306693	0.0025	50	100	0.01	7165	2
27	2667.05291941	2670.82270442	0.0025	50	100	0.01	7165	2
28	2666.94225562	2669.79352378	0.0025	50	100	0.01	7165	2
29	2667.5779755	2671.01346134	0.0025	50	100	0.01	7165	2
30	2666.74708842	2668.86818507	0.0025	50	100	0.01	7165	2
31	2666.77926544	2670.78150488	0.0025	50	100	0.01	7165	2
32	2666.08202881	2674.48910517	0.0025	50	100	0.01	7165	2
33	2666.53824451	2667.16002321	0.0025	50	100	0.01	7165	2
34	2665.18148622	2668.46504961	0.0025	50	100	0.01	7165	2
35	2665.20669511	2667.98974609	0.0025	50	100	0.01	7165	2
36	2665.17277707	2670.52590038	0.0025	50	100	0.01	7165	2
37	2665.01675601	2667.36920178	0.0025	50	100	0.01	7165	2
38	2664.80920303	2667.36404635	0.0025	50	100	0.01	7165	2
39	2664.74680848	2668.14516658	0.0025	50	100	0.01	7165	2
40	2665.13701095	2669.9995556	0.0025	50	100	0.01	7165	2
41	2664.51253409	2668.31268812	0.0025	50	100	0.01	7165	2
42	2664.37645551	2666.18768952	0.0025	50	100	0.01	7165	2
43	2664.125079	2666.03180037	0.0025	50	100	0.01	7165	2
44	2663.53825349	2665.00095089	0.0025	50	100	0.01	7165	2
45	2663.92957058	2669.60901416	0.0025	50	100	0.01	7165	2
46	2664.02939953	2666.36444594	0.0025	50	100	0.01	7165	2
47	2663.33356732	2667.46729729	0.0025	50	100	0.01	7165	2
48	2663.24316557	2666.98133188	0.0025	50	100	0.01	7165	2
49	2663.63324458	2667.22285464	0.0025	50	100	0.01	7165	2
50	2663.19980606	2667.59268848	0.0025	50	100	0.01	7165	2
51	2663.13347567	2665.45381821	0.0025	50	100	0.01	7165	2
52	2663.2980112	2666.45917063	0.0025	50	100	0.01	7165	2
53	2662.94586656	2666.432219	0.0025	50	100	0.01	7165	2
54	2663.20172183	2663.77521977	0.0025	50	100	0.01	7165	2
55	2662.9231712	2666.9716218	0.0025	50	100	0.01	7165	2
56	2662.88485866	2665.94855308	0.0025	50	100	0.01	7165	2
57	2662.79783963	2666.06330478	0.0025	50	100	0.01	7165	2
58	2662.44435404	2666.22233975	0.0025	50	100	0.01	7165	2
59	2662.87595174	2664.19332016	0.0025	50	100	0.01	7165	2
60	2662.10036309	2664.80067482	0.0025	50	100	0.01	7165	2
61	2662.4646347	2665.49752265	0.0025	50	100	0.01	7165	2
62	2661.89858824	2664.23669877	0.0025	50	100	0.01	7165	2
63	2662.70784986	2666.63541962	0.0025	50	100	0.01	7165	2
64	2662.17073815	2664.84443761	0.0025	50	100	0.01	7165	2
65	2662.3767843	2665.76645405	0.0025	50	100	0.01	7165	2
66	2662.1054818	2667.43285153	0.0025	50	100	0.01	7165	2
67	2662.16912472	2664.26691432	0.0025	50	100	0.01	7165	2
68	2662.17716932	2664.51666178	0.0025	50	100	0.01	7165	2
69	2661.70403843	2665.98306327	0.0025	50	100	0.01	7165	2
70	2662.2923338	2668.06587689	0.0025	50	100	0.01	7165	2
71	2662.12038755	2665.00805244	0.0025	50	100	0.01	7165	2
72	2661.73769073	2665.44095158	0.0025	50	100	0.01	7165	2
73	2661.31368629	2663.79122289	0.0025	50	100	0.01	7165	2
74	2662.00719703	2664.94606966	0.0025	50	100	0.01	7165	2
75	2661.98256095	2663.53408306	0.0025	50	100	0.01	7165	2
76	2661.66845625	2663.84449036	0.0025	50	100	0.01	7165	2
77	2661.93822259	2663.67819885	0.0025	50	100	0.01	7165	2
78	2661.51607246	2665.47048046	0.0025	50	100	0.01	7165	2
79	2661.8705198	2663.57398441	0.0025	50	100	0.01	7165	2
80	2661.18641673	2664.13216364	0.0025	50	100	0.01	7165	2
81	2661.23539565	2664.53978605	0.0025	50	100	0.01	7165	2
82	2661.80837368	2664.54135639	0.0025	50	100	0.01	7165	2
83	2661.45247114	2663.77582989	0.0025	50	100	0.01	7165	2
84	2661.38009274	2662.52527532	0.0025	50	100	0.01	7165	2
85	2661.24916884	2662.90135178	0.0025	50	100	0.01	7165	2
86	2661.07159651	2663.74268745	0.0025	50	100	0.01	7165	2
87	2661.26998335	2666.18345978	0.0025	50	100	0.01	7165	2
88	2661.82218955	2663.16213505	0.0025	50	100	0.01	7165	2
89	2661.09845707	2663.82447549	0.0025	50	100	0.01	7165	2
90	2661.31616201	2663.25839274	0.0025	50	100	0.01	7165	2
91	2661.5462948	2662.41749027	0.0025	50	100	0.01	7165	2
92	2661.48069274	2663.69903669	0.0025	50	100	0.01	7165	2
93	2661.25910645	2663.07491756	0.0025	50	100	0.01	7165	2
94	2661.08090379	2664.16543865	0.0025	50	100	0.01	7165	2
95	2660.90277694	2663.01854162	0.0025	50	100	0.01	7165	2
96	2661.12624415	2663.95831731	0.0025	50	100	0.01	7165	2
97	2660.69402869	2666.37273225	0.0025	50	100	0.01	7165	2
98	2660.70300912	2662.61132579	0.0025	50	100	0.01	7165	2
99	2661.0501298	2665.06844433	0.0025	50	100	0.01	7165	2
