	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2845.19632545	2809.02035843	0.002	50	50	1.0	6241	2
1	2746.04695123	2752.28440702	0.002	50	50	1.0	6241	2
2	2722.24018727	2728.11284759	0.002	50	50	1.0	6241	2
3	2709.97815552	2718.10659889	0.002	50	50	1.0	6241	2
4	2702.42463843	2715.53032992	0.002	50	50	1.0	6241	2
5	2696.23294325	2704.84415379	0.002	50	50	1.0	6241	2
6	2691.85271834	2702.36034736	0.002	50	50	1.0	6241	2
7	2688.67893088	2699.45827856	0.002	50	50	1.0	6241	2
8	2685.5029002	2695.2803626	0.002	50	50	1.0	6241	2
9	2682.80967157	2696.17679936	0.002	50	50	1.0	6241	2
10	2680.65994969	2693.4432268	0.002	50	50	1.0	6241	2
11	2678.99702936	2692.74355758	0.002	50	50	1.0	6241	2
12	2677.54457461	2691.35875181	0.002	50	50	1.0	6241	2
13	2676.09920731	2688.2057704	0.002	50	50	1.0	6241	2
14	2674.84053473	2689.2219565	0.002	50	50	1.0	6241	2
15	2673.92904248	2684.79678491	0.002	50	50	1.0	6241	2
16	2672.68292342	2687.31962909	0.002	50	50	1.0	6241	2
17	2671.19872889	2684.61564377	0.002	50	50	1.0	6241	2
18	2670.76486493	2683.744944	0.002	50	50	1.0	6241	2
19	2669.82600471	2685.47881812	0.002	50	50	1.0	6241	2
20	2669.04365708	2681.59451743	0.002	50	50	1.0	6241	2
21	2668.41345862	2683.1723306	0.002	50	50	1.0	6241	2
22	2667.9030937	2680.41916751	0.002	50	50	1.0	6241	2
23	2667.40914026	2680.88373725	0.002	50	50	1.0	6241	2
24	2666.79451864	2678.71590947	0.002	50	50	1.0	6241	2
25	2666.65807847	2679.37133182	0.002	50	50	1.0	6241	2
26	2666.27546467	2679.23766973	0.002	50	50	1.0	6241	2
27	2665.3873059	2679.2259057	0.002	50	50	1.0	6241	2
28	2664.7424548	2677.9048351	0.002	50	50	1.0	6241	2
29	2664.85342684	2677.88362195	0.002	50	50	1.0	6241	2
30	2663.96889286	2678.78541206	0.002	50	50	1.0	6241	2
31	2664.16522521	2677.83733419	0.002	50	50	1.0	6241	2
32	2663.73161216	2676.89678267	0.002	50	50	1.0	6241	2
33	2663.47193623	2681.44824219	0.002	50	50	1.0	6241	2
34	2663.31484946	2675.95119055	0.002	50	50	1.0	6241	2
35	2662.91796444	2676.21337097	0.002	50	50	1.0	6241	2
36	2662.73832609	2677.46607192	0.002	50	50	1.0	6241	2
37	2662.69323125	2674.83283929	0.002	50	50	1.0	6241	2
38	2662.36367172	2675.78044989	0.002	50	50	1.0	6241	2
39	2661.74337417	2679.74755112	0.002	50	50	1.0	6241	2
40	2661.559876	2673.63588596	0.002	50	50	1.0	6241	2
41	2661.29346715	2674.02834599	0.002	50	50	1.0	6241	2
42	2661.37443562	2675.54226434	0.002	50	50	1.0	6241	2
43	2660.9936907	2672.72066998	0.002	50	50	1.0	6241	2
44	2660.99735938	2675.41989153	0.002	50	50	1.0	6241	2
45	2660.93034004	2676.15585881	0.002	50	50	1.0	6241	2
46	2660.62855084	2672.64959332	0.002	50	50	1.0	6241	2
47	2660.85597228	2673.5245303	0.002	50	50	1.0	6241	2
48	2660.37772876	2674.13662025	0.002	50	50	1.0	6241	2
49	2660.15064089	2673.59859874	0.002	50	50	1.0	6241	2
