	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2890.18366902	2818.71568494	0.001	50	100	1.0	7329	2
1	2768.5513378	2759.34207323	0.001	50	100	1.0	7329	2
2	2742.88803485	2734.56351017	0.001	50	100	1.0	7329	2
3	2726.96419624	2725.58466638	0.001	50	100	1.0	7329	2
4	2717.24564105	2714.20484519	0.001	50	100	1.0	7329	2
5	2709.42734974	2708.38800341	0.001	50	100	1.0	7329	2
6	2704.49604058	2702.12467557	0.001	50	100	1.0	7329	2
7	2700.03255137	2697.9938302	0.001	50	100	1.0	7329	2
8	2696.50919481	2695.20581241	0.001	50	100	1.0	7329	2
9	2692.92830153	2691.83037081	0.001	50	100	1.0	7329	2
10	2690.80866827	2689.43243887	0.001	50	100	1.0	7329	2
11	2688.04989466	2688.02335861	0.001	50	100	1.0	7329	2
12	2686.24075541	2687.33001837	0.001	50	100	1.0	7329	2
13	2684.61770947	2688.00041126	0.001	50	100	1.0	7329	2
14	2682.35835704	2683.63352578	0.001	50	100	1.0	7329	2
15	2681.25528174	2682.17786415	0.001	50	100	1.0	7329	2
16	2679.48209445	2682.40585695	0.001	50	100	1.0	7329	2
17	2678.69074541	2681.2503165	0.001	50	100	1.0	7329	2
18	2677.18866821	2679.6033107	0.001	50	100	1.0	7329	2
19	2676.42952612	2677.59271275	0.001	50	100	1.0	7329	2
20	2675.21067832	2677.16495924	0.001	50	100	1.0	7329	2
21	2674.31385858	2676.52417319	0.001	50	100	1.0	7329	2
22	2673.36814264	2677.47706152	0.001	50	100	1.0	7329	2
23	2672.58133413	2676.45611537	0.001	50	100	1.0	7329	2
24	2671.36620479	2673.69177129	0.001	50	100	1.0	7329	2
25	2670.8509886	2675.18474256	0.001	50	100	1.0	7329	2
26	2669.97105776	2671.95267967	0.001	50	100	1.0	7329	2
27	2669.56533883	2671.50695404	0.001	50	100	1.0	7329	2
28	2668.90420039	2672.46244482	0.001	50	100	1.0	7329	2
29	2668.16286236	2671.00743719	0.001	50	100	1.0	7329	2
30	2667.511345	2670.27357661	0.001	50	100	1.0	7329	2
31	2666.81698528	2671.14428151	0.001	50	100	1.0	7329	2
32	2666.55582938	2669.36328125	0.001	50	100	1.0	7329	2
33	2665.98362066	2669.2128038	0.001	50	100	1.0	7329	2
34	2665.64723023	2668.5394915	0.001	50	100	1.0	7329	2
35	2664.84619618	2667.34000807	0.001	50	100	1.0	7329	2
36	2664.39874021	2668.8854425	0.001	50	100	1.0	7329	2
37	2663.9371297	2666.67372263	0.001	50	100	1.0	7329	2
38	2663.78976603	2666.86105084	0.001	50	100	1.0	7329	2
39	2663.3240345	2666.90964276	0.001	50	100	1.0	7329	2
40	2663.1169792	2666.96744574	0.001	50	100	1.0	7329	2
41	2662.55186384	2666.30791034	0.001	50	100	1.0	7329	2
42	2662.05873835	2666.59718057	0.001	50	100	1.0	7329	2
43	2662.16314645	2665.5349994	0.001	50	100	1.0	7329	2
44	2661.52275291	2664.38221218	0.001	50	100	1.0	7329	2
45	2661.13240934	2664.70469021	0.001	50	100	1.0	7329	2
46	2660.97710125	2664.37788067	0.001	50	100	1.0	7329	2
47	2660.98646834	2663.62960413	0.001	50	100	1.0	7329	2
48	2660.61370316	2664.10098693	0.001	50	100	1.0	7329	2
49	2660.52907159	2663.72356746	0.001	50	100	1.0	7329	2
50	2659.80075218	2664.05873099	0.001	50	100	1.0	7329	2
51	2659.86692033	2662.67723022	0.001	50	100	1.0	7329	2
52	2659.64877621	2662.96533156	0.001	50	100	1.0	7329	2
53	2659.3211502	2663.29800934	0.001	50	100	1.0	7329	2
54	2659.34640484	2664.48915465	0.001	50	100	1.0	7329	2
55	2659.13921439	2662.09826824	0.001	50	100	1.0	7329	2
56	2658.75084455	2662.20642767	0.001	50	100	1.0	7329	2
57	2658.50674321	2663.37671085	0.001	50	100	1.0	7329	2
58	2658.47951327	2662.48327707	0.001	50	100	1.0	7329	2
59	2658.11269405	2663.73687382	0.001	50	100	1.0	7329	2
60	2658.25043957	2663.00441274	0.001	50	100	1.0	7329	2
61	2657.82715619	2662.40514413	0.001	50	100	1.0	7329	2
62	2657.93929893	2662.15708559	0.001	50	100	1.0	7329	2
63	2657.79347104	2661.50975816	0.001	50	100	1.0	7329	2
64	2657.41100339	2660.94714612	0.001	50	100	1.0	7329	2
65	2657.37731779	2661.7638684	0.001	50	100	1.0	7329	2
66	2657.21228099	2661.36756141	0.001	50	100	1.0	7329	2
67	2656.99543462	2660.92975145	0.001	50	100	1.0	7329	2
68	2657.2369367	2661.69942975	0.001	50	100	1.0	7329	2
69	2656.74243566	2661.54300283	0.001	50	100	1.0	7329	2
70	2656.59985359	2660.02441453	0.001	50	100	1.0	7329	2
71	2656.61160554	2660.77509747	0.001	50	100	1.0	7329	2
72	2656.41696874	2661.1837618	0.001	50	100	1.0	7329	2
73	2656.4081663	2660.49082862	0.001	50	100	1.0	7329	2
74	2656.37115283	2660.5846225	0.001	50	100	1.0	7329	2
75	2656.22255466	2660.04241185	0.001	50	100	1.0	7329	2
76	2655.92559962	2661.60542487	0.001	50	100	1.0	7329	2
77	2656.06767683	2659.5667909	0.001	50	100	1.0	7329	2
78	2655.79426568	2660.07249529	0.001	50	100	1.0	7329	2
79	2655.89007369	2660.21421356	0.001	50	100	1.0	7329	2
80	2655.68559548	2660.41161082	0.001	50	100	1.0	7329	2
81	2655.52330126	2661.28974871	0.001	50	100	1.0	7329	2
82	2655.84609666	2659.45364829	0.001	50	100	1.0	7329	2
83	2655.66096716	2660.69939567	0.001	50	100	1.0	7329	2
84	2655.27796563	2659.0633706	0.001	50	100	1.0	7329	2
85	2655.14799248	2659.55092036	0.001	50	100	1.0	7329	2
86	2655.48010647	2659.63309679	0.001	50	100	1.0	7329	2
87	2654.90813234	2660.39325453	0.001	50	100	1.0	7329	2
88	2655.214582	2659.91963479	0.001	50	100	1.0	7329	2
89	2654.84622977	2659.02833945	0.001	50	100	1.0	7329	2
90	2654.65805254	2658.9254008	0.001	50	100	1.0	7329	2
91	2654.75417153	2659.06131758	0.001	50	100	1.0	7329	2
92	2654.82673638	2659.71342185	0.001	50	100	1.0	7329	2
93	2654.77060178	2661.41721906	0.001	50	100	1.0	7329	2
94	2654.60963003	2659.19967716	0.001	50	100	1.0	7329	2
95	2654.46189471	2657.73536603	0.001	50	100	1.0	7329	2
96	2654.60841812	2659.09765672	0.001	50	100	1.0	7329	2
97	2654.44585009	2658.55822871	0.001	50	100	1.0	7329	2
98	2654.0860095	2658.94304801	0.001	50	100	1.0	7329	2
99	2654.15788722	2657.79593998	0.001	50	100	1.0	7329	2
