	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2884.51686925	2840.21653873	0.0025	100	50	1.0	1927	2
1	2761.03273466	2761.49386754	0.0025	100	50	1.0	1927	2
2	2733.49093311	2734.92918568	0.0025	100	50	1.0	1927	2
3	2718.61520945	2716.28274659	0.0025	100	50	1.0	1927	2
4	2709.38296866	2708.57789113	0.0025	100	50	1.0	1927	2
5	2701.95590322	2700.58583434	0.0025	100	50	1.0	1927	2
6	2697.05416991	2693.75954576	0.0025	100	50	1.0	1927	2
7	2693.38867872	2690.64191246	0.0025	100	50	1.0	1927	2
8	2690.18062923	2688.92891353	0.0025	100	50	1.0	1927	2
9	2687.58037077	2687.94791262	0.0025	100	50	1.0	1927	2
10	2684.99998649	2681.29245713	0.0025	100	50	1.0	1927	2
11	2683.1909229	2679.92393782	0.0025	100	50	1.0	1927	2
12	2681.33251925	2680.545328	0.0025	100	50	1.0	1927	2
13	2679.98589294	2677.37095838	0.0025	100	50	1.0	1927	2
14	2678.29139137	2675.61413084	0.0025	100	50	1.0	1927	2
15	2676.30862708	2674.20393538	0.0025	100	50	1.0	1927	2
16	2675.56359348	2677.32563458	0.0025	100	50	1.0	1927	2
17	2674.22893219	2671.45582175	0.0025	100	50	1.0	1927	2
18	2673.56756691	2671.27329979	0.0025	100	50	1.0	1927	2
19	2672.5828142	2671.39728542	0.0025	100	50	1.0	1927	2
20	2671.57232964	2672.01321347	0.0025	100	50	1.0	1927	2
21	2670.62218127	2668.41166311	0.0025	100	50	1.0	1927	2
22	2670.73183934	2669.42130783	0.0025	100	50	1.0	1927	2
23	2669.64892438	2670.15032667	0.0025	100	50	1.0	1927	2
24	2668.6363046	2668.48441748	0.0025	100	50	1.0	1927	2
25	2668.11479133	2668.22574512	0.0025	100	50	1.0	1927	2
26	2667.70124564	2667.36218192	0.0025	100	50	1.0	1927	2
27	2667.13194982	2670.11060084	0.0025	100	50	1.0	1927	2
28	2667.12944145	2667.25690456	0.0025	100	50	1.0	1927	2
29	2666.13522255	2669.79839446	0.0025	100	50	1.0	1927	2
30	2665.95876718	2666.00767899	0.0025	100	50	1.0	1927	2
31	2666.06032548	2664.96219882	0.0025	100	50	1.0	1927	2
32	2665.29229028	2665.70229455	0.0025	100	50	1.0	1927	2
33	2665.28263509	2664.41947141	0.0025	100	50	1.0	1927	2
34	2664.5857825	2665.38238304	0.0025	100	50	1.0	1927	2
35	2664.02838365	2663.40210334	0.0025	100	50	1.0	1927	2
36	2663.7628079	2663.60131976	0.0025	100	50	1.0	1927	2
37	2663.45306094	2663.52906207	0.0025	100	50	1.0	1927	2
38	2663.82433085	2661.95333086	0.0025	100	50	1.0	1927	2
39	2663.87864035	2663.6615282	0.0025	100	50	1.0	1927	2
40	2662.97609476	2663.00955743	0.0025	100	50	1.0	1927	2
41	2662.85055219	2662.03926229	0.0025	100	50	1.0	1927	2
42	2662.32658792	2661.4245134	0.0025	100	50	1.0	1927	2
43	2662.57670165	2664.61698957	0.0025	100	50	1.0	1927	2
44	2661.82004393	2661.63319201	0.0025	100	50	1.0	1927	2
45	2662.07757478	2662.25478338	0.0025	100	50	1.0	1927	2
46	2662.06161352	2661.7628601	0.0025	100	50	1.0	1927	2
47	2661.4004821	2661.24871581	0.0025	100	50	1.0	1927	2
48	2660.71903725	2661.74112645	0.0025	100	50	1.0	1927	2
49	2660.76663235	2661.02940097	0.0025	100	50	1.0	1927	2
