	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2921.28680472	2870.14375168	0.0015	100	10	0.05	4284	2
1	2778.40217791	2779.92659023	0.0015	100	10	0.05	4284	2
2	2750.33459547	2757.97004913	0.0015	100	10	0.05	4284	2
3	2733.15699676	2728.1506497	0.0015	100	10	0.05	4284	2
4	2721.59443882	2719.77853271	0.0015	100	10	0.05	4284	2
5	2713.49624626	2711.84975829	0.0015	100	10	0.05	4284	2
6	2707.29576632	2708.63102929	0.0015	100	10	0.05	4284	2
7	2702.88945425	2700.73390026	0.0015	100	10	0.05	4284	2
8	2699.20176188	2700.18740384	0.0015	100	10	0.05	4284	2
9	2695.60592736	2694.42090497	0.0015	100	10	0.05	4284	2
