	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2946.94669404	2855.38099755	0.0005	50	10	1.0	7129	2
1	2801.68295709	2782.08799706	0.0005	50	10	1.0	7129	2
2	2771.91456925	2758.12804826	0.0005	50	10	1.0	7129	2
3	2754.63001307	2745.79395605	0.0005	50	10	1.0	7129	2
4	2743.02715374	2734.96018454	0.0005	50	10	1.0	7129	2
5	2733.38936443	2722.58150469	0.0005	50	10	1.0	7129	2
6	2726.0815668	2719.38075248	0.0005	50	10	1.0	7129	2
7	2720.41970914	2714.78923989	0.0005	50	10	1.0	7129	2
8	2714.73176441	2710.24401552	0.0005	50	10	1.0	7129	2
9	2710.74677521	2706.45149631	0.0005	50	10	1.0	7129	2
