	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2947.72255372	2875.64780031	0.0005	50	10	0.01	723	2
1	2800.3973277	2784.53912319	0.0005	50	10	0.01	723	2
2	2771.22367449	2763.61880499	0.0005	50	10	0.01	723	2
3	2754.35572882	2744.66760324	0.0005	50	10	0.01	723	2
4	2741.3286963	2737.4394774	0.0005	50	10	0.01	723	2
5	2732.59877448	2728.97648548	0.0005	50	10	0.01	723	2
6	2725.52736652	2722.95499597	0.0005	50	10	0.01	723	2
7	2719.01419253	2715.29088772	0.0005	50	10	0.01	723	2
8	2714.06120867	2711.66146191	0.0005	50	10	0.01	723	2
9	2709.58935383	2708.74326116	0.0005	50	10	0.01	723	2
