	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2860.9481407	2799.96806333	0.0015	50	100	0.1	4941	2
1	2755.89802814	2757.86646862	0.0015	50	100	0.1	4941	2
2	2731.41457568	2721.59443948	0.0015	50	100	0.1	4941	2
3	2717.42243741	2711.92488264	0.0015	50	100	0.1	4941	2
4	2708.33794992	2704.9567437	0.0015	50	100	0.1	4941	2
5	2701.82261094	2698.68339022	0.0015	50	100	0.1	4941	2
6	2697.18524586	2695.87217161	0.0015	50	100	0.1	4941	2
7	2692.82027455	2690.89173367	0.0015	50	100	0.1	4941	2
8	2689.76788275	2685.6713335	0.0015	50	100	0.1	4941	2
9	2687.44841407	2685.44553143	0.0015	50	100	0.1	4941	2
10	2685.22117535	2684.06121348	0.0015	50	100	0.1	4941	2
11	2682.82550899	2682.29390657	0.0015	50	100	0.1	4941	2
12	2680.95590628	2676.88111845	0.0015	50	100	0.1	4941	2
13	2679.67890678	2678.30269936	0.0015	50	100	0.1	4941	2
14	2678.44749872	2679.75735409	0.0015	50	100	0.1	4941	2
15	2676.65767604	2676.29881459	0.0015	50	100	0.1	4941	2
16	2675.68792785	2674.55814375	0.0015	50	100	0.1	4941	2
17	2674.43007587	2672.03585693	0.0015	50	100	0.1	4941	2
18	2673.43834138	2673.07446242	0.0015	50	100	0.1	4941	2
19	2672.68465915	2670.50635466	0.0015	50	100	0.1	4941	2
20	2671.52234957	2672.02852291	0.0015	50	100	0.1	4941	2
21	2671.16015179	2672.30354989	0.0015	50	100	0.1	4941	2
22	2670.02569504	2669.42223211	0.0015	50	100	0.1	4941	2
23	2669.80221331	2668.91733202	0.0015	50	100	0.1	4941	2
24	2668.75493152	2671.53341599	0.0015	50	100	0.1	4941	2
25	2668.39239592	2669.47469433	0.0015	50	100	0.1	4941	2
26	2668.05637937	2666.43159114	0.0015	50	100	0.1	4941	2
27	2667.4646617	2671.37226217	0.0015	50	100	0.1	4941	2
28	2666.99219326	2665.37228785	0.0015	50	100	0.1	4941	2
29	2666.53444681	2666.20402967	0.0015	50	100	0.1	4941	2
30	2666.05808552	2664.42277407	0.0015	50	100	0.1	4941	2
31	2665.369538	2664.3851218	0.0015	50	100	0.1	4941	2
32	2665.3378201	2665.48337603	0.0015	50	100	0.1	4941	2
33	2664.53681157	2664.60974798	0.0015	50	100	0.1	4941	2
34	2665.21669471	2663.27468948	0.0015	50	100	0.1	4941	2
35	2663.81874541	2662.71654293	0.0015	50	100	0.1	4941	2
36	2663.90094263	2664.65249126	0.0015	50	100	0.1	4941	2
37	2663.25359908	2663.81319554	0.0015	50	100	0.1	4941	2
38	2663.27077799	2662.99315753	0.0015	50	100	0.1	4941	2
39	2663.14722655	2661.71726508	0.0015	50	100	0.1	4941	2
40	2662.64010811	2662.24459156	0.0015	50	100	0.1	4941	2
41	2662.4149099	2662.30850646	0.0015	50	100	0.1	4941	2
42	2662.07072118	2662.0198216	0.0015	50	100	0.1	4941	2
43	2661.85164555	2661.06193376	0.0015	50	100	0.1	4941	2
44	2661.62421513	2661.38362521	0.0015	50	100	0.1	4941	2
45	2661.38666574	2661.7239227	0.0015	50	100	0.1	4941	2
46	2661.35125471	2660.8607096	0.0015	50	100	0.1	4941	2
47	2661.18132749	2660.88337127	0.0015	50	100	0.1	4941	2
48	2660.72400293	2660.16342344	0.0015	50	100	0.1	4941	2
49	2661.01823053	2661.78166219	0.0015	50	100	0.1	4941	2
50	2660.76712732	2659.19202244	0.0015	50	100	0.1	4941	2
51	2660.45671846	2661.30728809	0.0015	50	100	0.1	4941	2
52	2660.15272152	2662.10946789	0.0015	50	100	0.1	4941	2
53	2660.17601294	2660.06503804	0.0015	50	100	0.1	4941	2
54	2659.9032445	2659.71892739	0.0015	50	100	0.1	4941	2
55	2659.83984813	2661.63660765	0.0015	50	100	0.1	4941	2
56	2659.62082902	2658.11677297	0.0015	50	100	0.1	4941	2
57	2659.31798773	2660.55479953	0.0015	50	100	0.1	4941	2
